Gene_Set	Direction	Enrichment	n	b	N	B	p.value	Driver_Genes	adj.p.val
Oxidative phosphorylation	DOWN	1.33908827861821	7474	71	15083	71	0.00556308638671799	NDUFA5,UQCRQ,COX7B,ATP6V1G2,COX5B,NDUFB7,NDUFA9,ATP5K,COX6C,ATP6V0A2,COX6B2,ATP5B,NDUFS2,ATP6V1B2,COX10,NDUFA4,ATP6V1F,ATP5G1,ATP5G3,NDUFC2,NDUFB9,NDUFS1,ATP5J2,NDUFA2,ATP6V1A,ATP5L,ATP6V1D,NDUFS6,NDUFB2,NDUFA13,NDUFS4,NDUFV1,ATP6V0E2,ATP6V1H,UQCRB,ATP5F1,ATP5J,UQCRFS1,ATP6AP1,NDUFB8,NDUFS8,COX8A,COX4I1,PPA1,COX5A,SDHD,COX4I2,COX7B2,ATP5A1,ATP6V1C1,SDHA,ATP5D,COX6B1,PPA2,COX7A1,NDUFB6,ATP6V1E1,CYC1,NDUFV2,UQCRH,NDUFC1,COX7C,SDHC,NDUFA1,NDUFA7,UQCR11,NDUFB3,UQCR10,COX8B,LHPP,COX7A2,NDUFA8,ATP5H,NDUFB10,COX11,UQCRC1,NDUFAB1,COX6A2,COX15,NDUFA10,UQCRC2,ATP6V0A1,ATP5G2,COX6A1,ATP6V0D1,NDUFA11,ATP5O,NDUFA3,NDUFS7,NDUFV3,ATP5C1,NDUFB11,NDUFB4,NDUFA12,ATP5E,NDUFA6,NDUFS3,NDUFA4L2,COX17,NDUFB5,ATP6V0B,ATP6V0E,SDHB,ATP6V1G1,COX7A2L,TCIRG1,ATP6V0D2	0.0351022915668966
Oocyte meiosis	DOWN	1.59462875042105	4193	43	15083	43	0.00579217790242781	YWHAH,CALM2,ADCY1,ITPR1,CAMK2A,ADCY2,PPP2CB,YWHAG,PGR,YWHAE,ADCY5,PPP3CB,CALM1,PPP3CA,MAP2K1,CAMK2B,ADCY6,ANAPC7,PPP3R1,YWHAB,SMC1A,PPP2R1B,PPP2CA,MAPK1,PRKACB,FBXW11,CALM3,CCNE2,CDK2,RPS6KA6,SLK,FBXO5,PPP2R5B,RPS6KA2,PPP1CB,ADCY8,CDC23,CDC20,YWHAZ,CALML4,SKP1A,PLK1,PKMYT1,PPP2R5E,PPP3R2,CPEB3,RPS6KA3,CDC16,YWHAQ,CUL1,RPS6KA1,BTRC,AR,MAD2L1,CCNE1,CDC27,PPP1CA,CAMK2D,PPP2R5D,AURKA,ANAPC2,PPP2R5C,BUB1,CPEB4,ANAPC1,CDC26,ANAPC4,ANAPC10,ANAPC5,PRKACA,ANAPC11,PPP3CC,ADCY3,PPP1CC,CCNB2,ITPR2,IGF1R,CPEB1,PPP2R1A,ANAPC13,MAD2L2,RBX1,ADCY9,STAG3,MAPK3,MAPK12,SGOL1,IGF1,PPP2R5A,CPEB2,ESPL1,PTTG1,REC8,ADCY4,ADCY7,SPDYA,ITPR3	0.0355038823043787
Endocytosis	UP	2.34036752155698	591	21	15083	21	0.00579260152439698	HSPA2,H2-D1,H2-T24,H2-T23,CSF1R,TGFB1,SNX5,CYTH4,F2R,FLT1,IL2RG,TGFBR2,TGFBR1,PML,CAV1,PSD4,DNM2,EHD4,WIPF1,MET,CBLB,H2-Q8,PARD3,SPG21,PRKCZ,RHOA,ARPC1B,ASAP3,H2-M3,IL2RB,PLD2,PARD6G,SNX6,H2-T10,RAB8A,VPS26A,SMURF2,GIT2,DNM3,SNX1,TRAF6,LDLRAP1,CHMP2A,ARPC3,SH3GLB1,ARAP3,CCR5,WIPF2,KIT,EHD2,H2-BL,SPG20,PARD6A,VPS29,CDC42,IGF1R,SNX3,WIPF3,PIP5K1B,VPS28,CHMP1B,CXCR4,VPS37D,VPS4B,RAB5C,ADRB1,SH3GL2,RNF41,ERBB3,RUFY1,ASAP1,ARPC1A,STAM2,CAPZB,IGF2R,USP8,STAMBP,SH3KBP1,EGF,SMAP1,SMAD2,PIP5K1A,ARRB2,ASAP2,AP2A2,RAB5B,EHD3,EPN2,GRK5,WASL,SNX12,TGFB3,ZFYVE16,ARFGEF2,FGFR4,ARPC4,PARD6B,RAB11FIP2,CLTC,GRK4,PIP5KL1,RAB35,CBL,ARPC5,DAB2,SNX32,CAPZA2,RAB7,VPS45,DNAJC6,GBF1,VPS35,CHMP1A,CYTH1,PDCD6IP,SMAD3,SMAP2,ADRB2,ARFGAP3,RAB4A,VPS37C,ARF1,GRK6,AP2B1,RAB22A,PLD1,CHMP6,HSPA1A,AP2A1,WWP1,2610002M06RIK,EHD1,SMURF1,ARFGEF1,VTA1,HGS,ZFYVE9,ARPC2,IL2RA,BIN1,IQSEC1,TGFB2,TSG101,RET,EPN1,ACAP2,FOLR1,NEDD4,VPS25,ARFGAP2,AMPH,SH3GLB2,FGFR2,HSPA8,CHMP2B,SNX4,RAB31,SRC,CHMP7,KDR,ARF6,GIT1,ITCH,HSPA1B,CLTA,RAB11FIP5,STAM,AP2M1,SNX2,VPS4A,PRKCI,CAPZA1,CYTH2,EEA1,RAB10,VPS26B,PIP5K1C,PSD,SNF8,VPS37B,ARFGAP1,AGAP1,CHMP4B,RAB5A,RAB11FIP1,VPS37A,IQSEC2,HSPA1L,EPS15L1,RAB11A,RAB11B,RAB11FIP3,ARPC5L,SH3GL1,AP2S1,H2-Q1,IQSEC3,MDM2,ARF3,ACAP3,CHMP5,ARF5,CYTH3,KIF5B,LDLR,VPS36,DNM1,NEDD4L,SH3GL3,RABEP1,PDGFRA,CAV2,ARAP1,EPS15,AGAP3,PSD3,CLTB,ARAP2,ZFYVE27,FGFR3,RAB11FIP4,KIF5C,ERBB4,EPN3,AGAP2,ARRB1,EGFR,KIF5A,PSD2	0.0355038823043787
Focal adhesion	DOWN	1.73947641563833	1885	40	15083	40	0.00586448055920541	TNC,SHC3,EGFR,TNR,COL6A1,PAK6,COL6A2,COL9A3,FYN,BCAR1,COL1A1,TLN2,PTK2,LAMB1,VEGFA,CCND1,COL1A2,PDGFC,CAV2,COL4A2,AKT3,PDGFRA,ITGA3,ACTN1,SHC2,MAP2K1,PDPK1,ITGB6,BIRC2,ITGA8,LAMB2,PPP1R12B,PAK1,COL4A1,PIK3CB,PAK3,PIK3R1,ITGB8,GSK3B,ITGA10,PXN,ACTN4,SHC4,COL4A3,BAD,PDGFA,CTNNB1,RAPGEF1,MAPK1,PIK3R2,ARHGAP5,MAPK10,XIAP,PIP5K1C,JUN,MYLK,PPP1R12A,VEGFC,CHAD,FN1,PPP1CB,VAV3,MAPK9,ITGA1,MAPK8,PIK3R3,COL4A4,GRB2,ITGA7,KDR,CCND2,SRC,THBS1,DOCK1,MYL9,PRKCB,LAMC1,RAP1A,CCND3,COL6A3,AKT2,LAMC2,ACTG1,PTEN,COL9A2,ROCK2,CRKL,LAMA1,ITGA6,PIK3CA,COL9A1,LAMB3,VAV2,TNN,RAP1B,ITGB1,SOS1,PPP1CA,SHC1,ITGB3,VTN,ERBB2,PDGFRB,VEGFB,BRAF,BCL2,ITGA9,ZYX,CRK,LAMC3,PRKCA,PPP1R12C,PAK4,ITGA11,MYLPF,RAC3,ELK1,RAF1,ITGB7,SOS2,HGF,COL2A1,COL6A5,MYL12B,PGF,ITGA4,EGF,FLNA,PAK7,RAC1,ILK,MYLK4,PPP1CC,FLT4,LAMA3,THBS4,LAMA4,IGF1R,PDGFB,LAMA5,ROCK1,CDC42,THBS2,THBS3,TNXB,COL6A4,MAPK3,VASP,ITGA5,AKT1,CAPN2,VCL,COL4A5,PAK2,LAMA2,PDGFD,ITGA2,IGF1,ITGB4,ITGA2B,RASGRF1,PARVA,COMP,COL4A6,ACTB,RHOA,PARVB,TLN1,COL6A6,SPP1,BIRC3,MET,ITGAV,CAV1,FLNB,FLT1,RELN,FLNC,RAC2,PARVG,ITGB5,PIK3CD,VWF,VAV1	0.0355038823043787
Glycosaminoglycan biosynthesis - heparan sulfate / heparin	DOWN	2.55976692877751	3214	12	15083	12	0.006074739630475	HS3ST5,HS6ST3,EXTL3,XYLT2,HS6ST2,HS6ST1,GLCE,EXT1,B3GAT3,HS2ST1,EXTL1,XYLT1,NDST1,NDST3,EXT2,B3GALT6,B4GALT7,HS3ST3B1,HS3ST1,EXTL2,HS3ST3A1,NDST2	0.0362864447260373
Arginine biosynthesis	UP	3.54894117647059	2000	8	15083	8	0.00634391213542584	NOS1,GLS2,NOS2,ACY1,ASL,GLUL,NOS3,ASS1,GLS,ARG1,GOT1,GOT2,GPT,ARG2,GPT2,CPS1,GLUD1	0.0373956925877734
Cytosolic DNA-sensing pathway	UP	2.86413267082318	1663	12	15083	12	0.00643346048965654	IRF7,CCL5,TMEM173,IL33,AIM2,CASP1,RIPK1,RELA,POLR3B,PYCARD,NFKB1,IL18,MAVS,TREX1,POLR3D,POLR2F,IKBKE,POLR1D,TBK1,POLR3F,POLR3GL,IRF3,IKBKG,POLR1C,NFKBIB,POLR3E,NFKBIA,POLR3C,ADAR,POLR2E,POLR3G,POLR3A,POLR2H,POLR2L,CHUK,POLR3H,IKBKB,POLR3K	0.0374310428489108
Apelin signaling pathway	DOWN	2.08188547076382	1437	24	15083	24	0.00707650885861988	SLC8A2,SLC8A1,CALM2,ADCY1,PRKAB2,ITPR1,SLC8A3,ADCY2,CAMK4,PLCB3,RYR1,ADCY5,CCND1,GNG3,APLNR,MTOR,CALM1,AKT3,CDH1,MAP2K1,ADCY6,GNG2,GNG13,GNAQ,BECN1,SPHK1,HDAC5,GNG11,PIK3R4,HDAC4,GNG12,MAPK1,PRKACB,CALM3,MYLK,EGR1,MEF2D,ADCY8,CALML4,CTGF,TFAM,ACTA2,PRKAG1,PRKCE,PLCB4,RRAS2,AKT2,MRAS,MEF2A,GNAI3,JAG2,JAG1,PIK3R6,KRAS,SMAD3,NRAS,GNB1,MYL4,PRKAB1,SPHK2,RYR2,PPARGC1A,MEF2C,GNB4,MAP2K2,GNAI1,RAF1,SMAD2,GNA13,GABARAPL1,GNG10,GNB2,PRKACA,PRKAA2,NRF1,MYLK4,PRKAA1,ADCY3,APLN,LIPE,RPS6KB1,PIK3C3,GABARAPL2,ITPR2,RYR3,GNG4,SLC9A1,PRKAG2,GNB5,ADCY10,ADCY9,PLAT,MAPK3,KLF2,UCP1,AKT1,NOS3,RPS6KB2,GNGT2,PRKAG3,GNG8,NOTCH3,SERPINE1,RRAS,SMAD4,GNG5,RPS6,GABARAP,NOS2,NOS1,SPP1,ADCY4,GNG7,GNAI2,PDE3B,TGFBR1,PIK3CG,ADCY7,PIK3R5,PLCB2,ITPR3	0.0406445637007911
Fc epsilon RI signaling pathway	UP	4.18855873368509	554	8	15083	8	0.00753580195371928	FCER1G,VAV1,ALOX5AP,LCP2,PIK3CD,RAC2,PLCG2,BTK,PLA2G4C,PLA2G4E,PLCG1,MAPK12,AKT1,PLA2G4A,MAPK13,MAPK3,PLA2G4B,RAC1,LYN,SOS2,MAP2K7,RAF1,RAC3,MAPK11,MAP2K2,PRKCA,GAB2,MAP2K3,SOS1,NRAS,VAV2,PIK3CA,KRAS,MAPK14,ALOX5,AKT2,GRB2,PIK3R3,MAPK8,MAPK9,VAV3,MAP2K6,MAPK10,PIK3R2,MAPK1,PIK3R1,PIK3CB,PDPK1,MAP2K1,AKT3,MAP2K4,FYN	0.0422687168920004
Endocrine and other factor-regulated calcium reabsorption	DOWN	1.8187428746821	5068	22	15083	22	0.00754798515928579	SLC8A1,ATP1B1,PLCB3,ATP1A2,CLTB,ATP1A3,DNM1,ADCY6,GNAQ,AP2S1,RAB11A,PRKACB,AP2M1,ATP2B1,ATP1B2,CLTA,ESR1,ATP1A1,VDR,KL,PRKCB,PLCB4,ATP1B3,AP2A1,AP2B1,GNAS,CLTC,PRKCA,AP2A2,PRKACA,PTH1R,BDKRB2,ADCY9,DNM3,DNM2,PLCB2	0.0422687168920004
Steroid hormone biosynthesis	UP	2.01960077455504	6068	13	15083	13	0.00787924972070075	CYP1B1,CYP2E1,CYP7B1,UGT1A7C,CYP11A1,CYP3A13,HSD17B1,SRD5A3,CYP2D22,SULT2B1,HSD17B7,H2-KE6,COMT,HSD17B12,SRD5A1,HSD11B1	0.0435790601836288
Chemokine signaling pathway	UP	4.7530462184874	595	24	15083	24	1.02846117178146e-08	DOCK2,STAT1,NCF1,VAV1,CCL6,CXCL12,CCL5,PIK3CD,STAT2,CCL3,PLCB2,RAC2,FGR,CCL12,ITK,HCK,ADCY7,JAK3,PRKCD,CXCL5,PTK2B,GNAI2,GNG7,ADCY4,PARD3,PPBP,STAT3,PRKCZ,RHOA,GNG5,RELA,JAK2,CCR2,STAT5B,GNG8,NFKB1,GNGT2,CCR9,CCL19,AKT1,CCL28,MAPK3,CX3CL1,ADCY9,CCR5,GNB5,GNG4,CCL9,CDC42,ROCK1,CXCR4,ADCY3,RAC1,PRKACA,GNB2,GNG10,LYN,FOXO3,ARRB2,SOS2,RAF1,GNAI1,GM13308,CCL27A,GRK5,WASL,GNB4,CRK,BRAF,GRK4,IKBKG,GNB1,SHC1,CCL25,SOS1,RAP1B,NRAS,VAV2,NFKBIB,PIK3CA,KRAS,CRKL,GRK6,NFKBIA,ROCK2,GNAI3,AKT2,PLCB4,RASGRP2,RAP1A,PRKCB,SRC,CHUK,GRB2,PIK3R3,TIAM1,VAV3,ADCY8,PIK3R2,GSK3A,PRKACB,MAPK1,GNG12,SHC4,PXN,GSK3B,GNG11,PIK3R1,ELMO1,PIK3CB,PAK1,GNG13,GNG2,ADCY6,MAP2K1,SHC2,IKBKB,AKT3,GNG3,ADCY5,PTK2,BCAR1,PLCB3,ADCY2,ARRB1,ADCY1,PREX1,SHC3	3.29107574970067e-07
Metabolism of xenobiotics by cytochrome P450	UP	2.57446382189239	3850	23	15083	23	1.16720697481698e-05	HPGDS,CYP1B1,CYP2E1,MGST1,GSTM1,GSTT3,ADH1,ALDH3A1,UGT1A7C,GSTP2,GSTM7,CBR2,GSTO2,GSTM6,CBR1,GSTP1,GSTA3,GSTK1,GSTO1,DHDH,GSTM4,EPHX1,GSTA4,GSTT1,ADH5,AKR7A5,GSTT2,GSTM2,ALDH1A3,CBR3,MGST3,ALDH3B1,CYP2S1,GSTM5,HSD11B1	0.000165774848411404
cGMP-PKG signaling pathway	DOWN	3.19216931216931	810	24	15083	24	1.18410606008146e-05	SLC8A2,ATP2A3,ATP2B2,SLC8A1,CALM2,ATP1B1,ADCY1,PDE5A,ITPR1,SRF,SLC8A3,ADCY2,PLCB3,PRKG1,ATP2A2,ATP2B4,ATP1A2,ATP2B3,SLC25A5,KCNMA1,ADCY5,PDE3A,PPP3CB,PDE2A,CALM1,ATP1A3,AKT3,PPP3CA,MAP2K1,NFATC2,ADCY6,GNAQ,EDNRA,SLC25A4,TRPC6,IRS3,PPP3R1,IRS1,ADRA1B,BAD,ATF6B,MAPK1,CALM3,CNGB1,MYLK,PPP1R12A,CACNA1S,CREB3L1,PPP1CB,GTF2I,MEF2D,ADCY8,MYH7,ADORA1,ATP2B1,GUCY1B3,ATP1B2,EDNRB,PLN,CREB1,CALML4,ATF4,ATP1A1,PPP3R2,CREB3,MYL9,MRVI1,PRKCE,GUCY1A2,PLCB4,ATP2A1,AKT2,ATP1B3,MEF2A,OPRD1,GNAI3,KCNMB2,ADRA2C,VDAC1,PPIF,CREB3L2,ROCK2,NPR1,PIK3R6,VDAC3,ADRB2,CACNA1C,KCNMB1,GNA11,PPP1CA,ADRA1D,ADRA2B,ADRA1A,MEF2C,MAP2K2,NFATC4,CREB3L3,GNAI1,RAF1,ATF2,GUCY1A3,CREB5,GNA13,VDAC2,GTF2IRD1,PPP3CC,MYLK4,ADCY3,PPP1CC,GNA12,ADRB1,NPR2,KCNJ8,ITPR2,RGS2,ROCK1,BDKRB2,KCNMB4,CREB3L4,ADCY9,MAPK3,VASP,IRS2,AKT1,INSR,NOS3,KCNU1,NFATC3,ADRA2A,RHOA,NFATC1,CACNA1D,ADCY4,GNAI2,PDE3B,PIK3CG,ADCY7,PIK3R5,PLCB2,ITPR3	0.000165774848411404
Glutamatergic synapse	DOWN	2.98164280845262	1467	29	15083	29	1.33541230529222e-06	GRIA1,GRIA4,SHANK2,SHANK1,ADCY1,GRM7,ITPR1,ADCY2,SLC1A3,PLCB3,SLC1A6,GRM4,GRM1,SLC17A7,HOMER3,SLC38A2,SLC1A1,ADCY5,PPP3CB,GNG3,PPP3CA,GRIN3A,CACNA1A,ADCY6,GNG2,GNG13,GNAQ,GRIA3,GRIK1,GRIN2A,GRIK5,GNG11,GRM5,GNAO1,PPP3R1,GNG12,MAPK1,PRKACB,DLG4,GRM3,GRIK4,ADCY8,SLC1A2,GRIN2B,SHANK3,GRIN1,GRIN2C,PPP3R2,PRKCB,SLC38A1,PLCB4,HOMER1,GRIA2,GNAI3,PLD1,CACNA1C,DLGAP1,GNAS,GRIK3,GNB1,PRKCA,GNB4,TRPC1,GNAI1,GRIN2D,GNG10,GNB2,PRKACA,GRM8,PPP3CC,KCNJ3,ADCY3,GRM2,GLS,ITPR2,SLC38A3,GNG4,PLA2G4B,GNB5,ADCY9,MAPK3,GRIK2,PLA2G4A,GRIN3B,GLUL,GNGT2,GNG8,PLD2,PLA2G4E,GNG5,CACNA1D,PLA2G4C,HOMER2,GLS2,ADCY4,GNG7,GNAI2,ADCY7,PLCB2,ITPR3	2.30101812604198e-05
Lysosome	UP	2.86500054271139	1660	35	15083	35	1.43777131311751e-07	CTSS,LAPTM5,HEXB,CTSD,CTSZ,HEXA,SLC11A1,MAN2B1,CTSB,CTSH,ATP6V0D2,GUSB,NAGLU,NPC1,CTSC,LITAF,CTSL,GNS,NPC2,GALNS,TPP1,CTSA,CTSO,ASAH1,LGMN,PPT1,SCARB2,CLN5,TCIRG1,LIPA,AP1G2,LAMP1,LAMP2,PLA2G15,GM2A,ATP6V0B,AP3M2,GGA2,FUCA1,ARSB,NAGA,PSAP,MCOLN1,AP4E1,MANBA,CD63,GLB1,DNASE2A,M6PR,NAGPA,AP4B1,GNPTG,GAA,NEU1,LAPTM4A,GLA,IGF2R,CTSF,HGSNAT,ARSG,CLN3,CD164,AP1S3,ARSA,LAMP3,IDS,SMPD1,ABCA2,GBA,AP1S1,HYAL1,ATP6V0D1,AP3M1,ATP6V0A1,ACP2,CLTC,SGSH,MFSD8,AP1M1,AP4S1,GGA3,SLC17A5,SORT1,AP3S2,GNPTAB,IDUA,CTSW,SLC11A2,AGA,CTNS,ABCB9,AP3B1,SUMF1,AP1G1,AP3B2,CLTA,ATP6AP1,PPT2,AP3D1,CTSK,ATP6V1H,LAPTM4B,GGA1,ENTPD4,AP4M1,AP1S2,ATP6V0A2,GALC,AP3S1,CLTB,AP1B1	3.79557021169736e-06
Apoptosis	UP	4.40075860056762	639	22	15083	22	1.44028333926016e-07	CTSS,CTSD,CTSZ,PARP4,BCL2A1B,CTSB,CTSH,CSF2RB,ITPR3,BCL2A1D,PIK3CD,TNFRSF1A,BCL2A1A,CASP12,PARP3,CSF2RB2,TNFSF10,CTSC,CTSL,CASP8,BIRC3,BCL2L11,FAS,RIPK1,TNFRSF10B,CTSO,ACTB,RELA,MAP3K14,CASP2,NFKB1,CAPN1,TRP53,CAPN2,PMAIP1,AKT1,BAX,MAPK3,ATM,TRAF2,TRADD,CASP7,CASP9,PARP2,DDIT3,BID,APAF1,CASP6,IL3RA,ITPR2,DFFB,CTSF,CASP3,CFLAR,ERN1,RAF1,LMNB2,HRK,GADD45B,MAP2K2,GADD45A,BAK1,BCL2,DIABLO,IKBKG,FOS,FADD,EIF2AK3,MCL1,NRAS,PIK3CA,KRAS,BBC3,CTSW,NFKBIA,TUBA1C,ENDOG,MAP3K5,ACTG1,AKT2,GADD45G,DAB2IP,LMNA,TUBA1B,DFFA,DAXX,HTRA2,CHUK,CYCS,ATF4,PIK3R3,MAPK8,MAPK9,EIF2S1,CTSK,JUN,XIAP,MAPK10,BCL2L1,PIK3R2,MAPK1,BAD,PIK3R1,TUBA1A,PIK3CB,BIRC2,LMNB1,PTPN13,PDPK1,MAP2K1,AIFM1,IKBKB,PARP1,AKT3,TRAF1,TUBA8,TUBA4A,ITPR1	3.79557021169736e-06
GABAergic synapse	DOWN	2.59693526170799	2112	28	15083	28	1.83180113656478e-05	GABRA2,GABBR1,KCNJ6,ADCY1,ADCY2,GABBR2,SLC38A2,ADCY5,GNG3,GABRA3,GABRA5,SLC12A5,GABRB3,CACNA1A,ADCY6,GNG2,GNG13,GPHN,GABRA6,GABRB2,SLC32A1,GNG11,GABRG3,GAD2,GNAO1,GABRG2,TRAK2,GABRA4,GNG12,PRKACB,GABRR2,CACNA1S,ADCY8,SRC,NSF,PRKCB,SLC38A1,GABRA1,GNAI3,CACNA1C,SLC38A5,HAP1,GNB1,PRKCA,GNB4,GABRG1,CACNA1B,SLC6A13,GNAI1,PLCL1,GAD1,GABARAPL1,GNG10,GNB2,PRKACA,ADCY3,GLS,GABRD,GABARAPL2,SLC38A3,ABAT,SLC6A1,GNG4,GNB5,ADCY9,GABRB1,GLUL,GNGT2,GNG8,GNG5,GABARAP,CACNA1D,GLS2,ADCY4,GNG7,GNAI2,ADCY7	0.000243362261710362
Taste transduction	DOWN	3.64935527027412	1634	17	15083	17	1.84694573619471e-05	GABRA2,GABBR1,CHRM3,P2RY1,GABBR2,GRM4,GRM1,KCNK5,SCN3A,GABRA3,GABRA5,HCN4,CACNA1A,ADCY6,GNG13,GABRA6,HTR1A,GABRA4,HTR1B,PRKACB,PDE1A,ADCY8,SCN9A,PKD1L3,GABRA1,PDE1B,TAS2R135,P2RX3,CACNA1C,TAS1R3,HTR1F,TAS2R143,PRKACA,SCNN1A,TAS2R108,PKD2L1,SCNN1B,SCNN1G,TAS2R137,HTR1D,ENTPD2,ADCY4,ITPR3	0.000243362261710362
Th1 and Th2 cell differentiation	UP	3.39202323216521	1504	23	15083	23	1.90513449171981e-06	STAT1,CD3G,STAT6,H2-AB1,IL2RG,JAK3,CD3E,H2-OB,IFNGR1,H2-AA,LCK,NFATC1,DLL1,RELA,IL2RB,JAK2,NFATC3,NOTCH3,PLCG1,IFNGR2,STAT5B,RBPJ,NFKB1,STAT5A,H2-DMA,MAPK12,MAPK13,H2-DMB1,MAPK3,H2-EB1,MAML1,IL12RB2,PPP3CC,TYK2,JAK1,NFKBIE,CD247,NOTCH1,ZAP70,NOTCH2,MAPK11,IKBKG,FOS,NFKBIB,NFKBIA,MAPK14,JAG1,JAG2,DLL4,IL12RB1,IL2RA,IL4RA,MAML2,PPP3R2,CHUK,MAPK8,MAPK9,PRKCQ,JUN,MAPK10,MAPK1,PPP3R1,MAF,NFATC2,IKBKB,PPP3CA,PPP3CB,MAML3	3.16111204552028e-05
Hedgehog signaling pathway	DOWN	3.35509144834404	2023	18	15083	18	2.02032485014936e-05	HHIP,PTCH1,ARRB1,SHH,CSNK1G3,CCND1,PTCH2,GPR161,EVC2,KIF3A,GLI1,EVC,CSNK1G2,LRP2,GSK3B,GAS1,SPOP,CSNK1A1,PRKACB,FBXW11,KIF7,CSNK1E,CCND2,CUL3,SMO,CUL1,SMURF1,BTRC,CDON,SPOPL,CSNK1D,GLI2,BCL2,ARRB2,PRKACA,GLI3,SUFU,CSNK1G1,BOC,SMURF2	0.000258601580819118
Calcium signaling pathway	DOWN	4.00965883916704	610	24	15083	24	2.14137661269653e-07	CACNA1E,SLC8A2,ATP2A3,ATP2B2,SLC8A1,CALM2,EGFR,CACNA1G,ADCY1,ITPR1,SLC8A3,CAMK2A,CHRM3,ADCY2,CAMK4,ITPKA,PLCB3,ERBB4,ATP2A2,ATP2B4,GRM1,HTR4,ATP2B3,SLC25A5,RYR1,PPP3CB,CALM1,STIM1,PPP3CA,PDGFRA,CHRM2,CACNA1A,CAMK2B,TACR1,HTR7,GNAQ,EDNRA,SLC25A4,GNAL,GRIN2A,STIM2,SPHK1,GRM5,PPP3R1,ADRA1B,CACNA1H,ORAI2,CHRM1,TACR3,PRKACB,CALM3,PDE1A,MYLK,CACNA1S,HTR2C,ADCY8,ATP2B1,CCKBR,EDNRB,HRH1,PLN,CALML4,ORAI3,GRIN1,GRIN2C,PPP3R2,ITPKC,PRKCB,PLCB4,ATP2A1,TBXA2R,PDE1B,ITPKB,HTR5A,VDAC1,P2RX3,PPIF,TNNC1,VDAC3,ADRB2,CACNA1C,CHRNA7,GNA11,ADRA1D,CAMK2D,GNAS,ERBB2,ADORA2B,PDGFRB,SPHK2,PLCD1,RYR2,PRKCA,PHKA1,ADRA1A,CYSLTR2,PHKG1,ORAI1,TRHR,ADORA2A,CACNA1B,PHKG2,CYSLTR1,GRIN2D,PTGER1,VDAC2,PRKACA,PTGFR,DRD5,PPP3CC,OXTR,PTGER3,MYLK4,PHKA2,ADCY3,ERBB3,PLCE1,ADRB1,P2RX5,ITPR2,RYR3,HRH2,BDKRB2,HTR2A,PLCD3,PHKB,ADCY9,LHCGR,P2RX7,NOS3,P2RX4,PLCG1,P2RX6,CACNA1D,CD38,NOS2,NOS1,ADCY4,GNA15,PTK2B,PLCD4,PLCG2,CACNA1I,PTAFR,ADCY7,F2R,PLCB2,ITPR3	5.32964845826692e-06
Platelet activation	UP	4.51774690074049	595	18	15083	18	2.14765937245343e-06	FCER1G,LCP2,APBB1IP,VWF,TBXAS1,ITPR3,FERMT3,PIK3CD,PLCB2,PIK3R5,F2R,ADCY7,PIK3CG,PLCG2,BTK,P2RY12,GNAI2,ADCY4,TLN1,PLA2G4C,PRKCZ,RHOA,ACTB,PLA2G4E,ITGA2B,ITGA2,NOS3,MAPK12,AKT1,PLA2G4A,MAPK13,VASP,MAPK3,ADCY9,PLA2G4B,RASGRP1,ROCK1,VAMP8,ITPR2,PPP1CC,ADCY3,MYLK4,PRKACA,LYN,GNA13,MYL12B,GUCY1A3,GNAI1,MAPK11,ARHGEF1,ORAI1,SNAP23,ITGB3,GNAS,PPP1CA,ITGB1,RAP1B,PIK3CA,PTGS1,PIK3R6,MAPK14,ROCK2,GNAI3,TBXA2R,ACTG1,AKT2,PLCB4,RASGRP2,GUCY1A2,RAP1A,SRC,GP1BB,PIK3R3,GUCY1B3,ADCY8,PPP1CB,PRKCI,PPP1R12A,MYLK,ARHGEF12,PIK3R2,PRKACB,MAPK1,PIK3R1,PIK3CB,GNAQ,ADCY6,AKT3,STIM1,COL1A2,ADCY5,TLN2,COL1A1,PRKG1,FYN,PLCB3,ADCY2,P2RY1,ITPR1,ADCY1,COL3A1	3.43625499592549e-05
Protein digestion and absorption	DOWN	4.7567579744098	1074	21	15083	21	2.38308015543254e-08	SLC8A2,COL3A1,SLC8A1,ATP1B1,COL6A1,COL6A2,SLC8A3,COL9A3,COL12A1,COL1A1,COL18A1,ATP1A2,SLC38A2,SLC1A1,COL5A2,DPP4,COL11A2,COL1A2,KCNK5,ATP1A3,COL4A2,SLC9A3,COL4A1,COL13A1,ELN,MME,SLC3A1,COL27A1,COL4A3,KCNJ13,COL11A1,COL22A1,ATP1B2,COL4A4,ATP1A1,SLC1A5,KCNQ1,COL6A3,ATP1B3,SLC36A1,COL7A1,COL9A2,COL5A1,ACE2,COL9A1,CTRL,COL14A1,SLC7A8,COL2A1,COL6A5,SLC3A2,SLC16A10,COL15A1,CPA2,COL5A3,COL17A1,COL6A4,SLC7A7,COL4A5,COL4A6,PRCP,COL6A6	7.11746606422519e-07
