Gene_Set	Direction	Enrichment	n	b	N	B	p.value	Driver_Genes	adj.p.val
Endocytosis	UP	2.14259583474875	781	25	16399	25	0.006145872836404	H2-D1,H2-T24,H2-K1,H2-Q6,HSPA2,TGFBR2,CSF1R,ARPC1B,H2-M2,CYTH4,WIPF1,PML,FLT1,H2-M3,EHD4,PSD4,IL2RG,H2-Q8,FGFR4,SNX5,TGFB1,WAS,FOLR2,DNM3,IL2RB,H2-T10,CCR5,PIP5K1C,SNX1,DNM2,IGF2R,ARRB2,PRKCZ,SPG21,PLD2,CBLB,ARAP3,CAV1,SH3KBP1,SMAD3,TGFBR1,WIPF2,H2-Q1,SNX12,CHMP4C,RAB5C,GIT2,WIPF3,SH3GL2,ACAP1,TGFB2,VPS4B,EHD2,MET,H2-T23,F2R,PIP5K1B,SPG20,RAB8A,DAB2,RHOA,TGFB3,H2-BL,IGF1R,GRK5,CHMP4B,DNM1,KIF5C,ARPC3,CAPZB,IQSEC1,RAB11FIP5,DNAJC6,CBL,KIF5A,VPS28,TRAF6,ARFGAP3,GIT1,AP2A2,ZFYVE16,GRK4,RAB11FIP2,PIP5K1A,ARPC4,EGF,VPS26A,VPS37D,VPS29,RAB5B,RAB7,AGAP2,FGFR3,ASAP3,LDLRAP1,STAM2,CHMP2A,SMAP2,IQSEC2,HSPA1B,ASAP1,GM7030,H2-Q10,USP8,PDCD6IP,ARPC2,PLD1,ASAP2,PARD6G,BIN1,SH3GLB1,HSPA8,RAB35,CAPZA2,RAB31,ADRB2,HSPA1A,RAB4A,PIP5KL1,GRK6,CHMP1B,CYTH1,CYTH2,ARRB1,ARFGEF2,PARD6A,SNX2,AP2B1,PSD,ZFYVE9,ARFGAP2,HGS,ERBB3,NEDD4L,EPN1,LDLR,PARD3,EPN2,ARAP1,ARF5,CDC42,RNF41,CXCR4,ACAP2,RUFY1,CAPZA1,KIT,SNX32,RAB11B,ARF1,RAB11FIP1,SNX3,CLTC,IQSEC3,KDR,AP2A1,IL2RA,NTRK1,RET,PDGFRA,AMPH,ARAP2,NEDD4,SH3GLB2,CLTA,TSG101,PARD6B,ADRB1,EPS15L1,CHMP6,SRC,SMAP1,ADRB3,WASL,EHD1,RAB11FIP3,CBLC,ACAP3,ARF6,ARF3,EHD3,STAMBP,RAB11FIP4,SMAD2,RAB22A,SNX6,VPS37C,PRKCI,VPS45,ARPC5L,2610002M06RIK,SNF8,AGAP1,SMURF2,FGFR2,SH3GL1,ARFGAP1,CHMP1A,CLTB,CAV3,GM8909,VPS35,FOLR1,CHMP2B,KIF5B,AP2M1,VPS25,TFRC,ARPC1A,CYTH3,SMURF1,ZFYVE27,ITCH,HSPA1L,GBF1,WWP1,AGAP3,PSD2,SNX4,STAM,EEA1,ARPC5,VPS26B,RABEP1,VPS4A,H2-Q2,VPS37B,PSD3,EGFR,EPS15,VTA1,AP2S1,CHMP7,MDM2,CHMP5,RAB11A,SH3GL3,ARFGEF1,RAB5A,CAV2,VPS37A,RAB10,VPS36,ERBB4,EPN3	0.0410327392312855
Glutathione metabolism	UP	2.3367643730669	2251	17	16399	17	0.00660341546823728	GPX3,HPGDS,GSTA1,GSTT3,G6PDX,LAP3,GSTA2,IDH2,GSTM6,GSTM7,GSTM3,GSTM2,MGST1,GSTA4,GSTM1,GGT5,RRM1,PGD,SRM,GSTO2,GGT6,GPX4,RRM2B,GSTM4,GSTT1,GSR,GPX6,GPX1,GSTA3,GSS,GSTK1,GSTP2,GCLM,GGCT,NAT8,RRM2,OPLAH,GSTO1,GGT7,ODC1,GGT1,ANPEP,TXNDC12,G6PD2,GSTM5,GCLC,GPX8,MGST3,GPX7,GSTT2,GSTP1,SMS,IDH1	0.0434485597475322
Drug metabolism - cytochrome P450	DOWN	19.0317214700193	47	3	16399	3	0.00712356518306512	UGT2B38,UGT2B37,UGT2B35,UGT2B36,GSTP1,UGT2A3,GSTT2,UGT2B1,MGST3,UGT1A9,ADH7,UGT1A6A,AOX1,UGT2B5,UGT1A6B,UGT1A2,UGT1A1,GSTM5,AOX4,FMO5,GSTO1,MAOA,AOX3,ALDH1A3,GSTP2,ADH5,UGT1A5,GSTK1,GSTA3,UGT2B34,ADH4,ALDH3B1,GSTT1,GSTM4,FMO1,CYP1A2,ADH1,FMO4,GSTO2,ALDH3A1,GSTM1,UGT1A7C,GSTA4,MAOB,MGST1,GSTM2,GSTM3,GSTM7,GSTM6,GSTA2,GSTT3,GSTA1,CYP2E1,FMO2,HPGDS	0.0462014084730223
Arginine biosynthesis	UP	3.08832391713748	2655	9	16399	9	0.00763311741538453	GLS2,ASS1,NOS2,GOT1,NOS1,ACY1,ARG1,NOS3,ASL,NAGS,ARG2,GOT2,GLS,GLUL,GPT,OTC,GPT2,GLUD1	0.0488089479800645
Leukocyte transendothelial migration	UP	3.29128959276018	1768	33	16399	33	1.09964281014285e-08	ITGB2,ICAM1,NCF1,CYBB,ITGAM,ITGAL,VAV1,RAC2,VCAM1,PECAM1,PLCG2,PIK3CD,GNAI2,ACTB,CXCL12,MSN,NCF2,ITK,RASSF5,ITGA4,ACTG1,CYBA,PTK2B,RHOH,MAPK12,F11R,NCF4,PRKCB,PRKCA,MYL12B,CDH5,VCL,ESAM,ACTN4,TXK,CLDN3,ACTN1,CLDN15,CLDN10,RHOA,VASP,PLCG1,MYL9,MAPK13,RAC1,THY1,RAP1B,MAPK11,SIPA1,MYL7,RAPGEF3,MMP9,MMP2,JAM2,CLDN20,EZR,CTNNA1,CDC42,CXCR4,JAM3,CLDN5,PIK3R2,CLDN2,CLDN14,MAPK14,RAP1A,MYL2,PTPN11,CLDN11,PTK2,GNAI3,CLDN19,BCAR1,PIK3R3,PIK3CA,GNAI1,ROCK1,CLDN1,ROCK2,VAV3,CTNND1,MYLPF,CTNNA3,OCLN,PXN,PIK3CB,ITGB1,CTNNA2,VAV2,ARHGAP5,CTNNB1,RAPGEF4,PIK3R1	2.62756755686765e-07
Intestinal immune network for IgA production	UP	5.67190850607577	1399	15	16399	15	1.41334864700582e-07	H2-AA,H2-AB1,CD86,H2-EB1,H2-OB,CXCL12,H2-DMB1,TGFB1,H2-DMA,ITGA4,ICOSL,TNFSF13B,ITGB7,TNFRSF13B,H2-DMB2,CD40,H2-OA,MAP3K14,CD80,TNFRSF13C,CCL28,CCR9,PIGR,CD28,ICOS,CXCR4,TNFSF13,LTBR,IL15,CCL25,IL15RA	2.67358452391934e-06
Platelet activation	UP	3.27886678406915	1193	26	16399	26	1.53605554131797e-06	FCER1G,VWF,LCP2,TBXAS1,PIK3R5,ADCY7,BTK,FERMT3,PLCG2,PIK3CD,TLN1,APBB1IP,GNAI2,ACTB,PIK3CG,PLA2G4A,ITPR3,PLCB2,ADCY4,ITGA2,ACTG1,ITGA2B,MAPK12,P2RY12,GP5,ADCY3,PRKCZ,PLA2G4E,MYL12B,MAPK3,PTGIR,ITGB3,PLA2G4C,GUCY1A3,NOS3,RASGRP1,ADCY1,F2R,AKT1,COL1A1,RHOA,GP9,VASP,GNA13,MAPK13,PLA2G4B,PPP1CA,RAP1B,MAPK11,PRKACA,LYN,PTGS1,PPP1CC,MYLK,ARHGEF1,FGB,FGA,PPP1R12A,ITPR2,GUCY1A2,AKT3,ORAI1,PIK3R6,FGG,GNAQ,PIK3R2,PRKG1,SNAP23,COL1A2,MAPK14,GNAS,TBXA2R,PLCB3,RASGRP2,RAP1A,ITPR1,GUCY1B3,SRC,AKT2,PLCB1,PLCB4,ADCY2,ADCY5,STIM1,GNAI3,ARHGEF12,ADCY6,PRKCI,PIK3R3,PIK3CA,GNAI1,ROCK1,ADCY9,ROCK2,VAMP8,TLN2,FYN,COL3A1,PRKACB,ADCY8,PIK3CB,MYLK4,GP1BB,MAPK1,ITGB1,MYLK3,PPP1CB,P2RY1,PIK3R1	2.78947686303343e-05
Valine, leucine and isoleucine degradation	DOWN	2.80603360338008	3101	26	16399	26	1.91502426638568e-06	HADHA,ACAT1,PCCB,DBT,ACAD8,HMGCS2,HMGCL,HADH,ACADM,IVD,DLD,ACAA1A,MCCC2,ACAA2,AUH,BCKDHB,OXCT1,ACADSB,MCCC1,BCKDHA,HIBCH,HSD17B10,HMGCS1,PCCA,MUT,ACAT2,AOX1,MCEE,ACAA1B,ACADS,ACSF3,AOX4,HADHB,HMGCLL1,ECHS1,ALDH7A1,BCAT2,AACS,ALDH3A2,EHHADH,AOX3,ALDH6A1,ALDH2,BCAT1,HIBADH,ALDH1B1,AGXT2,ALDH9A1,ABAT	3.3439269882273e-05
TNF signaling pathway	UP	3.32419883063162	1563	32	16399	32	2.03589054503794e-08	ICAM1,CCL12,CXCL10,MMP3,TNFRSF1A,VCAM1,IL1B,IFI47,CCL5,PIK3CD,GM5431,TNFRSF1B,TNF,BCL3,CSF1,BIRC3,PTGS2,SOCS3,MLKL,CCL2,RIPK1,SELE,TNFAIP3,MAPK12,MMP14,CX3CL1,IL18R1,NOD2,RPS6KA4,TRAF5,CREB3L2,MAPK3,CASP8,RELA,CXCL1,MAP2K7,FADD,MAP3K14,MAP3K8,TRAF2,FAS,JUNB,LIF,CREB5,AKT1,MAPK13,CEBPB,RIPK3,CASP7,MAPK11,MMP9,TAB2,DAB2IP,CASP3,TRADD,EDN1,ATF4,TAB3,TRAF3,CREB3L4,CREB3L1,ATF2,JUN,AKT3,FOS,TAB1,PIK3R2,MAP2K1,MAPK14,IL15,CREB1,MAP3K5,ATF6B,AKT2,NFKB1,NFKBIA,CREB3,MAPK10,PIK3R3,TRAF1,CFLAR,PIK3CA,MAP2K3,IKBKB,MAPK9,IKBKG,BAG4,ITCH,RPS6KA5,CREB3L3,MAPK8,MAP3K7,BIRC2,PIK3CB,DNM1L,MAP2K6,MAPK1,PGAM5,CHUK,MAP2K4,PIK3R1	4.62147153723612e-07
Protein processing in endoplasmic reticulum	DOWN	1.77445831915321	3745	62	16399	62	2.08574867335276e-05	HSPH1,UBE2G1,PRKCSH,SEC62,GANAB,EIF2S1,DNAJA1,CANX,BAG1,SAR1B,STUB1,DNAJC3,UBE2D1,HERPUD1,EDEM3,DNAJB11,DNAJA2,HSPA5,VCP,MARCH6,SEC23A,RAD23B,ERO1LB,HYOU1,TUSC3,HSP90AB1,STT3B,MAN1A2,SEC24A,DNAJB12,SEL1L,UBXN6,PDIA6,PDIA4,CUL1,SEC63,SKP1A,UBE2J2,YOD1,HSP90B1,LMAN1,MAPK8,PREB,BCAP31,RPN1,PLAA,HSPA1L,ERP29,CALR,SSR4,PDIA3,PPP1R15A,SEC31B,HSPA4L,DNAJC1,SSR3,BAX,UGGT1,ERO1L,HSP90AA1,UBQLN1,MAPK9,SIL1,AMFR,ATXN3,UBE4B,LMAN2,UBE2J1,UBE2D3,SSR2,SEC61G,MAPK10,SEC61B,UBE2G2,DNAJC5,SEC61A1,ATF6B,SVIP,MAP3K5,DERL1,SYVN1,NPLOC4,SEC23B,RRBP1,EIF2AK1,ERN1,UBQLN2,XBP1,ATF6,SEC13,SEC24C,DERL3,DNAJB2,TRAM1,FBXO2,WFS1,NSFL1C,MAN1B1,SAR1A,MBTPS1,UFD1L,STT3A,BAG2,RBX1,TXNDC5,DNAJB1,ERLEC1,UGGT2,SEC61A2,P4HB,HSPA1A,EIF2AK3,HSPA8,SSR1,DERL2,ATF4,RAD23A,DDOST,HSPA1B,DAD1,RNF5,SEC24D,CAPN2,OS9,HSPBP1,MAN1C1,SEC24B,MOGS,MAN1A,NGLY1,BAK1,UBQLN4,SEC31A,DDIT3,RNF185,TRAF2,BCL2,RPN2,CKAP4,MAP2K7,PARK2,DNAJC10,MBTPS2,EIF2AK4,EDEM1,EDEM2,CRYAB,FBXO6,CAPN1,NFE2L2,CASP12,HSPA2,EIF2AK2	0.000286948453849137
Fc gamma R-mediated phagocytosis	UP	6.46805218446602	412	13	16399	13	2.40448530752779e-06	PTPRC,DOCK2,NCF1,VAV1,RAC2,FCGR1,INPP5D,ARPC1B,HCK,FCGR2B,PLCG2,PIK3CD,PRKCD,PLA2G4A,WAS,LAT,WASF2,PIP5K1C,DNM2,PRKCB,PLA2G4E,PRKCA,MAPK3,PLD2,GAB2,AKT1,PIP5K1B,LIMK2,VASP,PLCG1,ARPC3,RPS6KB2,RAC1,PIP5K1A,ARPC4,ASAP3,LYN,PAK1,ASAP1,CRKL,ARPC2,PLD1,ASAP2,BIN1,PRKCE,SPHK2,PLA2G6,AKT3,MARCKS,GSN,CDC42,PIK3R2,MAP2K1,AMPH,CFL1,LIMK1,WASF1,CRK,AKT2,WASL,MARCKSL1,ARF6,SCIN,PIK3R3,ARPC5L,PIK3CA,RPS6KB1,VAV3,INPPL1,SPHK1,MYO10,CFL2,WASF3,RAF1,ARPC1A,ARPC5,PIK3CB,MAPK1,VAV2,PIK3R1	4.04309751710228e-05
Carbon metabolism	DOWN	4.24526193882417	699	19	16399	19	2.50359169662318e-06	SUCLA2,IDH1,SDHD,PDHA1,PDHB,HADHA,ACAT1,PGP,DLST,DLAT,IDH3B,PCCB,ACO1,SDHC,SDHA,GLUD1,IDH3A,OGDH,GPT2,SHMT2,ACADM,DLD,ACSS1,CS,IDH3G,SUCLG1,AMT,RPIA,HIBCH,MDH1,PGLS,GPT,PGK1,PCCA,PCX,GLDC,MUT,ACAT2,SDHB,ACO2,ME1,PRPS1L3,PSAT1,PSPH,MCEE,TALDO1,PFKM,RPE,MDH2,GLYCTK,FBP2,ACADS,CAT,ENO2,FH1,G6PD2,PKLR,ME2,HKDC1,GCK,HAO1,GOT2,ECHS1,PGAM1,PGAM2,ALDOC,SHMT1,EHHADH,ESD,ALDOA,ALDH6A1,CSL,ADH5,SUCLG2,ENO3,ENO1,TPI1,ALDOB,HK2,PHGDH,ADPGK,ACSS2,ALDOART1,TKT,ME3,OGDHL,PFKP,PGD,GAPDH,HK1,GPI1,PRPS1,PRPS2,H6PD,PFKL,MTHFR,FBP1,AGXT,SDS,RGN,SDSL,GOT1,IDH2,G6PDX,HK3	4.05939510809616e-05
Glycosaminoglycan degradation	UP	5.24801587301587	1953	10	16399	10	2.58408010037625e-05	HEXB,GALNS,HEXA,GNS,HPSE,NAGLU,GUSB,ARSB,HGSNAT,IDUA,SGSH,IDS,HYAL3,HYAL1,GLB1,HYAL2	0.000345050695756123
Steroid hormone biosynthesis	DOWN	35.9177096370463	47	7	16399	7	2.81147832792428e-08	UGT2B38,CYP2D12,HSD3B4,UGT2B37,CYP2D11,CYP1A1,UGT2B35,CYP2D40,CYP2D9,HSD11B1,UGT2B36,HSD3B2,HSD3B6,HSD3B5,CYP2D10,CYP3A44,UGT2A3,CYP2C40,HSD17B6,HSD17B2,CYP3A16,CYP2D26,UGT2B1,CYP2C70,CYP2C54,UGT1A9,SRD5A1,UGT1A6A,UGT2B5,UGT1A6B,HSD17B12,CYP2C50,AKR1C18,CYP2C29,AKR1D1,CYP7A1,CYP3A41A,CYP7B1,CYP2C68,UGT1A2,UGT1A1,CYP2C37,CYP2C38,CYP2C39,CYP3A11,H2-KE6,CYP2C44,SULT2B1,CYP3A25,COMT,UGT1A5,UGT2B34,CYP17A1,HSD17B1,CYP11A1,CYP2D22,CYP21A1,CYP1A2,SRD5A2,HSD17B7,UGT1A7C,SRD5A3,CYP2C55,SULT1E1,CYP3A13,CYP1B1,CYP2B10,CYP2E1	6.07814838513154e-07
Cytosolic DNA-sensing pathway	UP	5.87548042472803	714	11	16399	11	2.96229557461558e-05	IRF7,ZBP1,DDX58,CXCL10,IL33,IL1B,CCL5,AIM2,CASP1,RIPK1,ADAR,PYCARD,TMEM173,TREX1,RELA,POLR3D,IKBKE,IRF3,IL18,RIPK3,NFKBIB,POLR3A,POLR3GL,MAVS,POLR3B,TBK1,POLR2E,POLR3G,POLR3E,POLR1D,NFKB1,NFKBIA,POLR2F,POLR3C,POLR3H,IKBKB,POLR1C,POLR2H,IKBKG,POLR2L,POLR3F,POLR3K,CHUK	0.00038425205453585
Antigen processing and presentation	UP	13.6348450491308	441	22	16399	22	2.96337754335241e-09	H2-D1,CTSS,H2-T24,B2M,TAP1,H2-K1,H2-Q6,TAP2,TAPBP,CD8A,HSPA2,CTSB,H2-AA,H2-M2,CD8B1,IFI30,CD74,CTSL,H2-AB1,H2-M3,H2-EB1,H2-OB,PSME1,TNF,H2-Q8,H2-DMB1,CIITA,H2-DMA,H2-T10,H2-DMB2,PSME2,LGMN,RFX5,H2-Q1,H2-OA,CD4,H2-T23,RFXANK,H2-BL,NFYA,HSPA1B,GM7030,H2-Q10,HSPA8,HSPA1A,PSME3,CREB1,GM8909,HSP90AA1,NFYB,PDIA3,CALR,HSPA1L,RFXAP,NFYC,H2-Q2,HSP90AB1,HSPA5,HSPA4,CANX	1.16035529616182e-07
Apoptosis	UP	4.84486879918352	591	22	16399	22	3.11412864384408e-08	CTSS,CTSZ,PARP4,PARP3,CTSB,TNFSF10,CSF2RB2,CSF2RB,TNFRSF1A,CTSD,BCL2A1D,BCL2A1A,PIK3CD,CTSL,CASP12,ACTB,TNF,BIRC3,ITPR3,BCL2A1B,PMAIP1,CAPN1,RIPK1,ACTG1,CTSC,APAF1,TNFRSF10B,LMNA,CTSO,MAPK3,CASP8,MCL1,RELA,CASP2,IL3RA,PRF1,CTSW,BCL2,FADD,MAP3K14,TRAF2,FAS,DDIT3,AKT1,CASP9,BAK1,CASP6,TUBA1C,CASP7,BCL2L11,GZMB,NGF,TUBA8,BIRC5,TRP53,NRAS,PARP2,CAPN2,DAB2IP,CASP3,TRADD,TUBA3B,CTSK,ATF4,GADD45G,LMNB2,CTSH,EIF2AK3,DAXX,BBC3,ITPR2,TUBA1B,SEPT4,JUN,GADD45B,AKT3,FOS,ATM,PIK3R2,MAP2K1,NTRK1,ERN1,DFFB,ITPR1,MAP3K5,AKT2,NFKB1,NFKBIA,MAP2K2,MAPK10,BID,TUBA1A,HRK,DIABLO,BCL2L1,LMNB1,PIK3R3,TRAF1,CFLAR,PIK3CA,GADD45A,XIAP,CTSF,IKBKB,MAPK9,TUBA4A,BAX,RAF1,DFFA,IKBKG,BAD,HTRA2,KRAS,MAPK8,PARP1,BIRC2,PIK3CB,MAPK1,PDPK1,PTPN13,CYCS,ENDOG,EIF2S1,CHUK,PIK3R1,AIFM1	6.42642911047824e-07
Hematopoietic cell lineage	UP	6.33891821283856	1042	29	16399	29	3.2236615599146e-09	CD3G,ITGAM,CD8A,CSF3R,CSF1R,H2-AA,CD22,CD33,FCGR1,CD8B1,IL1B,CD2,CD44,H2-AB1,H2-EB1,H2-OB,TNF,CSF1,H2-DMB1,CD3E,IL7R,CSF2RA,H2-DMA,CD14,CD37,ITGA2,ITGA4,CD36,ITGA2B,IL4RA,GP5,H2-DMB2,CD34,IL1R1,IL7,IL11RA1,ITGB3,H2-OA,IL3RA,THPO,DNTT,CD9,CD38,CD4,SIGLECH,FLT3L,MS4A1,ITGA6,IL1A,GP9,ITGA5,IL6RA,EPOR,KIT,CD19,ANPEP,CR2,IL2RA,FLT3,CD1D1,ITGA1,CD59A,GYPA,CD59B,CD1D2,TFRC,MME,FCER2A,CD55,ITGA3,GP1BB,KITL	1.16035529616182e-07
ECM-receptor interaction	UP	2.24228358413034	3563	38	16399	38	3.25451104343788e-06	VWF,ITGB5,COMP,CD44,TNXB,SPP1,THBS4,ITGA9,THBS1,COL6A3,ITGA2,ITGA4,CD47,CD36,COL6A6,ITGA2B,ITGB7,GP5,HSPG2,HMMR,THBS3,AGRN,COL4A6,ITGB3,FN1,COL4A1,COL4A5,LAMA1,LAMA2,COL6A4,ITGB4,VTN,RELN,COL1A1,ITGAV,TNN,ITGA6,GP9,ITGA5,LAMA4,SDC1,LAMA5,LAMC3,COL9A1,LAMC2,COL6A5,COL4A2,COL2A1,LAMA3,LAMB3,ITGA11,THBS2,ITGA8,COL6A1,COL4A4,SV2A,COL1A2,LAMC1,COL6A2,COL9A2,ITGA1,DAG1,COL4A3,ITGB8,SDC4,TNR,SV2B,LAMB1,ITGA3,GP1BB,ITGA7,ITGB1,LAMB2,NPNT,ITGB6,COL9A3,SV2C,ITGA10	5.09499315076137e-05
Complement and coagulation cascades	UP	6.58955251141553	730	22	16399	22	3.34625360753904e-09	ITGB2,C4B,C1QB,C1QC,SERPING1,C3AR1,C1QA,ITGAM,PROS1,VWF,ITGAX,C1RA,C3,CFB,C5AR1,VSIG4,PLAU,F13A1,SERPINE1,HC,CLU,CFH,F10,A2M,BDKRB2,CFI,SERPINA1D,PROCR,CD46,SERPINF2,F5,C4BP,KNG2,VTN,CPB2,F2R,F12,PLAUR,PLAT,SERPINC1,F9,PLG,F7,C8A,CFD,C2,F8,SERPINA1B,MASP2,FGB,FGA,SERPINA1E,SERPINA1C,FGG,SERPIND1,SERPINA1A,F2,MASP1,CR2,KLKB1,C8B,CD59A,F3,F11,THBD,TFPI,MBL2,CD59B,C8G,C9,PROC,F13B,MBL1,CD55,C6	1.16035529616182e-07
Citrate cycle (TCA cycle)	DOWN	10.4044411908248	683	13	16399	13	3.38026928670132e-09	SUCLA2,IDH1,SDHD,PDHA1,PDHB,DLST,DLAT,IDH3B,ACO1,SDHC,SDHA,IDH3A,OGDH,DLD,CS,IDH3G,SUCLG1,MDH1,PCX,SDHB,ACO2,MDH2,FH1,PCK1,PCK2,CSL,SUCLG2,OGDHL,ACLY,IDH2	1.16035529616182e-07
Natural killer cell mediated cytotoxicity	UP	5.5176902968657	954	26	16399	26	3.38865813187539e-09	ITGB2,H2-D1,H2-K1,ICAM1,PTPN6,FCER1G,ITGAL,VAV1,LCP2,RAC2,TYROBP,FCGR4,TNFSF10,PLCG2,PIK3CD,CD48,TNF,IFNGR1,IFNAR2,NFATC1,KLRK1,LAT,ULBP1,KLRA9,PTK2B,LCK,TNFRSF10B,PRKCB,CD247,PPP3CC,PRKCA,MAPK3,RAET1D,ZAP70,CD244,PRF1,FAS,H2-T23,ICAM2,PLCG1,SH3BP2,RAC1,GZMB,NRAS,SOS2,PAK1,CASP3,BRAF,RAET1E,RAET1A,IFNGR2,RAC3,GRB2,NFATC2,PIK3R2,MAP2K1,NCR1,PTPN11,SHC2,MAP2K2,BID,PPP3R2,PIK3R3,PIK3CA,SHC4,VAV3,RAF1,IFNAR1,FYN,SOS1,PPP3CA,KRAS,SHC1,ARAF,PPP3R1,PIK3CB,MAPK1,SHC3,VAV2,PPP3CB,PIK3R1	1.16035529616182e-07
NF-kappa B signaling pathway	UP	2.97279169413316	2960	44	16399	44	3.42587436197306e-09	DDX58,ICAM1,BLNK,TNFRSF1A,VCAM1,TRIM25,IL1B,BTK,BCL2A1D,BCL2A1A,PLCG2,PLAU,TNF,CXCL12,BIRC3,PTGS2,BCL2A1B,CARD11,RIPK1,CD14,NFKB2,RELB,LAT,MYD88,LCK,TNFSF13B,TNFAIP3,TICAM2,PRKCB,MALT1,TRAF5,IL1R1,CD40,PRKCQ,RELA,ZAP70,TLR4,LTB,LBP,CCL19,BCL2,IRAK4,MAP3K14,TRAF2,PLCG1,TRAF6,TNFRSF13C,TNFRSF11A,TICAM1,TAB2,CSNK2B,LYN,TRADD,TIRAP,TAB3,TRAF3,GADD45B,TAB1,ATM,PIAS4,CARD10,LTBR,UBE2I,NFKB1,NFKBIA,CSNK2A2,CARD14,IRAK1,BCL2L1,TRAF1,CFLAR,XIAP,IKBKB,IKBKG,LY96,MAP3K7,PARP1,BCL10,BIRC2,CSNK2A1,CHUK,ERC1	1.16035529616182e-07
Th17 cell differentiation	UP	3.46116504854369	2266	44	16399	44	3.51400752940378e-09	STAT1,CD3G,RUNX1,TGFBR2,STAT3,H2-AA,IL21R,IL1B,STAT6,H2-AB1,H2-EB1,JAK3,H2-OB,IL2RG,H2-DMB1,IFNGR1,CD3E,IL6ST,TGFB1,H2-DMA,NFATC1,IL2RB,LAT,IRF4,JAK1,LCK,RORC,IL4RA,MAPK12,JAK2,H2-DMB2,CD247,NFKBIE,PPP3CC,MAPK3,IL1R1,TYK2,PRKCQ,RELA,ZAP70,SMAD3,TGFBR1,IL17D,H2-OA,CD4,IL27RA,PLCG1,GATA3,MAPK13,RXRG,NFKBIB,SMAD4,MAPK11,IL6RA,STAT5B,STAT5A,MTOR,IFNGR2,JUN,FOS,NFATC3,NFATC2,RARA,MAPK14,IL2RA,RXRA,IL12RB1,IL23A,NFKB1,NFKBIA,AHR,MAPK10,TBX21,SMAD2,FOXP3,PPP3R2,IL22,IKBKB,MAPK9,HSP90AA1,RXRB,IKBKG,PPP3CA,HIF1A,IL1RAP,MAPK8,RORA,PPP3R1,HSP90AB1,MAPK1,PPP3CB,CHUK	1.16035529616182e-07
Fc epsilon RI signaling pathway	UP	5.9202166064982	554	11	16399	11	3.72297415031086e-05	FCER1G,VAV1,LCP2,RAC2,INPP5D,BTK,PLCG2,PIK3CD,ALOX5AP,TNF,PLA2G4A,LAT,MAPK12,PLA2G4E,PRKCA,MAPK3,PLA2G4C,MAP2K7,GAB2,AKT1,PLCG1,MAPK13,PLA2G4B,RAC1,MAPK11,NRAS,SOS2,LYN,ALOX5,AKT3,RAC3,GRB2,PIK3R2,MAP2K1,MAPK14,AKT2,MAP2K2,MAPK10,PIK3R3,PIK3CA,MAP2K3,MAPK9,VAV3,RAF1,FYN,SOS1,KRAS,MAPK8,PIK3CB,MAP2K6,MAPK1,PDPK1,VAV2,MAP2K4,PIK3R1	0.000469508406733647
Osteoclast differentiation	UP	4.57293438554418	1316	40	16399	40	3.80131270905082e-09	IRF9,STAT1,NCF1,STAT2,CYBB,LCP2,TGFBR2,CSF1R,TYROBP,TREM2,FCGR1,BLNK,FCGR4,FCGR3,TNFRSF1A,FCGR2B,IL1B,BTK,PLCG2,PIK3CD,TNF,CSF1,IFNGR1,NCF2,SOCS3,IFNAR2,PIRA6,TGFB1,NFATC1,NFKB2,RELB,CYBA,SOCS1,JAK1,SQSTM1,LCK,PIRA2,PPARG,MAPK12,NCF4,LILRA5,PPP3CC,MAPK3,IL1R1,ACP5,TYK2,SIRPB1B,RELA,ITGB3,TGFBR1,FOSL2,MAP2K7,MAP3K14,TGFB2,CYLD,TRAF2,GAB2,JUNB,AKT1,IL1A,TNFRSF11B,MAPK13,TRAF6,RAC1,TNFRSF11A,MAPK11,TAB2,JUND,CTSK,OSCAR,FOSB,IFNGR2,FOSL1,JUN,AKT3,FOS,FHL2,TAB1,GRB2,NFATC2,PIK3R2,MAP2K1,MAPK14,CREB1,AKT2,NFKB1,NFKBIA,MAPK10,TEC,PPP3R2,PIK3R3,PIK3CA,IKBKB,MAPK9,MITF,IFNAR1,IKBKG,FYN,PPP3CA,MAPK8,MAP3K7,PPP3R1,PIK3CB,MAP2K6,MAPK1,PPP3CB,CHUK,PIK3R1,CAMK4	1.16035529616182e-07
