Gene_Set	Direction	Enrichment	n	b	N	B	p.value	Driver_Genes	adj.p.val
Metabolic pathways	UP	1.98053917518029	208	33	12783	33	0.00337292013764545	CYP2C40,CYP2C68,AKR1B7,ACSM5,UGT2B34,CTPS2,CYP26A1,PLA2G16,CYP4A12A,CYP4A12B,HMOX1,SYNJ2,HDC,IMPA2,CYP2C65,CYP2C66,SQLE,B3GALT1,AGPAT3,NAMPT,AMD1,ALDH1A7,CYP2C29,CYP2C38,CYP2C39,ACSM1,HSD17B6,IDI1,PPT1,GAA,ACSL4,NAGK,PLA2G12A,ASAH1,UAP1L1,IMPDH2,NAPRT,CYP51,ST3GAL4,FDPS,TM7SF2,HSD17B7,MAN1A,ACACB,ASL,MVK,PSAT1,ATP6V0A2,UPP2,GSS,POLG2,ALDH1A2,LPIN1,PLD4,LSS,MTHFD2,SC5D,ALDOA,PRPS1,GCNT2,EXT1,PLD3,ALDH1A1,MSMO1,MVD,PLA2G7,CMPK2,CHPF,ACOT1,ACOT2,ACAD8,ACMSD,PTGS1,FAM213B,UMPS,CHSY1,PAPSS1,ACSS2,INPP5B,PLPP2,HSD17B2,CYP11A1,GCNT1,MAT2B,ACOT5,PRPS2,LPCAT2,CRLS1,MGAT2,HMGCS1,HEXA,NMNAT3,MTR,CYP8B1,HMGCR,TBXAS1,CYP2R1,DGAT2,ATP6AP1,POLR3G,INPP4B,RPIA,HPGDS,POLR1C,ARSB,ACER2,HEXB,PLCB2,GNPDA1,POLA1,BDH2,INPP1,LDHB,CNDP1,G6PD2,G6PDX,ASNS,CHST9,PLCE1,MTHFR,ACP5,ACSL5,FKTN,ENO1,ENO1B,HPRT,HK3,GNE,MTMR7,PTGS2,UGCG,MTHFD1L,PNPLA3,ST6GAL1,ATP6V1C1,HEXDC,ALDH3B1,MAT1A,POMGNT1,ATP6V0A1,HGSNAT,ALDH1A3,ST3GAL5,P4HA1,RDH11,GALNS,DSE,PLA2G4A,PLA2G2D,AKR1B3,C1GALT1C1,ACAT2,B4GALT3,B3GALNT1,TRIT1,GALE,GUK1,RRM2B,CD38,NAGLU,ACACA,EPRS,TRAK2,BPGM,GLCE,BLVRA,GDA,POLR3A,ITPKC,PAFAH1B2,SYNJ1,ATP6V1D,APRT,GUSB,PLCG2,AGPS,POLR1A,MAN1B1,PLA2G12B,CYP21A1,GNPDA2,ETNK1,GALNT11,UPRT,CYP2C37,CYP2C50,CYP2C54,PGM1,GMPPA,CYP2C55,PHOSPHO1,GNS,DEGS1,ALAS2,PCYT1A,TK2,PPT2,GFPT1,ALDH1B1,FASN,PYGB,GPAM,PANK4,DCK,PGS1,PNPO,PANK3,PDHA1,ECHS1,TUSC3,CYP2C44,NME2,UXS1,GBA,ADSS,ODC1,HLCS,TPI1,GALNT18,DGKZ,CYP11B2,FLAD1,SRM,FBP2,GLS,MGAT5,PLCB4,ALOX15,PIGW,ACSL3,IPPK,GGT1,ACOT3,ACOT4,PIGM,ALG11,CBR3,CSGALNACT1,GALM,MTHFD1,GALC,INPP5K,PRODH2,ATIC,PI4K2B,GART,POLR3D,INPP4A,ATP6V1B2,MGAT1,CERS5,DNMT1,GAPDH,POLR2G,PANK2,POLR3H,FDFT1,DGKH,NANP,PLA2G2A,QARS,CHPF2,HK2,CEPT1,AGXT,FPGS,NOS3,SPTLC2,SAT2,NANS,TWISTNB,SPHK2,LPIN3,MTAP,PMM2,CKM,GPI1,ATP6V1E1,UCK1,PLPP3,EHHADH,PIP5K1A,OGDHL,CYP2E1,CMAS,PGP,DUT,ADPGK,PTGES3,PYCR2,ZNRD1,UCKL1,AGPAT2,MAN2A1,CKB,ACSS1,PTGES2,MINPP1,ATP6V1H,AMPD3,RPN1,B3GNT2,CRYL1,ALG12,PCK2,GFPT2,LTA4H,ITPK1,CYP27A1,GALNT2,ITPKA,THTPA,MTMR1,SMPD4,PMVK,TAT,DGKE,POLE4,AGXT2,ENOPH1,CAD,MTM1,AGPAT4,PIGYL,PKM,ACO1,DNMT3A,ACLY,DHCR24,POLD1,EXT2,GYS1,ART2A-PS,ART2B,IL4I1,MGAM,ME3,CYP19A1,PMM1,B4GALT1,PIGH,DHCR7,DDOST,GALNT10,NAT2,SCLY,HPSE,MOGS,PGAM2,POLR3C,MRI1,PCCB,IDS,ADH7,NME7,IDNK,AGPAT1,B4GALNT1,MTMR3,POLR1E,NT5C,PFKP,COX11,MAN1C1,REV3L,NT5C3,CYP7A1,ATP6V1A,PLCD1,POLD2,SAT1,PAFAH1B1,DCTD,OCRL,PLD2,MAOA,SPTLC1,PPOX,FPGT,CDIPT,PIGS,GBA2,DGUOK,LIPT2,DPM1,ALG9,PIGL,OXSM,ALOX5,PFAS,ENO3,ALG1,MTMR2,PI4KB,TYR,EARS2,SHMT1,ACP1,DHFR,TYMS,PIGB,PIGQ,FUT4,POLR2H,XYLT1,B3GALT6,POLR1B,ST6GALNAC3,PIP5K1C,DPM2,QRSL1,AK5,PLCG1,HADHB,SGSH,GMPPB,DGKA,PISD,UPP1,PLCD3,NDST1,IMPDH1,B4GALT4,AASS,INPP5A,GANAB,ALG10B,AGK,NDST2,ALOX12,PAICS,URAH,MTHFS,MTHFSL,AK1,UGT2B36,INPP5E,APIP,PLPP1,THA1,PFKL,GALNT6,PANK1,ATP6V0B,PDXK,PIGA,NDUFA1,ST3GAL3,EBP,DAD1,HK1,COQ2,PDHX,B3GALT2,SDS,B3GALNT2,ACSS3,B3GAT3,POLR2J,AOX1,ALG2,PIK3C2B,PLA2G6,MMAB,POLA2,IDH1,B4GALT6,ALG6,PAFAH1B3,NT5M,CERS4,MPI,KYAT1,PRIM2,PIGF,RDH10,POMK,PPCDC,NME6,PCYT1B,SMS,QPRT,PGM3,PTS,GPAT2,POLR3K,ATP6V1C2,LAMA3,POLD4,POLR3GL,NT5C3B,B3GALT4,CKMT2,TKFC,SLC33A1,COX15,MTMR14,COMT,GALNT1,NOS1,GALNT12,AGL,NME1,LPCAT1,EXTL3,PAFAH2,GCK,DLAT,POLR2A,UCK2,COX17,FH1,C1GALT1,ALG13,CBR1,NSDHL,ST3GAL2,NT5C2,PIGX,MAN2A2,GLB1,NDUFS4,FUT1,PFKM,ATP5B,PRIM1,ST3GAL6,ALG5,MLYCD,KMO,POLR2F,POLE,ST3GAL1,TPH1,LIAS,PIK3C2A,HYI,NDUFB2,H2-KE6,PGLS,PNPLA2,HMGCL,HYAL3,DTYMK,POLE3,ENO2,IDO2,COX6C,COX7C,CHIT1,BTD,MGAT3,PHYKPL,FUT8,B4GALT7,AKR1A1,PTDSS2,UAP1,CTPS,UROS,LCLAT1,DLST,IMPAD1,PLCH1,PGAM1,AK4,AOC3,POMT1,PEMT,POLR2E,COX4I1,POLG,BCAT1,PRDX6,DPYD,BCKDHA,AK7,SGMS2,ATP6V1G1,ATP6V1F,AMT,EPHX2,MGAT4B,ETNPPL,BCO1,ALDH7A1,BLVRB,GATC,GYG,CYP4A10,CYP4A31,CYP4A32,GATB,B4GAT1,SARDH,PHOSPHO2,CSGALNACT2,POMGNT2,ALDH18A1,COQ6,LAP3,IDH3B,DMGDH,ALPL,POLR2C,RPN2,GCLC,PTDSS1,PSPH,CYP17A1,PIGO,DCTPP1,POLR3F,B3GALT5,COX8A,DGAT1,POLR2I,GGPS1,ISPD,DOLK,CMBL,GOT1,G6PC3,ITPA,SLC27A5,ATP5G2,IDUA,PIGV,GALK1,MTMR6,HYAL2,CPOX,AHCYL1,PLA2G4B,HMOX2,NDUFB4,MCAT,UQCRC1,MCCC1,POLR3B,GALT,AMPD2,SMPD1,COQ7,DGKD,MGAT4A,POMT2,PCYT2,PIGP,GCNT3,GYS2,SUCLG2,PPCS,UGDH,AGPAT5,COQ3,CHSY3,ADSL,FKRP,ATP6V0C,MBOAT1,NDUFA13,DLD,ATP5K,POLD3,ASAH2,HPD,GCDH,POLR2B,ACOT8,HAL,NAGS,NT5C1B,SUOX,FTCD,NDUFA9,NDUFA12,NDUFA7,AUH,RPE,ACSBG1,DGKG,SPR,PDHB,ATP6V0E,UROD,ALG8,POLR2D,FUK,ACAA1A,ACAA1B,SUCLA2,DGKQ,SGMS1,CDS2,SDSL,EXTL2,NDUFS5,DHRS9,COQ5,NDUFS6,UOX,MDH1,PON3,GANC,LIPT1,PI4KA,ATP6V1B1,ALG14,GLUD1,AOX2,ATP5H,PIGT,ATP5G1,DHODH,GK,NDUFC1,ISYNA1,DHRS4,NDUFAB1,CHKB,NDUFB8,IDH3G,ADI1,NDUFA2,NADSYN1,MCCC2,GLYCTK,TCIRG1,NDUFA3,IPMK,HADHA,PLCB1,ATP5O,HMBS,CYC1,ST6GALNAC6,UQCR11,RRM1,HIBCH,CYP2J6,NDUFV2,ACO2,ACADVL,ATP5E,AK2,TK1,ALG3,PIGK,SUCLG1,GCSH,BCAT2,PYCRL,ATP5D,H6PD,CMPK1,NDUFB9,IMPA1,AGMAT,ATP5G3,NNMT,PIGC,NDUFS7,ALDOB,NDUFB5,NDUFB7,NMRK1,ST8SIA1,NDUFS2,ITPKB,FAH,ATP5J2,NME3,ATP6V0D1,ACY1,PIPOX,XYLT2,CYP1A1,GAD2,HOGA1,CTH,CBS,SDHC,GCH1,MTMR4,FBP1,NDUFC2,GCNT4,GALNT5,ABAT,CYP4F13,PGAP1,NDUFV1,MECR,COASY,GMPS,ALAD,NDUFB11,ADA,LPIN2,COX5B,COX5A,NDUFB6,TALDO1,CHKA,HMGCS2,MDH2,TPK1,SEPHS1,ME1,NNT,ACAA2,DAO,PPAT,ETNK2,COX6B1,XYLB,SMPD2,NDUFA8,DPYS,DPAGT1,ACSL1,UPB1,NDUFS8,PLCB3,HAAO,MOCS1,P4HA2,ATP5F1,ATP6V0E2,CS,CSL,ACADL,NDUFS3,NMRK2,MGLL,MAOB,GPHN,ATP5A1,STT3B,NDUFA11,UGP2,MAN1A2,PCK1,ALDH6A1,G6PC,UQCRH,ADSSL1,SDHA,NDUFA6,NFS1,NMNAT1,SRR,SDHB,NDUFA5,ATP5L,NDUFA10,TKT,HSD17B4,CNDP2,ALDH2,UQCR10,COX6A1,MPST,URAD,PON2,SORD,NDUFV3,GCLM,GAMT,NTPCR,TST,ACADS,ASS1,PON1,ANPEP,ENPP3,GSTZ1,SDHD,ASPA,DPM3,GBE1,COX10,CPS1,LIPC,NDUFB10,ATP5J,MOCS2,ARG1,PCCA,GLDC,KDSR,MCEE,NDUFS1,ALDH3A2,CYP2B10,NDUFA4,EXTL1,POLR2L,BPNT1,GPAA1,ALDH9A1,TSTA3,AHCY,GM4737,COX7B,TMEM5,LTC4S,SMPD3,HGD,NUDT12,DNMT3B,BCKDHB,NADK2,IDH2,GLS2,ACAT1,MUT,PI4K2A,HYAL1,DHRS3,NDUFB3,PCX,AMDHD1,PGM2,UQCRB,ACOX1,IVD,UQCRQ,NAT1,UQCRFS1,KHK,QDPR,DBT,PKLR,PGK1,GPT,OTC,SHMT2,CHPT1,PAPSS2,ACP2,TDO2,IDH3A,CDS1,HSD3B7,HYKK,ACOX3,HADH,ACOX2,NADK,ADK,KYAT3,GPT2,UROC1,DDC,GOT2,CYP26B1,PIK3C2G,RRM2,TYMP,GRHPR,PRODH,ALAS1,PIK3C3,DCXR,AADAT,UGT2B37,UGT2B38,UGT2B5,ACADM,CYP4F14,CSAD,BDH1,RFK,CHDH,ALDH5A1,BHMT2,CYP2C70,AKR1D1,PNP,PNP2,XDH,AOX3,PAH,PYGL,HIBADH,PIGU,CERS2,CES1C,ST6GALNAC4,AMY1,PIGN,CYCS,HAO1,CES1D,PLD1,HSD17B10,OAT,GULO,CYP2A12,SGPL1,FAHD1,ENPP1,AFMID,CYP2U1,LDHA,BAAT,GLUL,ACSM3,CDO1,FECH,CYP1A2,RGN,AMACR,NT5E,GPAT4,HSD17B12,CYP3A13,KYNU,BHMT,CERS6,CYP3A25,CYP4A14	0.0188040297673734
Cardiac muscle contraction	DOWN	1.59582155314852	5447	34	12783	34	0.00354205838322974	UQCRFS1,UQCRQ,UQCRB,COX7B,COX6A1,UQCR10,UQCRH,CACNA1D,ATP2A2,RYR2,COX6B1,COX5A,COX5B,ATP1A2,CACNA2D4,UQCR11,CYC1,ACTC1,TPM2,ATP1A1,UQCRC1,COX8A,COX4I1,CACNA1C,MYL3,COX7C,COX6C,SLC9A6,CACNA2D2,CACNB4,CACNB2,CACNG6,TNNT2,MYH7,SLC9A1,COX7A2L,ATP1B4,ATP1B1,TNNC1,MYH6,CACNG2,TNNI3,CACNA2D1,MYL2,CACNB3,TPM3,TPM4,ATP1B3,SLC8A1,TPM1	0.0195031856656847
Circadian rhythm	DOWN	5.0168759811617	686	7	12783	7	0.0036415608613507	ARNTL,CRY1,RORA,PRKAA2,CLOCK,NPAS2,SKP1A,RORC,PER2,FBXW11,RBX1,CUL1,CREB1,PRKAB1,BHLHE40,FBXL3,CSNK1D,CSNK1E,NR1D1,CRY2,PRKAA1,BTRC,PER1,PRKAG2,PRKAB2,PER3	0.0198065383434441
Ribosome	UP	1.49523021470532	4439	54	12783	54	0.00404303062701994	RPL6,RPL3,RPS3A1,RPS4X,RPLP0,RPL7,RPL5,RPL22L1,RPS15A,RPL13A,RPS17,RPL9,MRPL9,RPS19,RPS7,RPL4,RPSA,RPL27A,RPS3,RPL23A,RPS9,RPS5,RPS14,RPL32,RPS23,RPL35A,RSL24D1,RPL10A,RPL18,RPL14,RPL34,MRPS10,RPS11,RPS8,RPL18A,RPL37,RPL22,RPL23,RPL15,RPL37A,RPS27RT,RPS21,RPL31,MRPL24,RPL11,RPS2,RPS16,MRPL1,RPL30,RPS25,RPS15,RPS24,RPL27,RPS10,FAU,RPLP2,RPL29,RPL21,RPL28,RPL7A,MRPS14,MRPL21,MRPL33,RPS27L,MRPS16,MRPL17,MRPL3,MRPL19,MRPS6,MRPL10,RPL24,MRPL4,RPL36A,RPS26,MRPL11,MRPS5,MRPS18A,MRPS17,RPL35,MRPL36,MRPS2,MRPL27,MRPL2,MRPL12,MRPL35,MRPS18C,MRPL22,MRPL28,MRPL23,MRPL16,MRPS11,MRPL20,MRPL18,MRPL13,MRPS9,MRPS15,MRPS12,MRPS7,MRPL32,MRPL15,MRPL30,MRPS21,MRPL14,MRPL34	0.0217252007186855
B cell receptor signaling pathway	UP	1.89637912087912	2800	27	12783	27	0.00436742206203089	AKT1,PIK3AP1,IKBKB,INPP5D,PIK3CD,PTPN6,VAV1,PPP3CA,NFKB1,RAC2,LYN,JUN,DAPP1,SYK,NRAS,BTK,PRKCB,CD72,VAV2,PLCG2,CD22,MALT1,BCL10,FOS,FCGR2B,PIRB,BLNK,AKT2,PPP3CB,NFKBIE,NFATC2,IFITM1,NFKBIA,RELA,VAV3,PIK3R2,NFATC1,SOS2,CD81,PIK3CA,MAP2K1,AKT3,INPPL1,PIK3R1,RASGRP3,KRAS,HRAS,NFKBIB,CR2,RAC3,SOS1,IKBKG,GSK3B,MAPK3,PIK3R3,MAP2K2,PPP3CC,PPP3R1,MAPK1,NFATC3,RAF1,RAC1,CHUK,PIK3CB,GRB2	0.0231889314245926
Bile secretion	DOWN	2.01774047436038	2602	23	12783	23	0.00460864942301942	SLC22A8,BAAT,PRKACA,ABCB11,GNAS,SLCO1A1,SLC22A1,SLCO1A6,NCEH1,ABCG5,ABCG2,SLC10A1,SLCO1B2,AQP8,SLCO1A4,ATP1A2,SLC22A7,RXRA,ADCY5,NR1H4,SLC2A1,AQP4,AQP9,ABCG8,ATP1A1,SLC27A5,ABCC4,ABCC2,ADCY9,ADCY6,SLC4A2,KCNN2,SLC9A1,ATP1B4,ATP1B1,ADCY1,CYP7A1,EPHX1,ADCY4,NR0B2,CFTR,PRKACB,ADCY3,ADCY7,LDLR,SCARB1,SLCO1A5,SCTR,HMGCR,ATP1B3,AQP1,ABCB4,SLC4A4,SULT2A1,SULT2A3,ABCC3	0.0241818546196078
Phenylalanine metabolism	DOWN	3.63980637813212	1756	8	12783	8	0.00478573060632881	PAH,GOT2,DDC,GM4952,MAOB,GLYAT,MIF,AOC3,HPD,GOT1,KEG1,MAOA,IL4I1,TAT,ALDH1A3,ALDH3B1	0.0248190215165424
Jak-STAT signaling pathway	UP	20.3984042553191	20	3	12783	3	0.00655289925556013	PRLR,IL13RA1,LIFR,AKT1,IL7R,STAT3,STAT6,PIK3CD,PTPN6,OSMR,IL6ST,JAK2,CSF2RB,CSF2RB2,IFNAR2,IL6RA,IL10RA,IL2RB,IFNGR2,IFNGR1,IL2RG,IL15,TYK2,STAT1,IL13RA2,IRF9,IL10RB,SOCS5,CRLF2,CDKN1A,IL7,PTPN11,AKT2,CCND3,OSM,IFNAR1,CSF2RA,MYC,IL12RB2,SOCS3,CSF3R,IL3RA,PIK3R2,CCND2,SOS2,PIK3CA,PIAS4,BCL2,AKT3,PTPN2,PIM1,SOCS7,STAM,PIK3R1,EP300,IL22RA1,AOX1,JAK1,IFNK,STAM2,IL21R,HRAS,SOCS2,THPO,CTF1,MTOR,SOS1,FHL1,SOCS6,PIAS3,PIAS1,CISH,PIK3R3,PIAS2,SOCS4,IL9R,GM13305,IL11RA1,IL11RA2,CNTF,AOX2,RAF1,IL15RA,STAT2,CREBBP,GHR,GFAP,IL4RA,CCND1,PIK3CB,GRB2,STAT5A,AOX3,STAT5B	0.033593023769883
Proteasome	DOWN	1.61928869708036	5324	29	12783	29	0.00688704832879217	PSMD11,PSMD7,PSME4,PSMA3,PSMD1,PSMC5,PSMD8,PSMC3,PSMD12,PSMD3,PSMD6,PSMC1,PSMD2,PSMB7,PSMA1,PSMC6,PSMB2,PSME3,PSMA6,PSMB5,PSMA4,PSMC2,PSMA2,POMP,ADRM1,PSMC4,PSMD4,PSMB3,PSMF1,PSMB1,PSMA5,PSMD14,PSMA8,PSMD13,PSMA7,PSMB4,PSMB6,PSME1,PSME2,PSME2B,PSMB8,PSMB9,PSMB10	0.034904813120924
Pantothenate and CoA biosynthesis	DOWN	2.22700348432056	4305	12	12783	12	0.00700252558756376	ENPP1,ENPP3,UPB1,DPYS,COASY,BCAT2,PPCDC,PPCS,AASDHPPT,VNN3,DPYD,BCAT1,PANK1,PANK2,PANK3,PANK4	0.0350913080006004
Pentose and glucuronate interconversions	DOWN	4.10840220385675	1210	7	12783	7	0.00712267786061205	UGT2B37,UGT2B38,UGT2B5,DCXR,SORD,UGP2,XYLB,DHDH,RPE,UGDH,ISPD,AKR1A1,UGT2B36,CRYL1,GUSB,AKR1B3,UGT2B34,AKR1B7	0.0352968258425886
Porphyrin and chlorophyll metabolism	DOWN	6.72506313131313	352	5	12783	5	0.00771956691462394	FECH,UGT2B37,UGT2B38,UGT2B5,ALAS1,COX10,ALAD,HMBS,UROD,HMOX2,CPOX,HCCS,BLVRB,UROS,FXN,COX15,MMAB,UGT2B36,EARS2,PPOX,ALAS2,GUSB,BLVRA,EPRS,CP,HMOX1,UGT2B34	0.0378343609222228
Adipocytokine signaling pathway	UP	3.13057707721079	788	11	12783	11	0.0082884093173442	CD36,AKT1,ACSL4,STAT3,IKBKB,ACACB,PRKAB2,NFKB1,RXRG,PPARGC1A,JAK2,PRKAG2,ACSL5,PRKAA1,PRKCQ,IRS2,ACSL3,PTPN11,AKT2,NFKBIE,ADIPOR1,SOCS3,TRAF2,PCK2,CPT1B,NFKBIA,RELA,CAMKK2,IRS3,RXRB,ADIPOQ,AKT3,PRKAB1,MAPK10,TRADD,CPT1A,TNFRSF1A,STK11,CPT1C,NFKBIB,MAPK8,PPARA,MTOR,G6PC3,IKBKG,TNFRSF1B,ACSBG1,SLC2A1,RXRA,MAPK9,ACSL1,PCK1,G6PC,IRS1,CHUK,ADIPOR2,PRKAA2	0.0401807669079947
FoxO signaling pathway	DOWN	1.81518482891301	1915	31	12783	31	0.008717697440628	SGK1,EGFR,BCL6,IGF1,S1PR1,CAT,PRKAA2,GRB2,PIK3CB,CCND1,CHUK,HOMER1,GABARAPL2,IRS1,G6PC,PCK1,PLK2,ARAF,CCNB1,PDPK1,CREBBP,SKP2,SGK3,MAPK9,GADD45G,RAG2,SGK2,NLK,GABARAPL1,RAF1,RBL2,MAPK1,SOD2,FOXO3,SIRT1,FOXO1,MAP2K2,PIK3R3,AGAP2,MAPK3,G6PC3,SOS1,CDK2,HOMER3,PIK3CA,MAPK8,TGFBR1,MAPK13,BCL2L11,ATG12,GABARAP,PLK4,USP7,MAPK11,HRAS,PTEN,STK11,KRAS,FBXO25,SMAD4,MAPK10,INSR,GADD45A,EP300,PIK3R1,TGFB3,PRKAB1,AKT3,MAP2K1,IRS3,TGFB1,BRAF,SOS2,CCND2,MAPK12,PIK3R2,TGFBR2,MAPK14,PCK2,CDKN1B,IGF1R,STK4,PRMT1,CSNK1E,RAG1,CCNG2,AKT2,SMAD3,CDKN1A,S1PR4,PLK3,IRS2,SETD7,FBXO32,FOXO4,ATM,TGFB2,MDM2,NRAS,HOMER2,PRKAA1,SMAD2,FASL,PRKAG2,GADD45B,TNFSF10,CDKN2B,BNIP3,PRKAB2,PIK3CD,IKBKB,STAT3,IL7R,AKT1	0.0418074522421515
Fat digestion and absorption	UP	2.96417391304348	1725	10	12783	10	0.00887567210584861	CD36,PLA2G12A,ABCA1,MTTP,PLPP2,APOA1,DGAT2,SCARB1,PLA2G2D,ACAT2,PLA2G12B,PLA2G2A,PLPP3,AGPAT2,FABP2,AGPAT1,PLPP1,APOB,DGAT1,ABCG8,SLC27A4,FABP1,ABCG5,APOA4,GOT2	0.0421122314809413
Platelet activation	UP	1.53555564260253	3647	46	12783	46	0.00912153651801462	AKT1,ITGB1,GNAI2,ACTG1,PIK3CD,PRKCZ,PPP1R12A,PTGS1,LYN,VWF,TBXAS1,PIK3R5,PLCB2,FCER1G,FERMT3,SYK,ADCY7,PTGIR,BTK,PLA2G4A,COL1A1,P2RY12,APBB1IP,ADCY3,TLN1,RASGRP1,PLCG2,LCP2,SRC,GUCY1A2,PRKACB,GNA13,PIK3CG,VASP,PPP1CA,FGG,PLCB4,STIM1,ITGA2,AKT2,FGB,ADCY4,ARHGEF12,GNAI1,F2R,NOS3,FYN,ITPR1,MYL12A,GUCY1A3,MAPK14,RAP1B,ITPR3,SNAP23,PIK3R2,MAPK12,PIK3CA,ADCY1,PPP1CB,AKT3,PIK3R1,ORAI1,RHOA,F2RL3,GUCY1B3,COL1A2,ITGB3,MYLK2,ROCK2,MYL12B,MAPK11,ARHGEF1,ADCY6,GNAQ,ADCY9,GNAI3,ARHGAP35,ROCK1,MAPK13,P2RY1,PIK3R6,RASGRP2,RAP1A,TBXA2R,MYLK,PLA2G4B,MAPK3,PIK3R3,ITGA2B,VAMP8,ADCY5,TLN2,MAPK1,MYLK3,PLCB1,COL3A1,ACTB,PPP1CC,PLCB3,GNAS,ITPR2,PIK3CB,PRKCI,GUCY1B2,PRKACA	0.0426119026569536
EGFR tyrosine kinase inhibitor resistance	UP	4.75053089827989	277	7	12783	7	0.00917206873333531	GAS6,NRG1,AKT1,FGFR3,STAT3,AXL,PRKCA,PIK3CD,JAK2,PDGFD,IL6RA,MET,NRAS,SHC1,PRKCB,PLCG2,SRC,NF1,PDGFA,BAX,AKT2,PDGFRA,ERBB2,IGF1R,HGF,PIK3R2,SOS2,BRAF,PIK3CA,EIF4EBP1,SHC2,BCL2,MAP2K1,AKT3,PLCG1,PIK3R1,VEGFA,KRAS,JAK1,FGFR2,PTEN,HRAS,RPS6KB2,BCL2L11,PDGFC,MTOR,SOS1,ERBB3,GSK3B,MAPK3,PIK3R3,MAP2K2,BAD,EIF4E2,KDR,FOXO3,MAPK1,RPS6KB1,GAB1,RAF1,EIF4E,ARAF,TGFA,PDGFRB,PIK3CB,GRB2,IGF1,EGFR	0.0426119026569536
Pentose and glucuronate interconversions	UP	37.3771929824561	38	2	12783	2	0.0103397821365182	AKR1B7,UGT2B34,AKR1B3,GUSB,CRYL1,UGT2B36,AKR1A1,ISPD,UGDH,RPE,DHDH,XYLB,UGP2,SORD,DCXR,UGT2B37,UGT2B38,UGT2B5	0.0475416786895579
Regulation of actin cytoskeleton	UP	2.23850801155766	705	20	12783	20	0.0106612707832366	ITGB6,FGFR3,ARPC1B,ITGB1,MYH9,CYFIP2,ACTG1,ITGA4,MSN,NCKAP1L,ITGB2,ITGAL,PIK3CD,ITGAX,VAV1,LIMK2,PPP1R12A,IQGAP1,FGF21,RAC2,ITGAM,PTK2,WAS,PDGFD,ITGA9,ITGA8,FGD3,MYH10,ITGAV,NRAS,SCIN,PIP4K2A,FGF1,VAV2,CYFIP1,PIKFYVE,ARHGEF6,PIP4K2B,SRC,ITGB8,PAK1,SPATA13,CRKL,GNA13,ITGB7,SSH3,PDGFA,PPP1CA,EZR,ARPC4,F2,GIT1,ITGA2,PDGFRA,ARPC5,ARHGEF12,PAK2,F2R,ARPC3,ACTN1,DOCK1,PAK4,RRAS2,PIP5K1A,ITGA5,WASL,MYL12A,ITGA3,CFL1,MYLPF,VAV3,PIK3R2,CRK,SOS2,FGFR1,SSH2,ITGA1,BRAF,PIP4K2C,LIMK1,PIK3CA,PPP1R12C,FGF11,MYL2,ARPC1A,PPP1CB,MAP2K1,DIAPH1,WASF2,PIP5K1C,TIAM1,PIK3R1,ABI2,WASF1,RHOA,SLC9A1,CHRM5,KRAS,RRAS,ENAH,FGFR2,GNG12,APC2,SSH1,ITGB3,MYLK2,ITGAE,ROCK2,CDC42,PFN1,HRAS,ARPC5L,NCKAP1,MYL12B,ARHGEF1,ITGB4,PPP1R12B,ARHGAP35,ROCK1,RAC3,PDGFC,BAIAP2,BRK1,SOS1,MYLK,ITGA7,TMSB4X,MAPK3,FN1,IQGAP3,ACTN4,FGFR4,PIK3R3,ITGA2B,ARPC2,MAP2K2,MYL9,PAK6,ARHGEF7,MYH14,APC,MRAS,MAPK1,PXN,MYLK3,RAF1,GNA12,GSN,RAC1,ACTB,BCAR1,IQGAP2,PPP1CC,ARAF,CFL2,ITGA6,PDGFRB,PIK3CB,RDX,CD14,VCL,EGFR	0.0485196609114645
Ascorbate and aldarate metabolism	DOWN	8.30064935064935	880	8	12783	8	1.00378057702466e-05	RGN,GULO,UGT2B37,UGT2B38,UGT2B5,ALDH9A1,ALDH3A2,ALDH2,UGDH,ALDH7A1,UGT2B36,MIOX,ALDH1B1,UGT2B34	0.000139901917922812
Alanine, aspartate and glutamate metabolism	DOWN	4.29825151311365	1487	14	12783	14	1.03543877911783e-05	GLUL,ALDH5A1,GOT2,GPT2,GPT,GLS2,CPS1,ASPA,ASS1,ADSSL1,PPAT,NIT2,ABAT,GAD2,GLUD1,ADSL,GOT1,IL4I1,CAD,AGXT2,GFPT2,AGXT,GLS,ADSS,GFPT1,ASNS,DDO,ASL	0.00013994111984441
Steroid hormone biosynthesis	UP	12.8705195328232	191	10	12783	10	1.05354768575872e-07	CYP2C40,CYP2C68,SRD5A1,UGT2B34,CYP2C65,CYP2C66,CYP2C29,CYP2C38,CYP2C39,HSD17B6,HSD17B7,HSD17B2,CYP11A1,CYP21A1,CYP2C37,CYP2C50,CYP2C54,CYP2C55,CYP2C44,CYP11B2,SRD5A3,CYP2E1,CYP1B1,CYP19A1,CYP7A1,UGT2B36,COMT,SULT2B1,H2-KE6,CYP17A1,HSD11B2,CYP1A1,CYP7B1,CYP2D10,CYP2D11,CYP2D12,CYP2D34,CYP2D9,CYP2B10,CYP2D26,CYP2D40,UGT2B37,UGT2B38,UGT2B5,CYP2C70,AKR1D1,CYP2D22,CYP1A2,HSD17B12,CYP3A13,AKR1C18,CYP3A25	2.23753460880185e-06
