Gene_Set	Direction	Enrichment	n	b	N	B	p.value	Driver_Genes	adj.p.val
Tryptophan metabolism	UP	12.1101449275362	180	4	12534	4	0.00311331535853965	MAOA,CYP1B1,AOX3,AOX1,ALDH3A2,CAT,OGDHL,ACAT2,MAOB,AFMID,IL4I1,ALDH2,EHHADH,ALDH7A1,ECHS1,KYAT1,ALDH9A1,KYAT3,HADHA,DDC,GCDH,ACAT1,HADH	0.0250197343359005
Oxytocin signaling pathway	UP	2.93770215159612	547	15	12534	15	0.00319142883486512	FOS,CACNA2D2,CACNA2D3,ADCY7,PRKAG2,GNAO1,ACTB,JUN,CACNA1D,CAMK2B,PLA2G4A,GNAI3,TRPM2,ITPR1,PPP1R12C,ADCY3,PIK3R5,NFATC1,SRC,GNAS,MAPK7,GNAI2,RHOA,PRKCB,CAMK1D,MYL6,CCND1,KCNJ3,ITPR3,KCNJ5,KRAS,GNAQ,CALM1,CALM3,PPP1R12A,RGS2,ADCY2,MAP2K5,PRKCA,CACNB4,PIK3CG,MAPK1,EEF2K,PLCB1,GNAI1,NFATC4,PPP1CC,CDKN1A,NPR2,NPR1,EEF2,RYR1,ADCY4,CD38,GUCY1A3,CACNB2,MYLK,MAPK3,KCNJ14,NRAS,NFATC2,PRKCG,PLCB2,GUCY1B3,ROCK2,PLCB3,ACTG1,RCAN1,CACNB3,CAMK4,CAMKK2,CACNG4,MEF2C,RYR3,NOS3,PPP3R1,PLCB4,ITPR2,PRKAA1,MAP2K2,PIK3R6,PPP3CB,CAMK1,PRKAB2,PPP3CA,EGFR,GUCY1A2,ADCY9,ROCK1,CACNG6,ADCY6,PRKACB,ADCY1,MYLK3,CAMK2A,MAP2K1,ADCY5,PPP1CA,PPP1CB,CACNA2D1,HRAS,KCNJ2,PRKAG3,PPP3CC,NFATC3,PRKAB1,PRKAA2,CAMK2G,ELK1,PLA2G4B,PRKACA,KCNJ12,PPP1R12B,RAF1,CAMK2D,CACNA1C,RYR2	0.0251894918751854
Ubiquinone and other terpenoid-quinone biosynthesis	DOWN	6.45417095777549	971	5	12534	5	0.00337474851733788	COQ5,COQ3,COQ7,COQ2,COQ6,VKORC1,NQO1,HPD,VKORC1L1,GGCX	0.0261691025379534
GABAergic synapse	UP	2.70377933732167	1312	15	12534	15	0.00352590307830114	CACNA1A,ADCY7,GNAO1,CACNA1D,GLUL,GNAI3,ADCY3,GNG2,GNB1,PLCL1,SRC,GABRA3,GABBR1,GABARAPL1,GNAI2,PRKCB,NSF,HAP1,ADCY2,GNB2,PRKCA,SLC38A1,GNAI1,GNG12,GAD2,ADCY4,GABARAP,PRKCG,GNB4,GLS2,TRAK2,GABRE,GNG4,GNG3,GNG10,ADCY9,ADCY6,PRKACB,GNB5,ADCY1,GPHN,GLS,GABARAPL2,GNG11,ADCY5,GNG5,GABRB2,PRKACA,GNB3,SLC38A3,CACNA1C,GNGT2,SLC38A2	0.0268698131139501
Natural killer cell mediated cytotoxicity	UP	1.63970049057578	3873	38	12534	38	0.00427267928264874	ICAM1,SHC1,FCGR4,PTK2B,LCP2,IFNGR1,ITGB2,PRF1,TYROBP,NCR1,SHC2,FCER1G,NFATC1,RAC2,GZMB,CASP3,PRKCB,BRAF,PTPN6,SYK,VAV1,KRAS,FAS,ITGAL,RAC1,PIK3CD,ICAM2,PLCG2,PIK3R3,CD247,PRKCA,SH3BP2,MAPK1,CD48,LAT,SH2D1A,PAK1,FASL,KLRK1,ZAP70,IFNGR2,VAV3,MAPK3,NRAS,NFATC2,PRKCG,H2-T23,BID,CD244,TNF,LCK,PLCG1,PIK3R1,PIK3R2,KLRD1,PIK3CA,PPP3R1,MAP2K2,IFNAR1,PTPN11,PIK3CB,PPP3CB,PPP3CA,FYN,IFNAR2,ARAF,SOS1,SOS2,VAV2,MAP2K1,GRB2,HRAS,PPP3CC,RAF1,TNFSF10	0.0320088854734024
Glycerolipid metabolism	DOWN	12.0201390553824	97	4	12534	4	0.00436279421931196	LPIN1,PNPLA3,LPL,DGKB,DGAT1,DGKD,ALDH9A1,DGKE,ALDH7A1,AGPAT3,TKFC,PLPP3,GLYCTK,ALDH2,GPAT4,GK,LPIN3,AGK,GPAM,DGKA,AKR1B7,DGKZ,MGLL,AKR1A1,DGKQ,PNPLA2,GLA,LCLAT1,AGPAT2,AGPAT1,AGPAT5,DGAT2,DGKH,MBOAT1,PNLIP,DGKG,DGKI,PLPP1,ALDH3A2,LPIN2,MBOAT2,AGPAT4,CEL	0.0321392507489314
Fc gamma R-mediated phagocytosis	UP	1.44177002661145	5581	52	12534	52	0.00449919129882248	PLA2G4A,CFL1,GSN,SPHK1,FCGR1,ARPC5,GAB2,PLPP1,FCGR2B,ASAP1,HCK,RAC2,ARPC1B,DOCK2,PLD1,PRKCB,SYK,VAV1,WAS,PIP5K1A,VASP,ARPC3,AKT3,RAC1,PIK3CD,PLCG2,PIK3R3,PIP5K1C,PRKCA,LIMK1,BIN1,PTPRC,MAPK1,LAT,PRKCD,AMPH,PAK1,PLD2,INPP5D,ASAP3,ARPC2,WASF2,MARCKSL1,ARF6,DNM2,RPS6KB2,VAV3,MAPK3,PRKCG,SCIN,ARPC4,CRKL,LIMK2,LYN,PLCG1,PIP5K1B,PIK3R1,RPS6KB1,PIK3R2,AKT2,ARPC1A,PIK3CA,CRK,CDC42,PIK3CB,MARCKS,CFL2,PLPP3,SPHK2,INPPL1,PLA2G6,WASL,VAV2,MAP2K1,ARPC5L,AKT1,PRKCE,ASAP2,RAF1,NCF1,MYO10	0.0326006976078612
Ras signaling pathway	UP	1.62059766475361	2325	49	12534	49	0.00463839068178562	CSF1R,PAK7,RASGRP1,CSF1,SHC1,ANGPT2,HGF,FGFR1,PLA2G4A,PLA1A,RELA,PLA2G2D,FLT4,GNG2,TIAM1,GNB1,GAB2,PAK2,SYNGAP1,IKBKB,SHC2,MET,RALBP1,RAB5C,PLA2G2A,RAC2,RASA4,FGFR2,STK4,RHOA,MRAS,PLD1,PRKCB,RASA3,PDGFRA,RASAL3,FGFR3,RRAS,RAP1B,KRAS,CALM1,CALM3,NGF,AKT3,FGF10,RASSF5,FGF2,RAC1,PIK3CD,PLCG2,RALGDS,GNB2,PIK3R3,PRKCA,IGF1,SHOC2,MAPK1,PDGFD,PAK6,MAPK10,LAT,NGFR,GNG12,RAB5B,PDGFRB,PAK1,FASL,PLD2,RASA1,RALA,REL,IGF1R,KSR1,RGL1,ARF6,EPHA2,ZAP70,RAPGEF5,VEGFC,PDGFB,MAPK3,ABL1,NRAS,PRKCG,FGF7,BRAP,RASGRP2,GNB4,PAK4,FGF12,ABL2,PDGFC,IKBKG,EXOC2,PLCG1,RAB5A,RASAL2,PIK3R1,PIK3R2,AKT2,RALB,GAB1,PIK3CA,NFKB1,RASSF1,NF1,CDC42,BAD,GNG4,GNG3,FOXO4,MAP2K2,ETS1,GNG10,TEK,VEGFB,PTPN11,PIK3CB,RGL2,MAPK9,EGFR,PLCE1,RASA2,PDGFA,KDR,PLA2G16,INSR,PRKACB,GNB5,RRAS2,SOS1,PLA2G6,SOS2,FGF1,ANGPT1,EFNA1,CHUK,RAP1A,FGF16,KIT,MAP2K1,GNG11,GRB2,PLA2G12A,TBK1,GNG5,HRAS,AKT1,MAPK8,ETS2,ELK1,PLA2G4B,PRKACA,GNB3,FGF13,FGF9,RAF1,KITL,PLA2G5,RASGRP3,GNGT2,FLT1,VEGFA	0.0330672367959556
Circadian entrainment	UP	2.8504873294347	855	14	12534	14	0.00475125680215527	FOS,CACNA1G,ADCY7,GNAO1,CACNA1D,CAMK2B,GNAI3,ITPR1,ADCY3,PER2,GNG2,PER1,GNB1,NOS1,GNAS,GNAI2,PRKCB,RASD1,KCNJ3,ITPR3,KCNJ5,GNAQ,CALM1,CALM3,ADCY2,CACNA1H,GNB2,PRKCA,ADCY10,MAPK1,PLCB1,GNAI1,PER3,GNG12,RYR1,ADCY4,GRIA3,GUCY1A3,CREB1,MAPK3,PRKCG,PLCB2,GUCY1B3,GRIA2,GNB4,PLCB3,GRIA1,RYR3,PLCB4,GNG4,GNG3,GNG10,GUCY1A2,RPS6KA5,ADCY9,ADCY6,PRKACB,GNB5,ADCY1,CAMK2A,ADCYAP1R1,GNG11,ADCY5,GNG5,CAMK2G,PRKG2,PRKACA,GNB3,CAMK2D,CACNA1C,GNGT2,RYR2	0.0333342143897243
Sulfur metabolism	DOWN	2.94484581497797	3405	8	12534	8	0.00504344486795938	MPST,CYCS,BPNT1,IMPAD1,TST,PAPSS2,ETHE1,SUOX,PAPSS1,SQRDL	0.0348269479909904
Fatty acid elongation	DOWN	3.45521930899289	1484	9	12534	9	0.00512160999867506	HADH,ECHS1,HADHB,HADHA,HACD1,MECR,ACAA2,ACOT1,ACOT2,PPT2,TECR,ACOT3,ELOVL4,ELOVL6,ELOVL5,ELOVL1,HACD2,HSD17B12,ACOT7,HACD3,HACD4,PPT1	0.0348269479909904
Metabolism of xenobiotics by cytochrome P450	UP	10.7128205128205	156	4	12534	4	0.00542517490475458	EPHX1,CYP1B1,ALDH1A3,HPGDS,GSTA1,GSTA2,CBR3,CBR1,GSTM1,CYP2E1,MGST1,GSTT1,UGT2B37,UGT2B38,UGT2B5,GSTP1,GSTP2,ALDH3A1,GSTM5,ALDH3B1,GSTO2,DHDH,GSTM4,GSTT2,GSTO1,GSTK1,AKR7A5,GSTM7,MGST3,GSTA4	0.0363322319379019
Neurotrophin signaling pathway	UP	1.54160067269921	3655	49	12534	49	0.0055416986398551	MAGED1,BEX3,SHC1,JUN,CAMK2B,RELA,IRAK3,IKBKB,SHC2,SORT1,MAPK7,IRAK2,NFKBIA,ARHGDIB,BCL2,RHOA,RPS6KA2,RPS6KA1,YWHAE,BRAF,TRP53,SH2B2,RAP1B,KRAS,CALM1,CALM3,FOXO3,NGF,AKT3,RAC1,PIK3CD,SH2B1,PLCG2,ZFP110,ZFP369,MAP2K7,PIK3R3,MAP2K5,PSEN1,RPS6KA6,MAPK1,IRAK4,BAX,MAPK10,NTRK3,NGFR,PRKCD,NFKBIE,TRAF6,FASL,NTRK2,ARHGDIA,PDPK1,GSK3B,IRAK1,KIDINS220,PSEN2,MAP3K3,MAPK3,ABL1,NRAS,MATK,ATF4,CRKL,PRDM4,RPS6KA3,FRS2,CAMK4,PLCG1,PIK3R1,PIK3R2,AKT2,GAB1,PIK3CA,MAPK14,CRK,MAPK13,NFKB1,NFKBIB,CDC42,MAPK11,SH2B3,MAPK12,BAD,NTF3,RAPGEF1,MAP2K2,PTPN11,PIK3CB,MAPK9,RPS6KA5,SOS1,RIPK2,SOS2,CAMK2A,RAP1A,MAP2K1,GRB2,MAP3K1,HRAS,AKT1,MAPK8,BDNF,MAP3K5,CAMK2G,IRS1,RAF1,CAMK2D,MAPKAPK2	0.0365586686390441
Chemokine signaling pathway	UP	1.65138339920949	2365	43	12534	43	0.00611700428242812	CXCL13,ADCY7,SHC1,PTK2B,CXCL16,CCL19,GNAI3,RELA,ADCY3,GNG2,TIAM1,GNB1,ARRB2,IKBKB,SHC2,HCK,FGR,SRC,RAC2,CCL5,NFKBIA,JAK2,GNAI2,PRKCZ,RHOA,DOCK2,STAT3,PRKCB,BRAF,ELMO1,CCR5,VAV1,WAS,RAP1B,KRAS,CX3CR1,FOXO3,AKT3,CX3CL1,CCR1,RAC1,PIK3CD,CCL24,ADCY2,GNB2,PIK3R3,ITK,MAPK1,ARRB1,PLCB1,CCL6,GRK5,GNAI1,PXN,PRKCD,GNG12,PAK1,CXCL5,ADCY4,CCL7,CCR1L1,GSK3B,PF4,JAK3,VAV3,MAPK3,NRAS,GSK3A,PLCB2,PARD3,CRKL,RASGRP2,GNB4,ROCK2,PLCB3,CXCR6,IKBKG,GRK6,LYN,PIK3R1,CCL28,PIK3R2,AKT2,BCAR1,PIK3CA,CCL2,CRK,NFKB1,PREX1,NFKBIB,CDC42,GRK4,PLCB4,STAT2,CCR10,GNG4,CCL9,GNG3,STAT5B,GNG10,PIK3CB,ADCY9,ROCK1,ADCY6,CXCL10,CXCR4,PRKACB,GNB5,ADCY1,SOS1,SOS2,WASL,VAV2,CXCL12,CHUK,RAP1A,CXCL9,MAP2K1,CCL21A,CCL21B,CCL21C,GM10591,GM13304,GM21541,GNG11,ADCY5,PTK2,GRB2,GNG5,HRAS,AKT1,PRKACA,GNB3,STAT1,CXCL11,RAF1,NCF1,GNGT2	0.0397605278357828
Focal adhesion	UP	1.50787883236683	2868	59	12534	59	0.00642512291931829	VWF,PAK7,ZYX,THBS1,ACTB,SHC1,THBS3,JUN,HGF,ITGB4,THBS4,ACTN4,PPP1R12C,DIAPH1,ITGB8,FLT4,MYL12B,FN1,PAK2,SHC2,ITGA4,THBS2,MET,SRC,RAC2,COL6A6,FLNB,BCL2,ILK,ITGAV,RELN,PARVG,RHOA,TLN1,ITGB3,PRKCB,CCND2,BRAF,MYL7,PDGFRA,VAV1,CCND1,RAP1B,VASP,AKT3,PARVA,RAC1,PIK3CD,ITGA11,PPP1R12A,CCND3,LAMB3,BIRC3,ITGA2,PIK3R3,ITGB1,COL4A6,PIP5K1C,PRKCA,IGF1,COMP,MAPK1,PDGFD,PAK6,MAPK10,PXN,SPP1,PDGFRB,COL6A5,PPP1CC,PAK1,LAMA4,FLNA,CAPN2,ITGB6,IGF1R,ITGA2B,PDPK1,GSK3B,ARHGAP35,LAMA3,ITGA9,VEGFC,VAV3,MYLK,PDGFB,MAPK3,ITGA3,PRKCG,CRKL,XIAP,ROCK2,ACTG1,PAK4,LAMA5,PDGFC,DOCK1,TNC,COL6A2,ERBB2,PIK3R1,ITGA1,COL1A1,PIK3R2,AKT2,ITGA8,ITGA5,BCAR1,PIK3CA,FLNC,PTEN,CRK,COL1A2,COL6A1,ITGB7,CDC42,BAD,COL4A5,LAMA1,LAMB1,RAPGEF1,VEGFB,PIK3CB,LAMC1,LAMB2,MAPK9,EGFR,BIRC2,FYN,CAV1,ROCK1,TNR,PDGFA,KDR,MYLPF,VCL,LAMC2,SOS1,SOS2,CHAD,MYLK3,MYL12A,VAV2,RAP1A,MAP2K1,COL4A1,PTK2,PPP1CA,GRB2,PPP1CB,HRAS,AKT1,ARHGAP5,CTNNB1,MAPK8,ELK1,PARVB,PPP1R12B,CAV3,TLN2,ITGA6,CAV2,RAF1,MYL2,COL4A2,LAMA2,VTN,FLT1,VEGFA,COL4A3,ITGA7	0.0411580337730244
Axon guidance	UP	1.42556014709785	4058	66	12534	66	0.00681184101538623	PAK7,DPYSL2,UNC5D,SEMA3A,SLIT3,ENAH,CAMK2B,GNAI3,CFL1,RND1,PAK2,SEMA6B,BOC,MET,LRRC4,SRC,RAC2,GNAI2,ILK,EPHA4,SMO,PRKCZ,RHOA,PLXNB2,EPHB2,NTN1,NTNG1,RRAS,EPHB6,KRAS,PLXNA2,SEMA3E,SRGAP2,RAC1,PIK3CD,SEMA3B,NTNG2,RHOD,PLCG2,ROBO2,PLXNB3,PIK3R3,ITGB1,PRKCA,RGS3,LIMK1,FZD3,SLIT2,NTN4,L1CAM,PLXNA4,MAPK1,PAK6,GNAI1,SSH3,PLXNA1,EPHB3,NFATC4,TRPC6,SSH1,ROBO1,PAK1,SEMA4C,BMPR2,RASA1,SEMA4A,SRGAP3,PARD6B,GSK3B,SEMA3D,SEMA3F,EPHA2,CDK5,SEMA5A,SEMA4B,MAPK3,ABL1,PARD6G,NCK1,NRAS,NFATC2,PARD3,PLXNC1,UNC5B,ROCK2,PAK4,LIMK2,PTCH1,PLCG1,PIK3R1,PIK3R2,PLXNA3,UNC5C,PIK3CA,SEMA3G,RYK,SEMA6C,FES,EFNB1,CDC42,SRGAP1,WNT4,PPP3R1,LRRC4C,ABLIM3,SEMA3C,ARHGEF12,PTPN11,PIK3CB,EPHA7,PPP3CB,NCK2,SEMA4D,PPP3CA,FYN,ROCK1,CXCR4,WNT5A,CFL2,TRPC3,EPHB4,CAMK2A,EFNB2,CXCL12,EFNA1,SEMA6D,PTK2,EFNB3,HRAS,SSH2,PPP3CC,NFATC3,ABLIM2,PLXNB1,CAMK2G,ABLIM1,EPHA3,RAF1,SEMA6A,SEMA7A,PDK1,CAMK2D,NRP1	0.0429534595107163
Apelin signaling pathway	UP	2.34946035003256	859	19	12534	19	0.00689976385805624	PLAT,EGR1,SERPINE1,ADCY7,PRKAG2,KLF2,CTGF,PDE3B,MYL4,GNAI3,ITPR1,ADCY3,SPHK1,JAG1,AGTR1A,GNG2,GNB1,NOS1,CDH1,PIK3R5,GABARAPL1,GNAI2,MRAS,LIPE,CCND1,SLC8A1,ITPR3,RRAS,KRAS,GNAQ,CALM1,CALM3,AKT3,ADCY2,GNB2,UCP1,PLIN1,SMAD4,HDAC4,PIK3CG,ADCY10,MAPK1,PLCB1,GNAI1,ACTA2,SPP1,GNG12,PIK3R4,BECN1,RYR1,MEF2D,ADCY4,GABARAP,TGFBR1,RPS6KB2,MYLK,NOTCH3,MAPK3,NRAS,PLCB2,GNB4,GNA13,PLCB3,NOS2,NRF1,CAMK4,RPS6KB1,AKT2,SMAD2,MEF2A,MEF2C,RYR3,SLC8A2,NOS3,PLCB4,SLC9A1,ITPR2,GNG4,PRKAA1,GNG3,MAP2K2,JAG2,GNG10,PIK3C3,PIK3R6,PRKAB2,ADCY9,ADCY6,PRKACB,SPHK2,GNB5,RRAS2,ADCY1,MYLK3,TFAM,MAP2K1,GABARAPL2,GNG11,ADCY5,GNG5,HRAS,AKT1,PRKAG3,SMAD3,PRKAB1,PRKCE,PRKAA2,PRKACA,GNB3,PPARGC1A,HDAC5,RAF1,MYL2,MTOR,APLN,GNGT2,RYR2,APLNR	0.0429534595107163
Vasopressin-regulated water reabsorption	UP	2.96732954545455	1408	11	12534	11	0.00716322478226172	CREB3L2,DCTN1,ADCY3,CREB5,DYNLL1,VAMP2,GNAS,RAB11B,RAB5C,ARHGDIB,DYNC2H1,NSF,CREB3,DCTN4,DYNC1LI2,DYNC1I2,RAB5B,ARHGDIA,DYNC1LI1,DYNLL2,CREB1,RAB5A,DYNC1H1,DYNC2LI1,DCTN5,DCTN2,ADCY9,RAB11A,ADCY6,PRKACB,STX4A,DCTN6,PRKACA	0.0434964465805809
Other glycan degradation	UP	3.97364130434783	1380	7	12534	7	0.00718380226330861	MAN2B2,HEXA,GBA,FUCA1,GLB1,AGA,MAN2B1,NEU1,HEXB,HEXDC,FUCA2,ENGASE,GBA2,MAN2C1,MANBA,NEU3	0.0434964465805809
HIF-1 signaling pathway	DOWN	3.91551544602569	335	9	12534	9	0.00741528908260936	TFRC,VEGFA,HK2,FLT1,CAMK2D,PDHB,PDK1,PDHA1,MTOR,PIK3CA,CAMK2G,LDHA,PGK1,ALDOA,EIF4E,AKT1,EIF4E2,ENO3,ENO1,ENO1B,MAP2K1,RBX1,CUL2,ANGPT1,CAMK2A,EGLN3,INSR,HIF1A,GAPDH,CREBBP,EGFR,PIK3CB,TEK,MAP2K2,NOS3,NFKB1,LTBR,CDKN1B,AKT2,PIK3R2,MKNK2,MKNK1,RPS6KB1,PIK3R1,EGLN2,ERBB2,PLCG1,EP300,EIF4EBP1,NOS2,SLC2A1,ARNT,PRKCG,MAPK3,IFNGR2,PFKL,HK1,ENO2,RPS6KB2,IGF1R,VHL,CDKN1A,MAPK1,1300017J02RIK,IGF1,PRKCA,PIK3R3,PLCG2,PIK3CD,AKT3,PFKFB3,PRKCB,STAT3,BCL2,TLR4,TIMP1,TRF,RELA,IFNGR1,CYBB,CAMK2B,HMOX1,IL6RA,ANGPT2,NPPA,SERPINE1	0.0442913212772073
Mitophagy - animal	DOWN	1.95445423728814	2500	23	12534	23	0.00777910054570152	PINK1,MFN1,MITF,UBB,FUNDC1,ULK1,MAPK8,BCL2L13,HRAS,RHOT2,TBK1,RHOT1,MFN2,CSNK2B,GABARAPL2,ATG9A,USP15,PGAM5,TOMM7,CSNK2A1,TFEB,RRAS2,FIS1,HIF1A,MAPK9,EIF2AK3,BNIP3,NBR1,OPTN,SP1,USP30,ATG5,ATF4,NRAS,TAX1BP1,GABARAP,USP8,BECN1,RAB7,BNIP3L,TBC1D15,MAPK10,TFE3,PARK2,CITED2,RAB7B,TBC1D17,FOXO3,KRAS,SQSTM1,RRAS,TRP53,CSNK2A2,MRAS,GABARAPL1,SRC,AMBRA1,RELA,JUN	0.045540797230882
Insulin signaling pathway	DOWN	1.93985841621048	1517	27	12534	27	0.00792350831732946	PPP1R3A,SLC2A4,GYS1,HK2,PHKB,PYGM,MTOR,ACACB,RAF1,PIK3CA,PPARGC1A,IRS1,PRKACA,ELK1,PYGB,PRKAA2,MAPK8,PRKAB1,PRKAG3,EIF4E,AKT1,HRAS,EIF4E2,PPP1CB,GRB2,PPP1CA,PPP1R3D,MAP2K1,PRKAR2A,SOS2,SOS1,PHKG1,ARAF,INPPL1,PRKACB,PPP1R3C,INSR,CBLC,PRKAB2,MAPK9,FLOT2,RHEB,RPTOR,PIK3CB,PRKAR1A,TSC1,MAP2K2,RAPGEF1,PRKAA1,FOXO1,BAD,TSC2,INPP5K,PHKA1,CRK,SORBS1,TRIP10,G6PC3,AKT2,PIK3R2,MKNK2,MKNK1,RPS6KB1,PIK3R1,PHKA2,SOCS4,EIF4EBP1,GCK,IRS3,CBLB,SOCS2,CRKL,SOCS3,NRAS,PTPN1,MAPK3,HK1,RPS6KB2,GSK3B,PDPK1,CBL,PCK2,SREBF1,PPP1R3B,PPP1CC,FASN,EXOC7,ACACA,PHKG2,MAPK10,MAPK1,PYGL,PIK3R3,PRKAR2B,FLOT1,PTPRF,PIK3CD,PCK1,AKT3,CALM1,CALM3,KRAS,SH2B2,GYS2,PRKCI,LIPE,BRAF,PRKCZ,SHC2,IKBKB,RHOQ,PDE3B,SHC1,IRS2,PRKAG2	0.045540797230882
Ubiquitin mediated proteolysis	DOWN	1.30244259140475	6236	81	12534	81	0.00793357779814008	HERC3,FBXW7,FBXW8,UBE3A,CUL5,UBR5,RFWD2,RNF7,UBE4A,UBE2K,UBE2QL1,UBE2D2A,CDC34,UBA7,WWP1,MAP3K1,UBA3,UBE2B,RBX1,FBXO4,UBE2G2,ANAPC4,CUL2,DDB2,PIAS4,MGRN1,ANAPC11,RCHY1,ANAPC5,UBE3C,UBE2M,UBE2G1,ANAPC1,NEDD4L,CUL1,UBE2F,HERC2,UBE2D3,CUL3,UBOX5,CBLC,TRIP12,CDC26,BIRC6,FANCL,BIRC2,UBE3B,UBE2S,ANAPC13,ANAPC7,UBE2D2B,CDC16,KEAP1,HUWE1,SKP1A,SYVN1,DDB1,TRIM32,MDM2,UBE2D1,UBE2R2,UBE2E3,KLHL9,STUB1,SIAH1A,SIAH1B,NHLRC1,PPIL2,UBA6,RHOBTB2,FBXW11,SMURF1,KLHL13,HERC1,ANAPC10,UBE2J2,UBE2A,SKP2,ITCH,DET1,UBE2I,HERC4,SAE1,UBE2O,CBLB,PIAS2,XIAP,UBE2N,SOCS3,UBE2C,UBE2Q2,SMURF2,PIAS3,UBE2J1,UBA1,CBL,UBE4B,CUL4B,UBE2Z,UBE2L6,UBE2E2,VHL,ERCC8,TRAF6,NEDD4,PARK2,WWP2,PRPF19,UBE2H,UBA2,BRCA1,BIRC3,FZR1,PIAS1,CDC20,ANAPC2,UBE2E1,CDC23,TRIM37,PML,UBE2Q1,CDC27,MID1,BTRC,RHOBTB1	0.045540797230882
Linoleic acid metabolism	UP	3.81303780964798	1534	7	12534	7	0.00812096755810809	PLA2G4A,PLA2G2D,CYP2C37,CYP2C50,CYP2C54,PLA2G2A,CYP2E1,ALOX15,CYP2J6,PLB1,PLA2G16,PLA2G6,PLA2G12A,PLA2G4B,PLA2G5	0.0460188161626125
Dopaminergic synapse	UP	1.80806662563471	2144	30	12534	30	0.00890883874575865	FOS,MAOA,CACNA1A,PPP2R2B,GNAO1,CACNA1D,CREB3L2,CAMK2B,GNAI3,ITPR1,PPP2R1B,CREB5,GNG2,GNB1,KIF5A,ARRB2,GNAS,ATF2,ATF6B,GNAI2,PRKCB,KIF5B,CREB3,KCNJ3,ITPR3,KCNJ5,GNAQ,CALM1,CALM3,AKT3,COMT,GNB2,PRKCA,KIF5C,PLCB1,MAPK10,GNAI1,GNG12,PPP1CC,PPP2R2A,GSK3B,GRIA3,CREB1,GSK3A,PRKCG,PPP2CA,ATF4,PLCB2,MAOB,GRIA2,GNB4,PLCB3,PPP2R5C,PPP2R5B,PPP2CB,SLC18A2,GRIA1,AKT2,MAPK14,MAPK13,MAPK11,MAPK12,PPP2R3C,PLCB4,ITPR2,GNG4,GNG3,GNG10,PPP3CB,MAPK9,PPP3CA,PPP2R2D,PPP2R1A,PRKACB,GNB5,CAMK2A,PPP2R5E,GNG11,ADCY5,PPP1CA,PPP1CB,ARNTL,GNG5,AKT1,PPP3CC,PPP2R3A,MAPK8,PPP2R5A,CAMK2G,CLOCK,PRKACA,GNB3,DDC,SCN1A,CAMK2D,CACNA1C,GNGT2	0.0498443889319661
Fatty acid degradation	DOWN	15.3602941176471	272	10	12534	10	1.03193128486723e-08	ACSL6,HADH,ACSL1,ECHS1,ACADVL,ACADS,ACAT1,GCDH,ECI2,HADHB,CPT2,HADHA,ALDH9A1,ECI1,CPT1B,ACAA2,ALDH7A1,ACOX1,ACADL,EHHADH,ALDH2,ACOX3,ACAA1A,ACAA1B,ACAT2,ACSL3,ACSL4,CPT1C,ACSL5,ALDH3A2	3.80094689926096e-07
Butanoate metabolism	DOWN	12.2882352941176	510	9	12534	9	1.35735696904504e-07	ALDH5A1,HADH,OXCT1,ECHS1,ACADS,ACAT1,HMGCS1,BDH1,HADHA,L2HGDH,HMGCL,EHHADH,BDH2,ACAT2,AACS,GAD2,ACSM5,HMGCS2	4.28536985941363e-06
Glycolysis / Gluconeogenesis	DOWN	3.17960426179604	1752	20	12534	20	1.3639097279583e-05	HK2,PFKM,PGAM2,PDHB,PDHA1,DLAT,DLD,LDHB,PKM,PGM2,ALDH9A1,LDHA,PGK1,TPI1,ALDOA,ENO3,ACSS1,ENO1,ENO1B,ALDH7A1,GAPDH,ALDH2,ACSS2,ALDOB,GALM,G6PC3,ALDH3B1,AKR1A1,ADPGK,GCK,ALDH3A1,GPI1,PFKL,HK1,ENO2,PCK2,PGM1,ALDOC,PGAM1,PCK1,MINPP1,BPGM,ALDH3A2,PFKP,ALDH1A3	0.00028707052369408
