Gene_Set	Direction	Enrichment	n	b	N	B	p.value	Driver_Genes	adj.p.val
cAMP signaling pathway	DOWN	2.08828596037898	2021	47	14547	47	1.19499059930694e-05	4930544G11RIK,SSTR1,ADCY10,ATP1A4,PDE4D,CAMK2A,ADRB1,RRAS2,ATP2B4,HTR1A,PPP1R1B,ATP1A3,HTR1B,GRIN1,BDNF,CFTR,GABBR2,GRIN2D,ADCY2,ATP2B2,CHRM2,GRIA1,PIK3R2,MAPK9,ATP2B1,SOX9,ADORA2A,MAPK10,BRAF,HCN4,ATP1A2,ADORA1,MAPK1,MAPK8,CACNA1S,PRKACB,PTGER2,CALM1,CALM3,GRIN2A,ATP1B1,PDE4B,GRIA2,GRIN2B,ADCY3,FOS,MAP2K1,PPP1R12A,ATP1B2,PDE4A,HTR6,ATP2B3,CAMK2G,GNAI1,GRIN3A,ADCY5,PTCH1,DRD1,RAC1,DRD2,RAC3,ORAI1,CHRM1,GRIN2C,PAK1,ROCK2,PIK3R3,PRKACA,HTR1D,GRIA3,ADCY1,CAMK4,RAPGEF4,BAD,NPY,HTR1F,CNGA4,ATP2A2,CALML4,TIAM1,PLCE1,MAP2K2,PTGER3,RYR2,VAV3,GRIA4,AKT3,NPY1R,HCN2,ADCYAP1R1,EDNRA,PIK3CB,NFATC1,HTR4,ATP1A1,CREB5,CREB3L1,PIK3CA,CAMK2D,SLC9A1,CREB3L4,GLI1,HCAR1,PPP1CA,ADRB2,PIK3R1,ACOX3,PDE4C,ROCK1,GHRL,CREB1,MAPK3,PPP1CC,RRAS,GNAI2,PDE3A,ATP1B4,HHIP,RAF1,VAV1,MYL9,GLP1R,SSTR2,JUN,PPP1CB,GNAS,RHOA,ACOX1,CREB3,VIPR2,ADCY7,GLI3,GPR119,AKT2,PDE3B,EP300,PIK3CD,HCAR2,CREBBP,FXYD1,RAP1A,CACNA1C,PLD2,TNNI3,RAPGEF3,CACNA1D,CNGB1,PLD1,RAP1B,ADCY9,RELA,CREB3L2,ATP1B3,VAV2,PLN,CACNA1F,ARAP3,RAC2,GRIN3B,NFKBIA,NFKB1,GIPR	0.000291370852425476
Aminoacyl-tRNA biosynthesis	UP	2.14250997834956	4737	30	14547	30	1.23525689049719e-05	IARS,RARS,LARS2,IARS2,SARS2,FARS2,SEPSECS,VARS,DARS,MARS,GATB,VARS2,EARS2,NARS2,CARS2,MTFMT,MARS2,LARS,EPRS,FARSB,QARS,HARS2,PARS2,RARS2,TARS2,KARS,DARS2,AARS2,FARSA,YARS2,GATC,AARS,NARS,SARS,HARS,TARS,GARS,QRSL1,TARSL2,CARS,PSTK,WARS,YARS	0.000291370852425476
Primary immunodeficiency	UP	2.9142570951586	3594	18	14547	18	1.29498156633545e-05	CD4,PTPRC,BTK,TAP2,IL2RG,JAK3,IKBKG,BLNK,RAG1,CD40,RFXANK,CIITA,ADA,LCK,DCLRE1C,RFXAP,RFX5,ICOS,CD8A,TNFRSF13C,RAG2,ZAP70,CD40LG,IL7R,ORAI1	0.000291370852425476
NF-kappa B signaling pathway	UP	2.08896940956452	3940	43	14547	43	1.47287376939254e-06	ATM,ICAM1,PIDD1,NFKB1,NFKBIA,NFKB2,TLR4,CFLAR,BTK,IL1B,CD14,RIPK1,RELA,IKBKG,TRAF1,BLNK,XIAP,CARD14,BCL2A1A,BCL2A1B,BCL2A1C,BCL2A1D,PLCG2,GADD45B,PARP1,MYD88,CD40,DDX58,CHUK,BIRC2,CCL19,TIRAP,LCK,RELB,IRAK4,TRADD,UBE2I,LAT,PLAU,PLCG1,TRAF6,TAB1,TAB2,CARD10,IKBKB,TICAM2,TRAF5,MAP3K7,LBP,SYK,TNFRSF13C,TRAF2,MALT1,LTB,IL1R1,TRAF3,TNFRSF11A,BCL2,PIAS4,TNFAIP3,CSNK2A2,ZAP70,CSNK2A1,IRAK1,BCL10,VCAM1,PRKCQ,CD40LG,BIRC3,CSNK2B,PRKCB,PTGS2,TAB3,MAP3K14,CXCL12,ERC1	6.02539269296948e-05
GABAergic synapse	DOWN	1.70832303204114	6144	57	14547	57	1.77520204169834e-06	GNG7,GABRA5,GNB4,SLC32A1,GNB1,GNG3,GABRA4,GABBR2,GNAO1,ADCY2,NSF,GABRG3,GNG2,SRC,GABRA2,PRKCG,CACNA1S,PRKACB,GABRG2,ADCY3,SLC6A13,ABAT,SLC6A1,PRKCB,GNAI1,ADCY5,GABRA3,GABRB3,GAD2,GNG4,GABRB2,GAD1,SLC38A1,TRAK2,GNG10,PRKACA,SLC12A5,GNG13,GABARAPL2,GPHN,GNB2,ADCY1,CACNA1A,GNB5,GABRA1,GABRB1,GABRR3,GABRR1,GABRE,GLS2,CACNA1B,GLUL,PRKCA,GABARAPL1,KCNJ6,GLS,GABRD,HAP1,GABRG1,GABRR2,SLC38A5,GABRA6,GNG11,GABRQ,GNAI2,GABRP,GABARAP,ADCY7,GNG12,SLC38A2,CACNA1C,GNG5,GNG8,CACNA1D,ADCY9,GNB3,PLCL1,CACNA1F,GNGT2	6.65700765636877e-05
Dopaminergic synapse	DOWN	1.79326923076923	4056	55	14547	55	1.89703859843071e-05	GNG7,CAMK2A,GNB4,GNB1,GNG3,PPP3CB,PPP2R2C,PPP1R1B,GSK3A,GNAO1,KCNJ9,GNAQ,GRIA1,GNG2,MAPK9,MAPK11,KCNJ3,PPP2R2B,MAPK10,PRKCG,MAPK8,PRKACB,CALM1,CALM3,GRIN2A,GRIA2,GRIN2B,KIF5C,FOS,ATF4,PPP3CA,PPP2R1A,PPP3CC,PRKCB,KIF5A,CAMK2G,GNAI1,ADCY5,DRD1,CALY,DRD2,ARRB2,GNG4,ATF6B,GNG10,PRKACA,ARNTL,ATF2,GNG13,PLCB1,GRIA3,PPP2CB,GNB2,PPP2R5B,CLOCK,CACNA1A,GNB5,ITPR1,SCN1A,GNAL,PPP2R5E,CACNA1B,PRKCA,GSK3B,CALML4,PPP2R5C,KCNJ6,GRIA4,AKT3,KCNJ5,PPP2R3C,PPP2CA,PLCB4,MAOA,CREB5,CREB3L1,GNG11,CAMK2D,PPP2R2D,CREB3L4,PPP1CA,PPP2R1B,MAOB,CREB1,PPP1CC,MAPK12,GNAI2,KIF5B,PPP1CB,GNAS,CREB3,ITPR3,GNG12,AKT2,CACNA1C,GNG5,PLCB2,SLC18A2,GNG8,CACNA1D,SLC6A3,PLCB3,GNB3,CREB3L2,ITPR2,COMT,MAPK14,PPP2R3A,PPP2R5A,GNGT2	0.000406508271092295
DNA replication	UP	3.05096476510067	2682	18	14547	18	3.09775573609228e-05	RFC3,MCM6,POLD1,MCM4,POLA2,PCNA,LIG1,POLA1,RPA2,POLE,RNASEH2B,RPA3,RPA1,SSBP1,RFC1,PRIM1,RFC2,POLD4,POLE3,POLE4,RNASEH2A,MCM7,FEN1,DNA2,POLD3,PRIM2,POLE2,RFC5,POLD2,RFC4,RNASEH1,RNASEH2C	0.000633631855109784
Osteoclast differentiation	UP	24.7187765505523	44	8	14547	8	3.57789795568664e-08	FCGR2B,FCGR3,FCGR4,GM14548,GM15448,LILRA6,PIRA2,PIRB,ACP5,TREM2,NFKB1,TYROBP,NFKBIA,NFKB2,NCF1,IRF9,CSF1,BTK,TGFBR1,LILRB4A,IL1B,ITGB3,NCF4,MAPK14,CSF1R,STAT2,TGFB1,RELA,CYBB,IKBKG,BLNK,LILRA5,CYBA,PLCG2,IFNGR1,SPI1,CHUK,SOCS1,PIK3CD,LCK,AKT2,TYK2,RELB,OSCAR,TRAF6,TAB1,JAK1,TAB2,IFNAR2,NOX1,CTSK,IKBKB,JUN,MAP3K7,TEC,IFNAR1,MITF,SYK,MAPK12,TRAF2,MAPK3,CREB1,PIK3CA,IL1R1,PIK3R1,TNFRSF11A,FHL2,GAB2,FCGR1,SQSTM1,CALCR,NFATC1,PIK3CB,MAP2K7,LCP2,JUND,AKT3,IFNGR2,MAP2K6,CAMK4,NFATC2,JUNB,FOSL1,FOSB,TGFB2,PIK3R3,SIRPA,RAC1,PPP3CC,GRB2,NOX3,PPP3CA,MAP2K1,FOS,MAP3K14,MAPK8,MAPK1,MAPK10,TNFRSF11B,MAPK11,FYN,MAPK9,PIK3R2,CYLD,PPP3R1,PPP3CB,PPP3R2	2.63348486589138e-06
Axon guidance	DOWN	1.67572365311909	4232	78	14547	78	3.61804732806892e-06	4930544G11RIK,PPP3R2,CAMK2A,SEMA3C,EFNB3,PPP3CB,SEMA6B,PPP3R1,EPHA4,EPHA3,PLXNA2,ROBO3,BMP7,EPHA5,PRKCZ,RND1,SEMA4F,HRAS,PIK3R2,CXCL12,SRC,FYN,NGEF,EPHB3,EPHA6,DPYSL5,PARD6A,PAK6,PAK7,SEMA4A,MAPK1,ROBO2,SEMA7A,EFNA2,PPP3CA,EPHA7,LRRC4C,SEMA3E,PARD6G,SEMA4G,SEMA4D,TRPC5,L1CAM,ABLIM2,PAK2,PPP3CC,ABLIM1,DCC,CAMK2G,GNAI1,PTCH1,RAC1,FZD3,EFNA5,CDK5,RAC3,ABLIM3,TRPC3,SEMA3A,TRPC4,EPHB2,SLIT2,PAK1,ROCK2,PIK3R3,LIMK1,PTK2,LRRC4,CFL1,NCK2,PLXNA1,NTN4,UNC5A,KRAS,EPHB1,SEMA3D,NFATC2,NTNG2,DPYSL2,BOC,SEMA4C,RASA1,SLIT1,SLIT3,SRGAP3,CFL2,UNC5D,PLXNB3,PRKCA,GSK3B,SEMA6D,SRGAP1,BMPR2,PARD6B,PLXNA4,LIMK2,SEMA5A,PLXNC1,EFNB2,SRGAP2,SEMA6C,ILK,EFNA3,PIK3CB,SEMA6A,NTNG1,SEMA5B,SSH2,PIK3CA,CAMK2D,NCK1,PAK3,EFNA4,BMPR1B,RGS3,PIK3R1,PLXNA3,ROCK1,CDC42,SEMA3G,SSH1,MAPK3,ROBO1,RRAS,TRPC6,GNAI2,SMO,EPHA8,SSH3,RAF1,PDK1,FES,ABL1,RHOA,NRAS,WNT5B,RHOD,PLCG1,UNC5C,NFATC4,UNC5B,WNT4,PIK3CD,PARD3,ENAH,PLXNB1,SEMA3F,RYK,WNT5A,PLXNB2,ARHGEF12,NRP1,PLCG2,NTN1,PAK4,EFNA1,NFATC3,RAC2,PTPN11,SEMA3B	0.00012524009981777
Ribosome	UP	4.75273624569036	1087	38	14547	38	3.68762254066013e-09	RPL9,RPL4,RPL3,RPS17,RPS3A1,RPL27A,RPS15A,RPL7,RPL14,RPL6,RPL21,RPL5,RPL7A,RPS4X,RPS20,RPS5,RPL10A,RPS19,RPLP0,RPS27RT,RPL23A,RPS26,RPS3,RPS8,MRPL16,MRPL24,RPL27,RPSA,RPS27L,RPS11,RPS23,RPL11,RPL32,MRPL32,RPL34,RPL18,RPL22,RPL37,RPS9,RPL13A,RPS24,RPL23,RPLP2,RPL36A,RPL35A,MRPL10,RPL31,MRPL1,RPL15,RPS14,RPL37A,MRPS7,RPL35,MRPL23,MRPL2,MRPL28,RPS15,MRPL19,RPL22L1,RSL24D1,RPS7,MRPL17,MRPL9,RPL30,RPL18A,MRPL21,RPS2,MRPS14,RPL24,MRPS9,RPS25,MRPL11,RPS21,RPL28,MRPL36,RPL29,RPL13,MRPS18C,RPS16,MRPS17,MRPL3,MRPS18A,MRPL20,MRPS16,MRPL14,FAU,MRPS12,MRPL18,MRPL22,MRPL12,MRPS10,MRPL33,RPS10,MRPS21,MRPL35,MRPL13,MRPL30,MRPS15,MRPL34,MRPL4,MRPS5,MRPS6,MRPL15,MRPS11,MRPS2,MRPL27,RPL39L	4.78187989205736e-07
Glutamatergic synapse	DOWN	2.16033514735753	4304	62	14547	62	3.69243535747188e-09	PPP3R2,GNG7,HOMER1,SLC17A7,DLG4,GNB4,GRM2,GNB1,GNG3,PPP3CB,PPP3R1,GRIN1,GRIK5,SHANK2,GRIN2D,GNAO1,ADCY2,SHANK1,GNAQ,GRIA1,GNG2,GRM5,DLGAP1,KCNJ3,PRKCG,MAPK1,PRKACB,GRIN2A,GRIA2,GRIN2B,ADCY3,PPP3CA,GRIK3,SLC1A1,HOMER2,SLC1A3,PPP3CC,PRKCB,GNAI1,GRIN3A,GRM7,ADCY5,SLC17A6,SLC1A6,PLA2G4E,GNG4,GRIN2C,SHANK3,GRIK1,SLC17A8,SLC38A1,GNG10,PRKACA,GRM8,GNG13,PLCB1,GRIA3,GNB2,ADCY1,CACNA1A,GRM1,GNB5,ITPR1,GRIK2,GLS2,GLUL,PRKCA,GRM3,GRIA4,GLS,PLCB4,GNG11,MAPK3,GRIK4,GNAI2,GRM6,GNAS,ADCY7,ITPR3,GNG12,HOMER3,SLC38A2,CACNA1C,PLD2,GNG5,PLCB2,GNG8,PLA2G4F,CACNA1D,PLD1,PLCB3,ADCY9,GNB3,ITPR2,PLA2G4B,GRIN3B,GNGT2	4.78187989205736e-07
Antigen processing and presentation	UP	2.63446946830741	3650	39	14547	39	3.96310451122872e-09	CD74,B2M,H2-EB1,CD4,CTSS,H2-AB1,H2-AA,H2-Q2,H2-T3,PSME1,H2-M3,CTSB,TAPBP,TAP2,H2-DMB1,H2-DMB2,LGMN,NFYA,RFXANK,CIITA,H2-T23,NFYC,CTSL,H2-T24,RFXAP,H2-T10,H2-T22,RFX5,H2-M1,H2-M10.1,H2-M10.2,H2-M10.3,H2-M10.4,H2-M10.5,H2-M10.6,H2-M11,H2-M9,HSPA1A,HSPA1B,CD8A,KLRD1,PDIA3,CREB1,H2-OB,HSPA5,H2-DMA,HSP90AB1,HSPA4,HSPA8,CANX,KIR3DL1,KIR3DL2,H2-OA,HSP90AA1,NFYB,PSME3,CALR,HSPA2,HSPA1L	4.78187989205736e-07
Neuroactive ligand-receptor interaction	DOWN	1.47788506083437	5022	100	14547	100	4.05089322996766e-05	SSTR1,ADRB1,GABRA5,MAS1,GRM2,HTR1A,CHRNB2,CHRNE,HTR2A,TACR3,GABRA4,THRA,HTR1B,GRIN1,GRIK5,CHRM3,SSTR4,GABBR2,GRIN2D,GLRA2,PTH2R,CHRM2,GRIA1,CCKBR,GABRG3,GRM5,ADORA2A,GABRA2,S1PR1,ADRA1D,ADORA1,PTGER2,NTSR2,GRIN2A,RXFP2,HTR5B,GRIA2,GRIN2B,GABRG2,GLRA1,HTR5A,GRIK3,THRB,TRHR,ADRA1A,HRH3,HTR6,GRIN3A,GRM7,CRHR2,ADRA2C,CHRNA5,GABRA3,DRD1,GABRB3,GRID1,LHB,DRD2,CHRM4,A630033H20RIK,CHRM1,EDNRB,GABRB2,GRIN2C,SSTR3,FPR1,GRIK1,GALR1,MCHR1,HTR1D,NMBR,GRM8,NMUR2,GRID2,GRIA3,PTGFR,PTGER4,CNR1,F2RL1,OPRK1,AVPR1B,CHRNA7,GRM1,GABRA1,CHRNA2,OPRM1,CHRNB3,GABRB1,LPAR3,HTR2C,P2RX6,GABRR3,ADRA1B,NTSR1,GABRR1,NPY5R,GABRE,GRIK2,HTR1F,P2RY6,P2RX2,MC4R,ADORA2B,HRH1,HTR7,P2RX3,NR3C1,GLRA3,GRM3,PTGER3,GRIA4,GABRD,NPY1R,TACR1,ADCYAP1R1,ADRA2A,EDNRA,S1PR5,S1PR4,NPY2R,CRHR1,ADRA2B,CALCR,HTR4,CHRNA4,GABRG1,S1PR3,GABRR2,F2RL3,LPAR4,GABRA6,RXFP1,P2RY2,VIPR1,GLRB,OPRL1,PTAFR,LPAR1,P2RX5,GABRQ,ADRB2,P2RY1,PRLHR,C3AR1,C5AR1,BRS3,KISS1R,CHRNB4,HTR2B,GRIK4,GRM6,TRPV1,GLP1R,CHRNB1,P2RX7,SSTR2,CHRNA1,TSHB,PTH1R,P2RY13,AVPR2,OPRD1,HRH2,GABRP,NPFFR1,CNR2,P2RX1,P2RX4,GRPR,HCRTR1,PTGIR,VIPR2,CALCRL,CHRNA3,F2,CHRNA6,RXFP3,PARD3,HCRTR2,GZMA,CHRM5,CYSLTR1,GCGR,AVPR1A,APLNR,PLG,S1PR2,TRHR2,P2RY4,GPR83,P2RY14,TBXA2R,LPAR6,GRIN3B,BDKRB2,GIPR	0.000747157922881269
Phagosome	UP	3.86101035123419	801	27	14547	27	4.09653201360882e-08	C3,FCGR2B,FCGR3,FCGR4,H2-EB1,CTSS,LAMP2,H2-AB1,H2-AA,ITGB2,H2-Q2,H2-T3,CLEC7A,TCIRG1,H2-M3,NCF1,MSR1,OLR1,TLR4,M6PR,TAP2,MRC1,NOS1,ITGB3,NCF4,ITGAM,CD14,CYBB,VAMP3,H2-DMB1,H2-DMB2,CYBA,ATP6V1G1,SEC61A1,H2-T23,CTSL,ATP6V1C2,THBS2,H2-T24,H2-T10,H2-T22,H2-M1,H2-M10.1,H2-M10.2,H2-M10.3,H2-M10.4,H2-M10.5,H2-M10.6,H2-M11,H2-M9,TLR2,LAMP1,RAB5C,NOX1,TLR6,SEC61G,ITGAV,ATP6V1B1,SEC22B,PIK3C3,THBS3,TUBA1C,MRC2,TUBB6,ATP6V0A4,DYNC1H1,THBS4,ACTG1,H2-OB,H2-DMA,THBS1,SFTPD,PIKFYVE,FCGR1,SFTPA1,ATP6V1C1,ATP6V1H,CANX,STX12,STX7,ATP6V1F,ATP6V0D1,ATP6V0B,HGS,EEA1,H2-OA,COMP,ATP6V1E1,DYNC1I2,STX18,COLEC11,RAB7B,RAB7,SEC61A2,ACTB,ATP6V0A2,ATP6V1D,TUBB4A,ATP6V0E2,ATP6AP1,RAB5A,TUBA1B,DYNC1I1,DYNC2H1,RAB5B,DYNC1LI1,DYNC1LI2,ATP6V1B2,RAC1,COLEC12,NOX3,CALR,ATP6V0A1,TUBA4A,TUBB3,TFRC,CORO1A,TUBB5,ATP6V1A,TUBB2A,TUBA8,ATP6V0C,ATP6V1G2,TUBB2B,TUBA1A,TUBB4B,TUBA3A	2.63348486589138e-06
Complement and coagulation cascades	UP	10.490625	192	9	14547	9	4.13607928928528e-06	C3,C4B,CFH,C1QA,A2M,ITGB2,C1S1,C1S2,SERPING1,BDKRB2,C2,C1QC,C1QB,C7,ITGAM,ITGAX,SERPINF2,TFPI,SERPINC1,PLG,F8,F10,SERPINE1,F2,CD59A,CD59B,PLAUR,HC,PLAU,MASP2,C8A,PLAT,CR2,VWF,F13A1,SERPIND1,FGA,F3,F12,F9,THBD,CD46,C8G,CFI,C5AR1,C3AR1,PROCR,C4BP,F2RL3,SERPINA1A,SERPINA1B,SERPINA1C,SERPINA1D,SERPINA1E,FGB,CLU,C6,C9,FGG,MASP1,CD55,CD55B,F5,VTN,SERPINA5	0.000132945405727027
Glutathione metabolism	UP	3.67093558766008	1441	16	14547	16	4.1814623807479e-05	SRM,GSTT2,ODC1,GSTP1,GSTP2,GPX1,GSTA1,GSTA2,RRM1,GGT1,GSS,NAT8,NAT8F1,GCLC,G6PD2,G6PDX,HPGDS,GPX3,IDH2,GSTO1,GSTM4,ANPEP,GSTK1,GPX8,GSR,GSTA4,GPX5,SMS,OPLAH,GSTA3,GPX4,TXNDC12,GSTM6,RRM2B,GSTM1,GPX2,GPX7,GCLM,MGST3,GSTO2,GSTM7,GGT7,GGCT,GSTM5	0.000747157922881269
Apoptosis	UP	1.98445091159732	3541	57	14547	57	4.18881184072184e-07	CTSZ,CTSS,ATM,CTSD,PIDD1,NFKB1,CSF2RB,CSF2RB2,NFKBIA,CTSB,CFLAR,PARP4,LMNB1,MAP3K5,ITPR2,RIPK1,BID,CTSH,RELA,CAPN1,IKBKG,BIRC5,TRAF1,CAPN2,CTSC,XIAP,SPTA1,PRF1,ERN1,BCL2A1A,BCL2A1B,BCL2A1C,BCL2A1D,CYCS,GADD45B,PARP1,FAS,HTRA2,TRP53,PARP3,LMNA,TNFRSF10B,CASP3,CHUK,DFFB,BIRC2,APAF1,PIK3CD,CTSL,EIF2AK3,AKT2,CTSW,CASP2,PARP2,FADD,TRADD,ITPR3,DFFA,CTSF,NRAS,CTSK,BCL2L11,IKBKB,CASP6,JUN,DAXX,RAF1,TUBA1C,FASL,TRAF2,MAPK3,CASP9,EIF2S1,PIK3CA,ACTG1,SEPT4,PIK3R1,DDIT3,PMAIP1,IL3RA,BCL2,PIK3CB,PTPN13,AKT3,BAK1,MAP2K2,ENDOG,BAD,DAB2IP,ITPR1,DIABLO,GADD45G,PDPK1,NGF,BIRC3,ACTB,KRAS,GADD45A,NTRK1,PIK3R3,TUBA1B,BAX,SPTAN1,ATF4,LMNB2,MAP2K1,FOS,MAP3K14,MAPK8,MAPK1,MAPK10,TUBA4A,MAPK9,PIK3R2,HRAS,TUBA8,TUBA1A,TUBA3A	2.09440592036092e-05
Circadian entrainment	DOWN	1.85807013469577	4306	44	14547	44	4.20118179065287e-05	ADCY10,GNG7,CAMK2A,GNB4,GNB1,GNG3,GRIN1,GUCY1B3,GRIN2D,GNAO1,ADCY2,KCNJ9,GNAQ,GRIA1,GNG2,KCNJ3,PRKCG,MAPK1,PRKACB,CALM1,CALM3,GRIN2A,GRIA2,GRIN2B,ADCY3,FOS,CACNA1G,RASD1,PRKCB,CAMK2G,GNAI1,ADCY5,GNG4,GRIN2C,GNG10,PRKACA,GNG13,PLCB1,GRIA3,GNB2,ADCY1,GUCY1B2,GNB5,GUCY1A3,ITPR1,PRKCA,CALML4,RYR2,KCNJ6,GUCY1A2,GRIA4,ADCYAP1R1,RYR1,KCNJ5,PLCB4,RYR3,GNG11,CAMK2D,CREB1,MAPK3,GNAI2,PRKG2,GNAS,ADCY7,ITPR3,GNG12,RPS6KA5,CACNA1C,GNG5,PLCB2,GNG8,CACNA1D,PLCB3,ADCY9,GNB3,PER1,NOS1,PER3,GNGT2,PER2	0.000747157922881269
