Gene_Set	Direction	Enrichment	n	b	N	B	p.value	Driver_Genes	adj.p.val
Calcium signaling pathway	DOWN	3.51593575897165	361	13	17379	13	0.00201777729875308	SLC8A2,CALM3,GRIN2C,PPP3R1,ORAI2,CAMK2B,PTGFR,ADCY1,PLCB1,PPP3CB,PDE1A,CACNA1E,PDE1C,PRKACA,GRIN2A,SPHK1,PPP3CA,ADCY4,CAMK4,VDAC1,ADCY9,VDAC2,CHRM3,NTSR1,ATP2B1,ATP2A1,AGTR1A,AGTR1B,ERBB4,PRKCB,GNAS,ATP2B2,MCU,CAMK2D,ADCY3,ATP2A2,STIM1,PLCB4,ADRB3,CALM1,GRM1,CALML3,LTB4R2,PTK2B,SLC25A4,SLC25A5,CALM2,HRH2,ATP2B3,PTAFR,HTR6,GRIN1,TACR1,GNA11,HTR2B,CACNA1C,HTR7,HRH1,PHKG2,EDNRA,PRKACB,CACNA1B,PTGER3,CACNA1S,P2RX4,CCKBR,TNNC2,F2R,P2RX5,GNAQ,MYLK2,SLC25A31,PDE1B,VDAC3,CYSLTR1,RYR2,SLC8A1,TACR2,SLC8A3,ATP2B4,CHRM2,PPP3CC,ADORA2A,CAMK2G,BDKRB2,EDNRB,AVPR1A,ITPKA,ERBB3,PLN,GNA14,ITPKC,PPIF,CACNA1D,TNNC1,TRHR,GRIN2D,MYLK3,ADRA1D,NOS2,PLCB3,PLCZ1,MYLK4,P2RX2,CHRNA7,ADRA1B,GRPR,GRM5,PLCG1,PDGFRA,ADCY7,NOS1,SPHK2,GNAL,ADCY8,HTR5B,ADORA2B,ORAI1,ITPR1,CHRM5,CD38,STIM2,ATP2A3,CHRM1,HTR4,PPP3R2,TACR3,CACNA1G,DRD5,CACNA1A,CAMK2A,PRKCG,CACNA1F,BDKRB1,CALML4,RYR1,ORAI3,PLCG2,ADRB2,HTR2A,GNA15,HTR2C,P2RX6,PHKA1,PLCD1,TBXA2R,PTGER1,CACNA1H,PHKA2,LHCGR,ADCY2,HTR5A,ITPR3,P2RX1,TRHR2,NOS3,ADRB1,CYSLTR2,P2RX3,PLCD3,MYLK,PLCD4,CACNA1I,ITPKB,PRKCA,PDGFRB,ERBB2,PLCE1,PLCB2,PHKB,EGFR,OXTR,ITPR2,ADRA1A,AVPR1B,PHKG1,P2RX7,RYR3	0.0169642758080352
Metabolic pathways	UP	1.19194476908614	4246	348	17379	348	0.00227608010330027	HSD11B1,ACACB,PNMT,LPIN3,PRODH,PLD4,ETNPPL,CYP11B1,CYP11B2,ACSM5,HPSE2,CYP2J11,CYP2J12,CYP2J13,CYP2J5,CYP2J6,CYP2J8,CYP2J9,MAOA,ACSBG1,MTAP,PIK3C2A,ST6GALNAC1,EHHADH,NMNAT3,CYP2U1,GGT5,LAMA3,QPRT,PLA2G7,ALPL,SARDH,SGSH,PLA2G4C,HAO1,PLA2G4D,PON3,AASS,TST,DPM1,NADSYN1,ADAM29,DSE,NAGS,BHMT2,CYP17A1,PAH,GM10681,HSD3B1,HSD3B2,HSD3B4,HSD3B5,HSD3B6,UGT2B38,PIGV,DNMT3B,HSD17B4,CRYL1,POLR3F,CTH,MTM1,PLA2G4A,CDA,XDH,BCAT2,PLA2G10,HOGA1,ADPGK,POLR3GL,AANAT,PKLR,ALDH3B1,ENPP1,GLUD1,SCP2,DBH,CYP2C29,CYP2C37,CYP2C38,CYP2C39,CYP2C40,CYP2C50,CYP2C54,CYP2C65,CYP2C66,CYP2C68,PLA2G1B,PLCB2,PLCE1,PON1,DAO,GALM,HAO2,GBGT1,ACADM,ACAA2,MPST,ACSS3,DBT,SUCLG2,ACOX2,CEL,LIPT2,AADAT,ST3GAL6,AHCYL1,HMGCS2,ALDH6A1,PIPOX,ITPKB,EPHX2,RIMKLB,ATP6V1E2,ALDOB,CERS1,ACADS,P4HA2,DHRS3,ENPP3,ETNK2,BCKDHB,UAP1L1,PLCD4,PLCD3,ST3GAL5,PHGDH,PLA2G16,HEXDC,HKDC1,G6PD2,G6PDX,MCCC1,MTR,ALDH7A1,CYP4F14,FAH,ALOX12B,HYAL2,PHYKPL,CKMT2,GAPDHS,CYP3A11,CYP3A13,CYP3A16,CYP3A25,CYP3A41A,CYP3A41B,CYP3A44,PNLIPRP1,MTHFD1,NOS3,MGAT4C,PLA2G12B,B3GALT1,GLYCTK,AGXT,AK8,PLCH1,GPAM,PIGN,POLD4,COX15,COX11,PLA2G2D,TK2,POLR3D,RRM2B,ALDH4A1,HAAO,REV3L,PCYT1A,CEPT1,FKRP,HADHB,GUSB,ST6GAL1,QRSL1,AK9,PYGM,ADK,ALG6,BDH2,IMPDH1,FKTN,COX4I2,CYP4A10,PLA2G5,PNPO,AGPAT9,CPS1,GMPPA,UROC1,ACADSB,GANC,PON2,CTPS2,AGL,ACSL6,ALOX12,GALT,UPP1,G6PC3,ALOX15,PLB1,HIBADH,GGT1,EXTL2,CSGALNACT1,PIK3C2G,POLG2,AMY1,AMY2A2,AMY2A3,AMY2A4,AMY2A5,POLR1B,PLCD1,LAP3,MUT,ALDH9A1,NDUFA4L2,ACSBG2,B4GALNT3,BAAT,CYP8B1,MAOB,ALG14,PHOSPHO1,AOC1,FBP1,ADH1,HLCS,ALDH2,KMO,PNLIP,B4GALT7,GALK1,CBR1,UGT2B36,CNDP2,MRI1,AK2,MLYCD,MPI,DPYD,HSD17B6,LAMA5,GMPPB,PNP,PNP2,ACOX1,SDSL,IDI2,RDH16,RDH9,GLUL,ATP6V0E,DDC,ACAT1,ST6GALNAC3,ST6GAL2,CAD,PIGO,CYP21A1,GALNT2,TCIRG1,CERS3,MMAB,H6PD,GCDH,SPR,FASN,COQ2,LCT,GALNT7,XYLT1,DCT,B3GALT2,GPT,PRODH2,GYG,CBS,MOCS1,CHKA,ASNS,PTDSS2,ABAT,AHCYL2,ALDH1A1,ALDH1A7,LIPT1,NAGLU,PSAT1,PLA2G6,ALG11,GALC,PLCG2,ACAD8,ACSS2,TPH2,PAFAH2,GBA,TRAK2,DMGDH,AKR1B10,AKR1B7,AKR1B8,MINPP1,IDH2,PLA2G4B,PLA2G4B,MTHFD2L,ATP6V0A2,NDUFS1,MTMR6,A4GALT,PAPSS2,GALNT13,TKTL1,ACSL5,ACER2,DCTD,SUOX,CBR3,CYP27A1,HK3,GALNT1,CRLS1,PRDX6,EXTL1,ALDH5A1,HEXA,PIGQ,HYKK,HYAL1,ALG8,GGT6,B3GAT2,POLE,LTA4H,DHODH,PIGB,CSGALNACT2,FTCD,CYP4F18,CYP2E1,ACACA,PCK1,TBXAS1,PFAS,TH,ALOX8,HEXB,MTMR1,NT5C2,MCCC2,POLA2,NDUFA5,GALNT10,GALNT5,CYP4A12B,MAT1A,FDPS,MECR,G6PC,PIGA,B3GAT1,ITPK1,CHDH,PPCDC,PPAT,B4GALT1,AMT,MBOAT2,POLR1A,OXSM,POLE2,ACOT4,STT3B,PLA2G4E,NDST1,ALDOC,GALNT4,COQ6,AKP3,ALPI,ALPPL2,LDHC,POMGNT1,LPIN2,TAT,G6PC2,POMK,DGKG,PLA2G3,HGD,HADH,PYCRL,PEMT,GPAT2,BLVRB,ACOX3,SIS,POLE4,SRR,PYGL,CYP2R1,GNPDA1,HIBCH,INPP5B,ALG1,GCLM,PCCB,ATP6V1B1,PANK3,NMRK1,FUK,GALNT15,CYP2C55,AGPAT3,NME4,PYCR2,ADH4,NADK2,PIGL,SDS,POLR3B,PCYT2,SGMS1,TDO2,BHMT,DOLK,PRIM2,DPAGT1,CYP11A1,UGP2,B3GNT3,ALDH3A1,UGT2B35,PCCA,ENO3,GNS,CD38,ADO,ANPEP,ACO1,IVD,UPRT,GCK,ST8SIA5,ST3GAL3,ECHS1,UGT2A3,GART,PGLS,GSTZ1,ATP5J,ENO1,CHIT1,GBE1,ASAH1,9130409I23RIK,DEGS1,ALOX5,HMBS,ACSM2,ALG5,GAL3ST1,DHFR,GPT2,GALNS,ALG10B,CYP4A12A,CYP4A14,CYP4A31,CYP4A32,SGMS2,RPE,SRM,GCLC,CHPT1,UGT2B1,MAN2A2,PPCS,HSD17B7,HADHA,GYS1,NMNAT1,BDH1,PDHB,CTPS,BCKDHA,MTHFS,MVK,ACP5,FAHD1,RPIA,APRT,DHRS4,HMGCL,CYP26C1,POLR3G,CHSY1,NT5C3B,PMM2,SPHK2,EPRS,NOS1,MVD,INPP4B,MAN1A2,NT5M,PRIM1,SLC27A5,GALNT16,B3GNT6,SPTLC2,CMBL,MTHFD2,PDHA1,CYP2A12,CYP2A4,CYP2A5,FECH,POLR3C,PIGP,XYLB,PIK3C3,GLB1,SPTLC1,PLCG1,PLD2,ITPA,PTGES,ZNRD1,PNPLA3,MGAT5B,B3GNT2,PSPH,IDH1,CHST9,COQ3,KL,PIGC,FUT4,TWISTNB,MGAT4A,SMPD2,MCEE,DAD1,GALNT14,SLC33A1,GGPS1,NT5C,HGSNAT,MTMR2,CMPK1,NDUFA7,AKR1A1,AGPS,LIPG,CKMT1,GALE,ACMSD,PDXK,NDUFA10,CYP1A1,NDUFB5,ISPD,THTPA,PLCZ1,DGKE,PLCB3,LCLAT1,MGAT2,DGAT2,OLAH,B4GALT4,NNT,C1GALT1,LPIN1,ATIC,ATP5L,PGP,GPAA1,PGK2,GAMT,ARG1,PTS,NOS2,TRIT1,HAL,POLD3,GSS,H2-KE6,B3GALNT2,ETNK1,ASL,EXT2,LIPF,NUDT12,HYAL3,GALNTL5,PFKP,COQ5,UMPS,PTGDS,FPGS,GLCE,CHPF2,B3GALT4,ADSS,CHPF,DGKH,COQ7,NDUFV3,AK7,DTYMK,DGKZ,POLA1,ACSL1,ASPA,STT3A,ITPKC,PIGK,POLR2D,PIP5K1A,BPGM,DLAT,COX6C,FLAD1,UROS,TMEM5,CMPK2,IMPA1,TPK1,ASAH2,ARSB,CSAD,BPNT1,GGT7,ATP5H,B3GNT4,PGM3,DCXR,AFMID,GLDC,PPT2,TYRP1,GLS2,GALNT3,LIAS,DPYS,ALDH1B1,ITPKA,TYMP,CPOX,POLR3H,DLST,MAN1B1,NTPCR,GANAB,CERS5,HMGCLL1,PIGH,AGPAT5,ADSL,CHKB,KHK,IPMK,ALG12,DLD,IPPK,ST3GAL1,HPGDS,HMOX1,NDUFA11,DGKB,SDHC,TPH1,ACSM1,PYGB,NADK,ME1,MGAT1,RDH12,GCSH,MGAM,ACSS1,INPP5K,NSDHL,LIPC,UCK2,ACAT2,GMDS,PIP5KL1,UQCRB,TKTL2,RGN,ISYNA1,MBOAT1,POLR2F,C1GALT1C1,PTGIS,MTHFR,MOGS,CDO1,IL4I1,MTMR7,GNE,LPCAT2,POLR2G,UGT8A,TSTA3,DDOST,PIGW,NDUFV2,PPOX,PAICS,INPP5J,GFPT2,GALNT18,CERS2,B3GALNT1,MCAT,MOCS2,ST3GAL4,AGMAT,POLR1C,KDSR,COMT,ALG2,PIGM,DHCR7,PCK2,POLD2,AOC2,AGPAT4,AGK,GCNT3,ACOT8,GALNT12,ATP5F1,PTGES2,ADI1,ST8SIA1,PIGT,PIP5K1C,SHMT1,ACY1,B3GALT5,ALDH3A2,ADH5,RIMKLA,PPT1,GAD1,ATP5C1,GADL1,KYNU,GMPS,OTC,DEGS2,AGPAT2,ALG9,MAN2A1,GRHPR,FUT1,ATP6V0E2,AOC3,CYP2S1,TM7SF2,GALNT11,POLR2E,PIGX,TALDO1,LSS,PIGF,AMACR,CKB,AK1,ACP2,NDUFB3,XYLT2,DHRS9,OCRL,FDFT1,NME1,QARS,CHST10,PGAM1,ACSL3,ATP5E,POMT1,HMGCR,HSD17B3,ATP5O,NDUFS5,PI4K2A,PCX,AK5,AHCY,GM4737,NME7,BCAT1,GAD2,NAMPT,MDH1,SUCLG1,NDUFB8,ST6GALNAC4,EXT1,NDUFA3,SMS,IDNK,HSD17B12,IMPAD1,IDI1,ASMT,IDUA,ALG3,NANP,PLA2G2C,WBSCR17,ACAA1A,ACAA1B,UROD,ATP6V1C1,AGPAT1,NNMT,PLD1,SEPHS2,OGDHL,ME3,UQCRC2,HSD17B10,AMD1,RDH10,INPP1,INPP4A,B4GALT2,GALNTL6,SORD,POLR3K,GPHN,SYNJ2,AUH,POLR2B,IDO1,BTD,ADSSL1,COX7B,DNMT3A,IMPDH2,NDST2,COX7B2,ACADL,EARS2,TK1,URAD,HPD,ALAD,PTGS1,POLR2J,CYP27B1,IDH3G,GDA,NDUFV1,NFS1,GOT2,ACSL4,ACER1,GAA,B3GALT6,FPGT,NME6,FUT8,COX6A2,PDHX,LDHB,DHCR24,GFPT1,DGKA,NDUFS8,COASY,PFKM,PGS1,PFKL,NDUFC1,QDPR,UQCR11,EBP,DPM3,CYP7A1,FUT7,ODC1,SAT2,NT5C1A,POMT2,DGKD,NDUFB4,PAPSS1,CMAS,PHOSPHO2,DCK,B4GALT6,SMPD4,ACOT1,ACOT2,ACOT3,ACOT5,AMPD1,NAT1,NAT2,NAT3,SAT1,NDST4,GCNT1,OAT,NT5C3,UPP2,CDS1,TREH,ATP5G2,COX10,DGKQ,ADA,APIP,SDHA,DGUOK,GATC,PANK1,HSD3B7,PLA2G4F,ATP5K,POLR1E,UQCRC1,HMGCS1,GYS2,ACP1,ALDH1A3,MDH2,GBA2,ATP6V1C2,LPCAT1,INPP5A,GCNT4,RRM1,ATP6V1G1,ACO2,FH1,AMPD2,ALLC,FUT2,SEC1,EXTL3,NDST3,SYNJ1,NDUFA8,PI4K2B,DNMT1,NDUFS2,SC5D,PGM1,HSD17B1,GOT1,ATP6V0A4,MTMR14,POLG,PAFAH1B1,PANK2,SGPL1,HPSE,MTMR3,TYMS,GNPDA2,UGCG,RFK,P4HA1,ATP6V1H,NDUFAB1,DGKI,RPN2,ARG2,ALAS2,COX17,OGDH,BLVRA,NT5C1B,RDH11,B3GAT3,B4GALT3,ACLY,ATP5D,POLR2I,FBP2,CYP4F13,IDH3A,UQCRQ,SMPD3,NT5E,POLD1,SQLE,NDUFS6,UAP1,POLR3A,ST3GAL2,NDUFS7,DUT,UCK1,NDUFB6,UXS1,PLD3,PI4KB,NDUFA6,AK4,DPM2,NDUFS4,MTMR4,PLA2G12A,FAM213B,CYP26A1,NDUFB9,PLCB4,GLS,UPB1,PGAP1,PIGS,ATP5A1,NDUFS3,ATP5G1,PANK4,HK2,SMPD1,NDUFA4,ALDH18A1,SDHD,CHST8,CYP19A1,PGM2,BST1,PYCR1,SCLY,SUCLA2,FUT9,SHMT2,ATP5B,ATP6V0D2,PIP5K1B,PIGU,NDUFA12,MAT2A,ATP5J2,CDS2,NDUFB7,GUK1,POLR2C,SDHB,POLR2A,SEPHS1,CYP2B10,CYP2B13,CYP2B19,CYP2B23,CYP2B9,PMM1,PTGES3,ACADVL,CERS4,ALDOA,ALDOART1,ATP6V1A,ATP6V1D,TKT,AKR1B3,IMPA2,CYP51,POLR1D,PCYT1B,IDH3B,PI4KA,COX6A1,MTHFD1L,DGAT1,CNDP1,UQCR10,MAN1A,PRPS2,NAGK,PIK3C2B,PTGS2,GPI1,UGDH,CS,CSL,POLR2L,CYC1,AOX1,HPRT,DCTPP1,NDUFC2,NME3,MGAT5,COX8A,B4GALNT1,PKM,COX5B,IDS,ENO2,ALAS1,NDUFA9,NDUFB2,GATM,ENOPH1,GALNT6,AMPD3,INPP5E,MGLL,PGK1,PGD,LPCAT4,PTDSS1,ATP6V0D1,B3GNT5,UCKL1,GCH1,ATP6V1E1,COX5A,RPN1,ST6GALNAC5,ATP6V0A1,CYP24A1,POLR2H,PAFAH1B2,MGAT4B,ATP6V1B2,AMDHD1,ATP5G3,NMRK2,NDUFA13,NDUFA2,PDXP,ATP6V1G2,CKM,TPI1,MAN1C1,COX6B1,PMVK,NAT8L,CDIPT,LDHA,MAT2B,ALDH3B2,HDC,UQCRFS1,ASS1,TPO,HMOX2,P4HA3,ATP6V1F,NANS,SPTLC3,ATP6AP1,POMGNT2,UQCRH,SPHK1,NDUFB11,CERS6,POLE3,COX4I1,NME2,NMNAT2,GCNT2,MGAT3,ST6GALNAC6,PRPS1L3,FOLH1,NDUFA1,NDUFB10,CYP26B1,HK1,ADH7,B4GALNT4,TUSC3,ATP6V0C,PLCB1,PAFAH1B3,ACSM3,ATP6V0B,COX6B2,PNPLA2,CHSY3,ALDH1A2,HSD17B2,RRM2,PLCH2	0.0187880066708786
Ribosome biogenesis in eukaryotes	UP	1.51704418822341	7276	47	17379	47	0.0023510104761395	NVL,WDR36,NXF3,PWP2,WDR75,RPP30,UTP6,MDN1,NOP58,UTP14A,UTP14B,SBDS,POP5,FCF1,NAT10,DROSHA,NXF2,NXF7,TBL3,XRN2,NOL6,POP1,RBM28,SPATA5,POP4,RPP25,HEATR1,RIOK2,GNL3L,NMD3,CIRH1A,RRP7A,RPP40,GNL3,NXT2,TCOF1,EMG1,UTP18,MPHOSPH10,RPP25L,RIOK1,LSG1,CSNK2A2,NOB1,WDR43,XRN1,NXT1,GTPBP4,CSNK2A1,RCL1,GNL2,UTP15,WDR3,REXO2,NOP10,BMS1,GAR1,IMP3,NOP56,XPO1,NXF1,CSNK2B,IMP4,REXO1,NHP2,DKC1,2610020H08RIK,1700009N14RIK,RPP38,FBLL1,FBL,POP7,NHP2L1,EIF6	0.0190599777887024
PPAR signaling pathway	UP	5.23463855421687	332	8	17379	8	0.00250342893414235	PLIN5,RXRA,ACSBG1,PLIN4,EHHADH,APOC3,PLIN1,NR1H3,CPT1A,SCP2,ACADM,APOA2,ACOX2,HMGCS2,FABP1,APOA1,CPT2,CYP4A10,ACSL6,ACSBG2,CYP8B1,DBI,ACOX1,SORBS1,RXRG,FABP2,ACSL5,CYP27A1,FABP3,PCK1,CYP4A12B,PPARA,FADS2,ACOX3,CPT1B,ILK,CYP4A12A,CYP4A14,CYP4A31,CYP4A32,APOA5,SLC27A5,SCD1,SCD2,SCD3,SCD4,MMP1A,MMP1B,PLTP,ANGPTL4,SLC27A2,ACSL1,SLC27A1,UCP1,OLR1,ME1,UBC,LPL,SLC27A4,PCK2,PLIN2,FABP4,PPARD,AQP7,PDPK1,ACSL3,FABP6,ADIPOQ,ACAA1A,ACAA1B,ACADL,ACSL4,FABP7,CYP7A1,CPT1C,SLC27A6,RXRB,FABP5,CD36,PPARG	0.0199395918614145
Renin secretion	DOWN	1.78440977742448	5032	31	17379	31	0.00279015225698653	CALM3,PTGER4,PPP3R1,PLCB1,PPP3CB,PDE1A,PDE1C,PRKACA,PPP3CA,GNAI1,PRKG2,ADCYAP1,AGTR1A,AGTR1B,GNAS,PDE3A,PLCB4,ADRB3,CALM1,GUCY1A2,CALML3,GNAI3,CALM2,CACNA1C,EDNRA,PRKACB,ADCYAP1R1,CTSB,GUCY1B3,CREB1,CACNA1S,PDE3B,GNAQ,PDE1B,KCNJ2,PPP3CC,ADCY6,ADCY5,CACNA1D,PLCB3,NPR1,AGT,GNAI2,PTGER2,ORAI1,ITPR1,ACE,PPP3R2,KCNMA1,ADORA1,CACNA1F,CALML4,GUCY1A3,ADRB2,ITPR3,ADRB1,AQP1,REN1,PLCB2,ITPR2	0.0216419658269728
Cholinergic synapse	DOWN	2.45670827384402	1298	20	17379	20	0.0028125021669414	FOS,CAMK2B,ADCY1,PLCB1,GNG3,KCNJ3,PRKACA,GNB1,ADCY4,GNAI1,GNB5,CAMK4,GNG2,PIK3R2,GNG4,ADCY9,AKT1,CHRM3,HRAS,PIK3CG,ATF4,MAP2K1,PRKCB,CAMK2D,KCNJ12,ADCY3,PLCB4,KCNQ3,GNB2,CREB3,GNAI3,GNAO1,KRAS,CHRM4,MAPK1,PIK3CB,KCNQ2,GNA11,CACNA1C,PRKACB,PIK3R3,CACNA1B,CREB1,AKT2,GNG10,CACNA1S,ACHE,FYN,GNGT2,AKT3,GNAQ,CREB3L2,KCNJ2,GNB3,KCNQ4,CHAT,MAPK3,CHRM2,CHRNA6,ADCY6,ADCY5,CAMK2G,KCNJ4,CHRNB2,KCNQ1,SLC5A7,CHRNA3,CACNA1D,PIK3R6,PLCB3,JAK2,CHRNA7,KCNJ14,ADCY7,GNAI2,ADCY8,PIK3CA,GNG8,ITPR1,CHRM5,KCNQ5,CHRM1,PIK3R1,CACNA1A,NRAS,CAMK2A,CREB3L4,PRKCG,CACNA1F,GNB4,CHRNB4,CREB3L1,CREB5,GNG7,GNG13,GNG12,GNG5,PIK3R5,KCNJ6,CHRNA4,CREB3L3,ADCY2,ITPR3,GNG11,PRKCA,PLCB2,PIK3CD,ITPR2,BCL2	0.0216419658269728
ABC transporters	UP	1.61228239758434	7771	31	17379	31	0.00341124894935474	ABCB1A,ABCB1B,ABCA6,ABCA9,ABCA12,ABCC2,ABCD1,ABCC3,ABCG2,ABCG3,ABCC9,ABCA13,ABCC6,ABCA8A,ABCG8,CFTR,ABCB4,ABCA1,ABCD3,ABCA8B,ABCC8,ABCA7,ABCG5,ABCB8,ABCC4,TAP1,ABCB10,ABCA5,ABCD2,ABCG4,ABCG1,ABCC5,ABCA2,ABCB9,ABCA4,ABCB6,ABCD4,ABCB7,ABCC1,TAP2,ABCA3,ABCC12,ABCC10	0.0255412930121176
IL-17 signaling pathway	DOWN	1.42792372216703	8065	55	17379	55	0.00343175963378672	FOSB,FOS,CXCL3,CCL2,MAPK6,CCL12,IL1B,HSP90B1,JUN,FOSL1,TRAF2,PTGS2,JUND,TNF,MAPK8,MAPK9,LCN2,CXCL5,HSP90AB1,S100A8,CCL17,MAPK1,MAPK15,GSK3B,IL4,ELAVL1,MAPK13,IL17F,MAPK12,IL25,TRADD,CSF3,S100A9,MMP3,TAB2,IL6,CXCL10,MMP9,IL17RA,TRAF6,NFKB1,MAPK11,IFNG,MAPK3,MAPK7,TRAF3,CXCL1,HSP90AA1,IL13,IL17RE,CASP3,IL17B,MAPK4,TNFAIP3,MAPK14,TAB3,RELA,ANAPC5,FADD,TRAF5,MMP1A,MMP1B,SRSF1,CHUK,USP25,IL17C,IKBKG,MAPK10,MAP3K7,TRAF4,CEBPB,IL17RB,IL5,TBK1,CASP8,NFKBIA,IKBKB,IL17D,TRAF3IP2,CCL20,MUC5B,IKBKE,IL17RC	0.0255412930121176
Gastric acid secretion	DOWN	4.3280389606796	509	9	17379	9	0.00350784016855288	CALM3,KCNK10,CAMK2B,ADCY1,PLCB1,ATP1A1,KCNJ15,PRKACA,KCNK2,SLC26A7,ADCY4,GNAI1,ADCY9,CHRM3,SLC9A4,PRKCB,GNAS,CAMK2D,ADCY3,PLCB4,CALM1,CALML3,GNAI3,CALM2,HRH2,ATP1B3,ACTB,ATP1B2,ATP1A3,PRKACB,KCNJ1,CCKBR,GNAQ,MYLK2,KCNJ2,SSTR2,ATP1B1,ADCY6,ADCY5,CAMK2G,SLC9A1,KCNQ1,MYLK3,PLCB3,MYLK4,ADCY7,GNAI2,ADCY8,CAR2,ITPR1,GAST,CAMK2A,PRKCG,KCNE2,CALML4,ATP4B,CFTR,EZR,SST,SLC4A2,ADCY2,ITPR3,ATP1A2,MYLK,PRKCA,PLCB2,ATP4A,KCNJ10,KCNJ16,ITPR2,ATP1A4	0.0256864425245646
Glutathione metabolism	UP	2.34381532513655	2617	18	17379	18	0.00399722858159512	GGT5,GSTO2,GSTA2,GSTK1,G6PD2,G6PDX,MGST1,RRM2B,GPX7,GSTM1,GSTM2,GSTM3,GSTM4,GSTM6,GSTM7,GPX2,GGT1,LAP3,GSTA3,IDH2,GGT6,GGCT,OPLAH,GCLM,ANPEP,GSTT1,GSTM5,SRM,GCLC,TXNDC12,GSTT2,IDH1,GPX1,GSS,GGT7,HPGDS,GSTP1,GSTP2,MGST3,SMS,GSR,GPX3,ODC1,MGST2,RRM1,NAT8,GSTO1,GPX4,PGD,GPX8,RRM2	0.0288054250165744
Mitophagy - animal	DOWN	1.58316878486909	6551	37	17379	37	0.00527809349774699	PINK1,CITED2,AMBRA1,SQSTM1,OPTN,JUN,BCL2L1,HRAS,ATF4,UBB,TOMM7,GABARAPL2,ULK1,MAPK8,MAPK9,E2F1,TAX1BP1,ATG9A,KRAS,MFN2,TFE3,RRAS2,TBC1D17,CSNK2B,FOXO3,FIS1,PGAM5,RAB7,CSNK2A1,GABARAP,SP1,USP30,SRC,BECN1,BNIP3L,ATG5,NBR1,RHOT2,BCL2L13,EIF2AK3,GABARAPL1,PARK2,RELA,HIF1A,FUNDC1,USP15,CSNK2A2,RHOT1,BNIP3,MAPK10,MITF,NRAS,MFN1,ATG9B,TBK1,TRP53,TFEB,USP8,MRAS,TBC1D15,RRAS,CALCOCO2	0.0371250248266272
Melanogenesis	DOWN	1.76869612068966	3480	34	17379	34	0.00531525685843781	CALM3,CAMK2B,ADCY1,PLCB1,WNT10B,PRKACA,DVL3,DVL1,WNT10A,ADCY4,GNAI1,ADCY9,HRAS,WNT16,CREBBP,MAP2K1,PRKCB,FZD2,GNAS,CAMK2D,ADCY3,DVL2,PLCB4,MAP2K2,CALM1,CALML3,WNT4,CREB3,GNAI3,GNAO1,KRAS,MAPK1,GSK3B,CALM2,RAF1,TCF7,CTNNB1,PRKACB,WNT9A,CREB1,WNT5B,WNT8A,GNAQ,KIT,CREB3L2,WNT6,WNT1,MAPK3,WNT7B,ADCY6,ADCY5,CAMK2G,EDNRB,WNT2,TYRP1,EP300,KITL,WNT11,PLCB3,FZD3,ADCY7,FZD7,GNAI2,FZD5,WNT5A,ADCY8,MC1R,FZD10,WNT8B,FZD8,MITF,NRAS,CAMK2A,WNT3,CREB3L4,PRKCG,CALML4,TCF7L2,CREB3L1,DCT,LEF1,WNT2B,FZD4,A,FZD1,TCF7L1,FZD9,FZD6,CREB3L3,ADCY2,EDN1,POMC,PRKCA,PLCB2,WNT9B,WNT7A	0.0371250248266272
Propanoate metabolism	UP	1.81085144388211	6718	21	17379	21	0.00551352538259697	ACACB,EHHADH,ACADM,ACSS3,DBT,SUCLG2,ALDH6A1,BCKDHB,MUT,MLYCD,ACAT1,ABAT,ACSS2,ACACA,LDHC,HIBCH,PCCB,PCCA,ECHS1,HADHA,BCKDHA,MCEE,ECHDC1,DLD,ACSS1,ACAT2,SUCLG1,LDHB,SUCLA2,LDHA	0.0379263715711973
GnRH signaling pathway	DOWN	1.67401593252109	4365	37	17379	37	0.00590759107340433	CALM3,CAMK2B,GRB2,ADCY1,PLCB1,PRKACA,MMP2,MAP2K4,ADCY4,JUN,ADCY9,HRAS,ATF4,MAP2K1,PRKCB,GNAS,MAPK8,CAMK2D,MAPK9,ADCY3,PLCB4,MAP2K2,ELK1,CALM1,CALML3,PTK2B,MAP2K3,KRAS,MAPK1,CALM2,RAF1,GNA11,MAPK13,CACNA1C,PLA2G4F,MAPK12,PRKACB,CDC42,CACNA1S,MMP14,SRC,PLD1,GNAQ,MAP3K3,MAPK11,HBEGF,MAPK3,MAPK7,ADCY6,ADCY5,CAMK2G,MAPK14,MAP3K2,CACNA1D,MAP2K7,LHB,PRKCD,PLCB3,SOS1,FSHB,PLD2,ADCY7,ADCY8,GNRHR,MAP3K1,ITPR1,GNRH1,PLA2G4E,MAPK10,NRAS,CAMK2A,CACNA1F,CALML4,PLA2G4B,PLA2G4B,MAP3K4,SOS2,ADCY2,ITPR3,PRKCA,MAP2K6,PLCB2,PLA2G4A,EGFR,ITPR2,PLA2G4D,PLA2G4C,CGA	0.0400305424973965
