Gene_Set	Direction	Enrichment	n	b	N	B	p.value	Driver_Genes	adj.p.val
Circadian entrainment	DOWN	1.45260616249622	5903	52	13027	52	0.00307032034962329	GNB2,GRIN2A,GNAO1,GNG3,GNB1,ADCY3,GNG13,GNG4,NOS1AP,PRKCB,GNAQ,GNB3,RYR1,GRIA3,PRKCA,ITPR1,CREB1,PRKACA,ADCYAP1R1,PRKACB,MTNR1A,CACNA1D,CAMK2G,CALM2,RYR3,ADCY8,MAPK1,ADCY5,GNG5,GRIA4,CAMK2B,GRIN2B,RYR2,ADCY1,PRKG2,KCNJ3,GNGT2,GNG7,GRIN1,CACNA1H,GNB5,GNG10,ADCY9,CAMK2A,CAMK2D,PLCB3,KCNJ9,GRIN2D,CACNA1C,GRIA1,GNAS,PLCB1,GNGT1,FOS,RASD1,PLCB2,GRIN2C,PRKG1,PER1,CACNA1G,KCNJ5,PER3,GNAI1,CACNA1I,GUCY1A2,ADCY6,GRIA2,NOS1,MAPK3,PLCB4,ADCY2,GNG8,PER2,GUCY1B3,GNAI2,ITPR3,GUCY1A3,KCNJ6,GNG2	0.030689332591365
Cytokine-cytokine receptor interaction	UP	1.33148472723281	6443	81	13027	81	0.00316344994195239	TNFRSF14,GHR,BMPR1B,IL18R1,CSF3R,TNFRSF11B,KITL,LIFR,EPOR,PDGFRB,IL12RB2,ACKR3,TNFSF11,CCR4,IL6ST,PDGFA,IL2RG,CXCL14,ACVR1,FAS,IL1R2,KIT,TGFB2,IL17RE,TNFRSF1B,CXCR4,CSF1R,EDAR,IL18RAP,PRLR,THPO,XCR1,IL12B,CXCR3,CCR6,CCL4,IL6RA,TNFSF10,CCR3,CXCL1,CCL25,CXCL10,CD40,TNFRSF1A,MET,TNFSF12,IL21R,TGFBR2,TNFSF14,VEGFB,IL10RA,TGFB1,IL1R1,FASL,EGFR,IL10RB,VEGFA,CXCR5,CCR9,FLT3,IL1RAP,IFNAR1,OSMR,TNFSF15,CSF2RB,EPO,IL17RA,HGF,CXCR2,PPBP,GDF5,IL4RA,BMPR2,CLCF1,TGFB3,INHBB,LTA,INHBA,IL7R,TNFSF13B,CCL5,PDGFB,TNFRSF13B,CSF2RB2,LEPR,EDA,ACVR2B,IL15RA,IL20RA,BMP7,BMPR1A,PRL,VEGFC,IL2RB,CCR7,BMP2,TNFRSF19,KDR,PDGFC,CXCL12,CCL19,MPL,IL12A,AMH,IL17RC,FLT1,NGFR,CCR2,IL13RA1,IL17D,CCL11,PDGFD,IFNLR1,CNTFR,ACVR1B,TNFRSF21,PDGFRA,IL11RA1,RELT,ACVR2A,CSF1,FLT4,TGFBR1	0.030689332591365
Estrogen signaling pathway	UP	1.47203610645822	5572	51	13027	51	0.00321111326537848	KRAS,HSPA8,ADCY1,KCNJ6,CREB3L1,GNAI1,PIK3CB,ADCY2,PIK3R3,GPER1,GNAQ,ITPR3,GNAI2,PRKCD,PLCB1,ATF4,HSPA1L,MAP2K1,HSP90AB1,RAF1,ESR1,HSPA1B,ITPR1,SRC,FOS,KCNJ3,GABBR2,CREB1,PIK3R1,ADCY8,FKBP5,AKT3,CREB3L3,GNAO1,ATF6B,KCNJ9,ADCY9,ESR2,GNAS,PLCB4,HSP90AA1,AKT2,SHC2,EGFR,SOS1,ADCY6,MAPK3,PRKACA,MMP9,HBEGF,CALM2,OPRM1,GABBR1,SHC3,PIK3CD,GRB2,JUN,ADCY3,KCNJ5,CREB3L4,SHC1,GRM1,PLCB2,ATF2,AKT1,HRAS,CREB3L2,SOS2,ITPR2,PLCB3,PIK3CA,SP1,CREB5,ADCY5,MAPK1,FKBP4,PRKACB,PIK3R2,HSP90B1,MAP2K2,MMP2	0.030689332591365
Fatty acid metabolism	DOWN	2.08454235118413	3052	21	13027	21	0.00324468714622361	FADS2,ACSBG1,ELOVL6,ACSL6,ACACA,ACSL3,HADHA,ACSBG2,FASN,ACADVL,MCAT,TECR,ELOVL5,ACAA2,ACADS,ACOX1,PECR,SCD2,ACOX3,HSD17B12,CPT1A,HADHB,HADH,ACSL1,ACADL,HACD3,HACD2,CPT2,ECHS1,EHHADH,ACAT1,OXSM,PPT1,ACSL5,ACAA1A,SCD3,HACD4,ACADM,HACD1,ACSL4,MECR,ACADSB,PPT2	0.030689332591365
Glycine, serine and threonine metabolism	DOWN	2.00046068796069	3696	21	13027	21	0.00342384890180258	GATM,BPGM,ALAS2,SARDH,ALDH7A1,SRR,THA1,PGAM1,AOC3,TDH,PSPH,PHGDH,PGAM2,SHMT2,GCAT,CHDH,MAOB,DAO,SHMT1,PSAT1,GRHPR,GAMT,GCSH,GLDC,DLD,MAOA,GNMT,AGXT,PIPOX,ALAS1,DMGDH,CTH,SDS,AMT,GLYCTK,CBS,AGXT2	0.0317230081922117
Thyroid hormone synthesis	DOWN	1.96675523884293	2855	25	13027	25	0.00360565550822334	TTF2,ATP1B2,ATP1B3,ADCY3,ATP1A3,PRKCB,GNAQ,GPX1,GSR,HSP90B1,GPX7,ATF4,PRKCA,ITPR1,ASGR2,ATP1A1,CREB1,PAX8,PDIA4,PRKACA,PRKACB,HSPA5,ADCY8,ATP1B4,ADCY5,CREB5,DUOX2,CREB3L3,ADCY1,ATP1B1,CANX,ADCY9,TSHR,PLCB3,ITPR2,GPX2,GNAS,CREB3L2,PLCB1,TPO,CGA,GPX8,SLC5A5,ATF2,TSHB,TTF1,PLCB2,ATP1A2,CREB3L4,TG,ADCY6,PLCB4,ADCY2,ATF6B,ASGR1,LRP2,ITPR3,CREB3L1	0.0327393520146679
Thyroid hormone signaling pathway	DOWN	1.62239242792204	3498	44	13027	44	0.00370000094376222	NCOA3,CTNNB1,NOTCH1,CREBBP,ATP1B2,NOTCH2,KAT2A,SLC16A2,ATP1B3,ACTG1,ATP2A2,THRA,MAP2K2,RXRA,ATP1A3,GSK3B,PRKCB,PIK3R3,SLC9A1,SLC2A1,PIK3CA,SRC,CCND1,PRKCA,ATP1A1,PIK3R2,BAD,PRKACA,HDAC2,PRKACB,WNT4,HDAC3,PLCG1,MAPK1,ATP1B4,CASP9,FOXO1,SLCO1C1,SLC16A10,RHEB,ACTB,PLCD1,PLCD4,MTOR,HRAS,MED1,ATP1B1,MYC,MED13L,TBC1D4,AKT3,MED30,MED13,PLCB3,BMP4,PIK3R1,STAT1,MED24,PDPK1,PLCB1,ITGB3,SIN3A,MED12,MED14,DIO2,PLCD3,DIO1,AKT1,MED16,NCOA2,PLCB2,MYH6,MED17,ATP1A2,PFKP,ITGAV,NCOR1,PIK3CD,THRB,RCAN1,HIF1A,MAPK3,PLCE1,AKT2,PLCB4,DIO3,NCOA1,MED4,PFKFB2,PLCG2,TSC2,MED27,ESR1,PLN,RAF1,MAP2K1,KAT2B,PIK3CB,MDM2,RXRG,KRAS	0.0329372633032951
Biosynthesis of unsaturated fatty acids	DOWN	2.61236631016043	2992	12	13027	12	0.00385984342966272	FADS2,ELOVL6,HADHA,ACOT7,TECR,ELOVL5,ACOX1,PECR,SCD2,ACOX3,ACOT1,HSD17B12,BAAT,HACD3,HACD2,ACAA1A,SCD3,HACD4,ACOT4,HACD1	0.0335810852893364
Th17 cell differentiation	UP	1.4855587808418	5936	44	13027	44	0.00397977052305432	RXRG,STAT6,CD3G,IKBKG,TYK2,MAPK14,SMAD4,IL6ST,STAT3,IL2RG,MAPK13,MAPK10,HSP90AB1,NFKBIA,RELA,RUNX1,PPP3CA,H2-AA,FOS,SMAD3,MAPK8,IL6RA,H2-AB1,PLCG1,JAK2,IRF4,JAK1,AHR,CD3E,STAT5B,IL21R,TGFBR2,LCK,NFATC3,HSP90AA1,TGFB1,IL1R1,IL1RAP,RORA,MAPK3,STAT1,HIF1A,IL4RA,SMAD2,GATA3,JUN,ZAP70,CHUK,RXRA,NFATC2,NFKBIE,IL2RB,NFKB1,IKBKB,CD247,MAPK9,PRKCQ,NFATC1,MAPK12,MAPK11,MTOR,PPP3R1,IL17D,MAPK1,TGFBR1	0.0335810852893364
Regulation of lipolysis in adipocytes	UP	3.12061324709546	1089	12	13027	12	0.00399422600357746	ADCY1,PRKG1,NPY,PNPLA2,GNAI1,PIK3CB,ADCY2,PLA2G16,NPR1,PIK3R3,ADRB1,ADRB2,GNAI2,NPY1R,ABHD5,LIPE,PIK3R1,ADCY8,AKT3,IRS2,INS1,ADCY9,GNAS,AKT2,ADCY6,PRKACA,PIK3CD,ADCY3,INSR,AQP7,PDE3B,TSHB,PTGS1,PTGER3,AKT1,PRKG2,ADORA1,CGA,TSHR,IRS1,PTGS2,PIK3CA,ADCY5,MGLL,PRKACB,PIK3R2	0.0335810852893364
Synaptic vesicle cycle	DOWN	1.91460905349794	3150	25	13027	25	0.00444738574589265	CLTC,STX1B,AP2A1,DNM1,AP2B1,SLC17A6,ATP6V0B,VAMP2,SLC17A8,DNM2,ATP6V0A2,SLC32A1,STX1A,AP2M1,CPLX2,SYT1,AP2S1,SLC18A3,ATP6V1A,CACNA1B,STX2,ATP6V1B2,SLC17A7,CACNA1A,RAB3A,CPLX1,ATP6V0E,NSF,RIMS1,ATP6V0C,ATP6V1G1,CLTB,ATP6V1F,ATP6V0D1,ATP6V0A1,STX3,SNAP25,UNC13A,ATP6V1E1,STXBP1,ATP6V1D,CPLX4,UNC13C,ATP6V1H,CPLX3,UNC13B,SLC18A1,DNM3,ATP6V1C1,CLTA,ATP6V1C2,SLC18A2,NAPA,AP2A2	0.0363858175187306
Fatty acid biosynthesis	DOWN	4.04996446971043	1732	7	13027	7	0.00448811846046016	ACSBG1,ACSL6,ACACA,ACSL3,ACSBG2,FASN,MCAT,ACSL1,OXSM,ACSL5,ACACB,ACSL4,OLAH	0.0363858175187306
Lysine degradation	DOWN	1.49018086257536	6469	37	13027	37	0.0052164057397549	CAMKMT,SUV39H1,WHSC1,NSD1,PRDM2,HADHA,SETD2,ALDH7A1,PLOD2,EZH2,PRDM9,PLOD3,KMT2E,EHMT1,PRDM6,HYKK,ALDH3A2,DOT1L,OGDH,EHMT2,ALDH9A1,HADH,KMT2C,AASS,SETDB1,BBOX1,SETD1B,KMT2B,KMT2D,COLGALT2,PHYKPL,SETDB2,COLGALT1,ECHS1,EHHADH,WHSC1L1,SETD3,ASH1L,PIPOX,AADAT,KMT2A,ACAT1,PLOD1,SETD7,TMLHE,SETMAR,GCDH,DLST,ALDH2,EZH1	0.0415482141376969
Nicotinate and nicotinamide metabolism	DOWN	3.12128617979682	1739	10	13027	10	0.00577769206875089	NNT,NAPRT,ENPP1,NMRK2,NADSYN1,NAMPT,AOX1,NMNAT1,PNP2,NT5C2,NT5C1B,NT5M,NT5C3,ENPP3,NT5C3B,NT5C1A,PNP,CD38,NADK,NUDT12,NT5E,NMRK1,NMNAT2,NADK2	0.0452253827450501
Toll-like receptor signaling pathway	UP	1.47733470474985	5745	43	13027	43	0.00648173148500741	TLR5,PIK3CB,IKBKG,PIK3R3,MAPK14,MAP3K7,TOLLIP,IRAK4,MAPK13,MAPK10,IRF7,MAP2K1,TLR2,NFKBIA,RELA,IKBKE,FOS,IL12B,MAPK8,CCL4,MAP2K4,LBP,PIK3R1,TRAF3,AKT3,CXCL10,CD40,TAB1,MYD88,RIPK1,CASP8,TIRAP,TBK1,AKT2,FADD,IRAK1,TICAM1,IFNAR1,TLR8,MAPK3,STAT1,TLR7,TLR1,MAP2K7,CCL5,PIK3CD,TAB2,JUN,CHUK,CTSK,IRF5,AKT1,NFKB1,MAP3K8,IKBKB,TRAF6,IL12A,MAPK9,PIK3CA,MAPK12,MAPK11,RAC1,MAPK1,PIK3R2,MAP2K6,MAP2K2	0.0498763744778536
Oxidative phosphorylation	DOWN	1.62573592529694	6113	74	13027	74	1.04881612505991e-07	LHPP,ATP5A1,PPA1,ATP6V0B,UQCR10,ATP5G3,COX7A2,COX6C,ATP6V0A2,UQCR11,COX5A,NDUFA3,NDUFB6,NDUFB9,COX5B,UQCRC1,ATP6V1A,COX8A,ATP5H,NDUFS4,ATP5B,ATP5O,COX6B1,ATP6AP1,NDUFS8,NDUFB4,NDUFA8,ATP6V1B2,UQCRQ,NDUFV3,SDHD,UQCRC2,UQCRH,COX10,CYC1,NDUFA11,NDUFS2,NDUFB11,NDUFV2,COX15,ATP5E,COX6A2,NDUFA5,COX7B,ATP6V0E,COX4I1,NDUFA6,NDUFA4,ATP5J2,ATP6V0C,ATP5J,NDUFA10,ATP5D,COX7C,ATP5F1,NDUFA7,NDUFAB1,NDUFB3,UQCRB,NDUFB7,UQCRFS1,NDUFB10,NDUFA12,ATP6V1G1,NDUFA9,PPA2,ATP5C1,NDUFB8,ATP6V1F,NDUFC1,ATP6V0D1,ATP5L,NDUFA13,NDUFS3,ATP6V0A1,NDUFA1,COX11,NDUFA4L2,ATP6V1E1,NDUFS5,NDUFV1,COX7A2L,ATP6V1D,SDHC,NDUFC2,ATP6V1H,NDUFB2,NDUFA2,NDUFS6,SDHB,ATP6V1C1,ATP6V1C2,NDUFS7,SDHA,NDUFS1,NDUFB5,COX8B	7.93604201295332e-06
GABAergic synapse	DOWN	1.78007037201517	4812	48	13027	48	1.24475726079876e-05	GNB2,GNAO1,GNG3,GNB1,GPHN,GABRB3,ADCY3,GNG13,GABRR2,GNG4,SLC12A5,GABRR1,PRKCB,GABRG1,GABRB2,SLC32A1,GNB3,SRC,GABRG2,PRKCA,PRKACA,PRKACB,GAD2,CACNA1D,GLS,ADCY8,CACNA1B,SLC6A1,ADCY5,GNG5,GABRP,CACNA1A,ABAT,GABRG3,GABBR1,GABRA3,SLC6A13,GAD1,GABRA2,ADCY1,GLUL,GNGT2,GNG7,NSF,GABRA6,GNB5,GNG10,ADCY9,GABRA1,CACNA1C,CACNA1S,SLC38A3,GABBR2,PLCL1,GNGT1,GABRA4,GNAI1,ADCY6,GABRA5,GABRR3,TRAK2,GABARAPL2,SLC38A2,ADCY2,GNG8,GNAI2,GABARAPL1,CACNA1F,GABARAP,KCNJ6,GABRB1,GABRD,GNG2	0.000461899219634745
p53 signaling pathway	DOWN	6.6331990927186	379	11	13027	11	1.32261891084839e-05	CCNB1,CCNE2,CDK1,CCNB3,RRM2,CCNB2,APAF1,IGF1,CHEK1,CDK2,GTSE1,CD82,CDK6,PTEN,CASP3,GADD45G,ZMAT3,CCND1,THBS1,STEAP3,PPM1D,PIDD1,ATM,IGFBP3,CASP8,CASP9,CHEK2,CCNE1,TRP73,GADD45A,ATR,CCND2,CYCS,CCNG2,CDK4,ADGRB1,RPRM,CYCT,BAX,RCHY1,GORAB,FAS,RFWD2,SIAH1A,RRM2B,SESN1,MDM4,TSC2,GADD45B,CDKN1A,SERPINE1,PERP,EI24,MDM2,DDB2,SESN3,CCNG1	0.000461899219634745
Autophagy - animal	UP	2.31489206867665	2003	42	13027	42	1.49855257081111e-06	EIF2S1,KRAS,ATG13,STK11,CTSD,LAMP1,ATG14,ATG4D,GABARAP,VAMP8,ATG101,PIK3CB,BECN1,ATG3,WIPI2,PPP2CB,DDIT4,RAB33B,BNIP3,CFLAR,DAPK1,PIK3R3,ZFYVE1,AKT1S1,ATG16L1,MAP3K7,ATG7,GABARAPL1,TSC1,ERN1,LAMP2,ATG2A,BCL2L1,PRKCD,CTSB,SH3GLB1,GABARAPL2,MAPK10,MAP2K1,ULK1,ATG10,RUBCN,RAF1,ATG9A,MTMR3,PIK3R4,ITPR1,RHEB,IGBP1,MAPK8,PIK3R1,CTSL,UVRAG,PRKAA1,STX17,AKT3,IRS2,ATG4C,IGF1R,TSC2,CAMKK2,ATG2B,INS1,RRAGA,MLST8,AKT2,SUPT20,NRBF2,MAPK3,EIF2AK4,RRAS,PRKACA,RAB7,HIF1A,ATG16L2,DAPK3,ATG4B,HMGB1,PIK3CD,SNAP29,RPTOR,PIK3C3,RB1CC1,VMP1,ATG12,TRP53INP2,WIPI1,ULK2,BCL2,RPS6KB1,DEPTOR,AKT1,RPS6KB2,HRAS,EIF2AK3,DAPK2,AMBRA1,RRAGC,RRAS2,IRS1,PDPK1,TRAF6,MAPK9,PIK3CA,PRKCQ,ATG5,PPP2CA,MTMR4,PTEN,MTOR,PRKAA2,MRAS,MAPK1,PRKACB,BAD,PIK3R2,MTMR14,MAP2K2	8.50428583935305e-05
Dopaminergic synapse	DOWN	1.5019390407513	5963	77	13027	77	1.92720332586882e-05	GNB2,GRIN2A,GNAO1,GNG3,GNB1,DRD4,PPP3CA,MAPK8,KIF5B,GNG13,PPP2R5E,GNG4,KIF5A,PPP2R1A,GSK3B,PRKCB,PPP2R3A,GNAQ,DRD2,GNB3,ATF4,GRIA3,PRKCA,ITPR1,CREB1,PRKACA,ARRB2,PRKACB,CACNA1D,MAPK12,CAMK2G,CALM2,CACNA1B,MAOB,PPP2R2B,ADCY5,GNG5,GRIA4,CAMK2B,PPP2R5B,GRIN2B,CACNA1A,CREB5,DRD5,PPP2R2C,PPP2R5D,CREB3L3,MAPK11,PPP2R2A,PPP2R5C,KCNJ3,PPP2CA,KIF5C,GNGT2,GNG7,TH,GSK3A,GNB5,GNG10,AKT3,CAMK2A,CAMK2D,MAPK9,SCN1A,PLCB3,KCNJ9,ITPR2,CACNA1C,DRD1,PPP1CC,DDC,GRIA1,GNAS,MAOA,CREB3L2,PLCB1,PPP2R2D,PPP1CB,GNGT1,AKT1,FOS,ATF2,PLCB2,SLC6A3,CREB3L4,KCNJ5,CLOCK,GNAI1,DRD3,SLC18A1,ARNTL,COMT,PPP1CA,GRIA2,PPP1R1B,PPP2R3C,AKT2,PPP2R5A,PLCB4,SLC18A2,ATF6B,GNG8,GNAI2,MAPK10,GNAL,MAPK13,ITPR3,MAPK14,PPP2CB,CREB3L1,KCNJ6,GNG2	0.000624964507103175
DNA replication	DOWN	5.30451306413302	1684	24	13027	24	2.270232668522e-09	MCM2,MCM5,MCM6,MCM4,RPA1,POLA1,POLE,POLD1,POLE2,MCM3,DNA2,PRIM1,FEN1,RPA2,PRIM2,RNASEH2A,RFC1,POLA2,RPA3,SSBP1,POLD2,MCM7,PCNA,RFC5,RFC3,LIG1,RFC4,POLD3,RFC2,POLE3,RNASEH2C,RNASEH2B,POLE4,RNASEH1,POLD4	4.81056921630696e-07
Mismatch repair	DOWN	2.74204019232047	4103	19	13027	19	2.30354842034597e-06	EXO1,RPA1,MSH6,POLD1,MSH2,RPA2,RFC1,RPA3,SSBP1,POLD2,PCNA,RFC5,MSH3,RFC3,MLH3,LIG1,RFC4,POLD3,RFC2,PMS2,POLD4,MLH1	0.00011620122031523
Oocyte meiosis	DOWN	7.3284203420342	202	10	13027	10	2.4954323021853e-05	ESPL1,CCNB1,PLK1,CDC20,CCNE2,SGOL1,CDK1,BUB1,FBXO5,CCNB2,IGF1,CDK2,MAD2L1,AURKA,PPP3CA,YWHAB,PTTG1,RPS6KA1,YWHAG,ADCY3,PPP2R5E,PPP2R1A,SMC1A,YWHAZ,ITPR1,PRKACA,PRKACB,MAPK12,CAMK2G,CALM2,ADCY8,MAPK1,ADCY5,FBXO43,CAMK2B,PPP2R5B,YWHAE,ANAPC2,PPP3R1,PPP2R5D,CCNE1,ADCY1,PPP2R5C,PPP2CA,IGF1R,SMC3,ADCY9,CDC16,SKP1A,CAMK2A,CAMK2D,ITPR2,PPP1CC,ANAPC11,ANAPC10,CDC23,RBX1,PPP1CB,ANAPC4,CDC27,CPEB2,ANAPC13,CPEB4,SLK,SMC1B,PKMYT1,REC8,ADCY6,ANAPC5,PPP1CA,AR,MAPK3,CPEB1,MAD2L2,CUL1,RPS6KA2,ANAPC1,PPP2R5A,INS1,ADCY2,RPS6KA3,ANAPC7,FBXW11,MAP2K1,ITPR3,PGR,CDC26,PPP2CB	0.000755284176794751
ECM-receptor interaction	DOWN	2.73742965399946	2207	32	13027	32	3.35238683923933e-07	COL4A1,COL4A2,TNC,FN1,TNR,COL6A6,SV2C,THBS2,NPNT,COL1A1,HMMR,LAMA4,HSPG2,SV2A,COL6A3,DAG1,CD44,LAMB2,LAMB1,THBS3,COL6A1,ITGB1,COL9A1,LAMC1,COL1A2,ITGA6,COL9A3,ITGB6,THBS1,CHAD,COL2A1,ITGA11,ITGA5,ITGA3,COL9A2,AGRN,GP5,TNXB,LAMC3,VTN,ITGA4,RELN,LAMA2,ITGA1,GP1BB,COL4A6,ITGB3,THBS4,ITGA10,LAMA5,GP1BA,COL6A4,ITGA8,COL6A5,SDC4,SV2B,LAMA3,VWF,ITGAV,ITGA2,GP9,COL6A2,CD36,LAMC2,ITGB4,ITGA9,ITGB8,ITGA7,ITGB5	2.17426232144951e-05
Cell cycle	DOWN	5.26924066924067	777	33	13027	33	3.67387187338863e-09	ESPL1,CCNB1,CCNA2,PLK1,CDC20,CDC6,CCNE2,E2F2,CDK1,MCM2,BUB1,MCM5,MCM6,MCM4,CDC45,E2F3,CCNB3,CCNB2,CHEK1,RB1,CDK2,DBF4,ORC3,MAD2L1,CREBBP,MCM3,TTK,CDC25B,E2F1,YWHAB,CDK6,PTTG1,WEE1,YWHAG,ORC5,RAD21,STAG2,PRKDC,GSK3B,SMC1A,YWHAZ,CDKN2D,GADD45G,BUB1B,MCM7,PCNA,CCND1,RBL1,TGFB3,HDAC2,ATM,MAD1L1,BUB3,TFDP1,STAG1,E2F4,CDC7,CHEK2,YWHAE,ANAPC2,CCNE1,SMAD2,MYC,SMC3,SKP2,GADD45A,E2F5,CDC16,SKP1A,ATR,CCND2,SMAD3,ABL1,ANAPC11,ANAPC10,CDC23,CDK4,CDC14A,RBX1,ANAPC4,CCNH,CDK7,ORC2,CDC27,ANAPC13,SMC1B,ZBTB17,SMAD4,PKMYT1,ANAPC5,MAD2L2,TGFB1,FZR1,CUL1,ANAPC1,ORC4,CDKN1B,GADD45B,CDKN1C,ANAPC7,TGFB2,CDKN1A,CDC26,RBL2,MDM2	4.81056921630696e-07
Ribosome	UP	2.0849058076806	4342	82	13027	82	3.91117294107346e-09	RSL24D1,RPL23A,RPS25,RPS7,RPS26,RPL12,RPS24,RPL14,RPL32,RPS28,RPS17,RPS23,RPS6,RPL36A,RPL28,RPS8,RPL5,RPL21,RPS27,RPL13,RPS3,RPL9,RPS10,RPL23,RPS21,RPLP2,RPS14,FAU,RPL30,RPL37A,RPS18,RPL26,RPS20,RPL22,RPL31,RPL10A,RPLP0,RPL17,RPL35,RPL18,RPL7,RPS13,RPS5,RPL8,RPL19,RPS2,RPL37,RPL4,RPL34,RPL35A,RPS16,RPS15,RPS15A,RPL13A,RPL39,RPS27A,RPSA,RPL15,RPL6,RPS11,RPL7A,RPLP1,RPS4X,RPL36,RPS3A1,RPL11,RPL24,RPS9,RPS12,RPL3,RPL10,MRPL28,RPL27A,RPL18A,RPS19,RPL22L1,MRPL10,MRPS11,MRPL2,MRPS18A,MRPS6,MRPS9,MRPS15,MRPL23,MRPL19,MRPS18C,MRPL24,MRPL36,MRPL32,MRPL3,MRPL34,MRPL35,MRPL20,MRPL4,MRPS14,MRPS2,MRPL21,MRPS17,MRPS12,MRPL15,MRPS7,MRPL18,MRPS16,MRPL9,MRPL14,MRPL22,MRPS10,MRPL16,MRPL30,MRPL27,MRPL1,MRPL11,MRPS21,MRPL12,MRPL33,MRPS5,MRPL17,MRPL13	4.81056921630696e-07
Axon guidance	DOWN	1.9650711222944	3944	94	13027	94	4.23838697471979e-09	EFNA5,NGEF,PAK3,SEMA4D,DPYSL2,ROBO2,PLXNB3,EPHB2,DPYSL5,L1CAM,EFNA2,SEMA6D,EFNB2,SEMA3F,PLXNA2,NRP1,EPHA2,SRGAP1,PAK1,DCC,SLIT1,NTN1,SEMA3A,PLXNB1,PPP3CA,PLXNA4,RGS3,ROBO1,SEMA4F,NTNG1,SEMA3G,PLXNA3,PAK4,EPHB3,EPHB4,EFNA3,GSK3B,NCK2,UNC5D,EPHB1,ITGB1,SSH1,PTCH1,EPHA7,PIK3R3,PTPN11,SRGAP3,PARD6A,PIK3CA,SRC,EPHA3,PRKCA,PLXNB2,EPHA4,PIK3R2,BMPR2,CAMK2G,CDC42,BMP7,SEMA6A,FZD3,WNT4,CXCL12,SEMA5B,PLXNA1,SEMA5A,PLCG1,MAPK1,SEMA4B,SSH3,CAMK2B,ILK,UNC5B,SEMA3D,RAC1,RAC3,UNC5C,PTK2,SEMA7A,RHOA,LIMK1,BOC,PPP3R1,PARD3,SLIT3,ENAH,SMO,EFNB1,CFL2,HRAS,CDK5,SHH,EPHA5,EFNA4,FYN,NCK1,EPHA8,PAK2,SEMA4C,UNC5A,NFATC2,RND1,CAMK2A,SRGAP2,CAMK2D,ROCK1,ABL1,TRPC5,PIK3R1,PRKCZ,SEMA6B,LRRC4C,PAK6,SEMA3C,BMPR1B,NFATC4,CXCR4,EPHA6,MET,ABLIM1,SLIT2,NTNG2,SSH2,RASA1,NFATC3,GNAI1,RAC2,RYK,SEMA4A,PIK3CD,LRRC4,RRAS,MAPK3,TRPC4,SEMA4G,LIMK2,PLXNC1,PAK7,PDK1,PLCG2,ARHGEF12,WNT5A,WNT5B,SEMA3E,ABLIM3,GNAI2,RAF1,TRPC6,FES,NTN4,EFNA1,PARD6B,ROCK2,ABLIM2,TRPC1,PIK3CB,PARD6G,KRAS	4.81056921630696e-07
