Gene_Set	Direction	Enrichment	n	b	N	B	p.value	Driver_Genes	adj.p.val
Glycerophospholipid metabolism	DOWN	1.96138098367285	2439	29	12042	29	0.00176192802362196	PTDSS1,TAZ,CRLS1,CHKA,PCYT2,LYPLA1,PLA2G6,CHPT1,MBOAT2,GNPAT,PLB1,AGPAT3,AGPAT4,PHOSPHO1,LPIN2,PLD3,ETNK2,PLA2G3,GPD1,GPAT4,CEPT1,DGKB,PCYT1A,PLA2G12A,ADPRM,PLPP3,PLA2G12B,PCYT1B,PLPP1,GPAM,AGPAT1,PTDSS2,AGPAT9,LPIN1,DGKE,PNPLA7,LPCAT2,ACHE,GPCPD1,PEMT,LPCAT4,PLA2G15,LPCAT3,PNPLA6,CDS2,PLA2G1B,AGPAT5,PISD,PLD1,DGKZ,LCAT,CDS1,LPCAT1,DGKD,LCLAT1,GPD1L,ETNPPL,PGS1,PLD2,MBOAT1,LPGAT1,DGKI,LYPLA2,CDIPT,PLA2G16,GPD2,MBOAT7,PLA2G4A,PLD4,DGKQ,ETNK1,PLA2G4C,PLPP2	0.0111237104348029
B cell receptor signaling pathway	UP	1.54099353292217	5524	41	12042	41	0.00177191847634028	FOS,RASGRP3,PIK3R3,DAPP1,BLNK,AKT3,NFKBIA,MALT1,IKBKG,CD22,BCL10,VAV1,INPP5D,CD79A,CARD11,RELA,RAC2,SYK,BTK,PTPN6,AKT1,SOS1,HRAS,CD81,CD79B,NFKB1,PIK3CA,NFATC1,LYN,RAF1,PLCG2,PPP3R1,PIK3CD,PIK3R1,RAC3,GRB2,PRKCB,PPP3CA,VAV2,NFATC2,PIK3CB,GSK3B,PIK3AP1,NFKBIE,NFATC3,CHUK,MAPK3,RAC1,SOS2,INPPL1,IKBKB,JUN,VAV3,MAP2K2,AKT2,MAPK1,KRAS,MAP2K1	0.0111237104348029
Melanogenesis	UP	1.82000796911282	2991	33	12042	33	0.00200949903140202	WNT16,DVL3,KITL,TYRP1,EDN1,WNT2B,FZD3,FZD7,WNT7A,GNAI1,TCF7L1,FZD5,GNAQ,MITF,FZD10,TCF7L2,CAMK2D,KIT,LEF1,ADCY8,DVL2,ADCY2,CREB3L1,A,DCT,CTNNB1,WNT5B,ADCY1,CREB1,CREB3L3,HRAS,EDNRB,WNT7B,CREBBP,CREB3L2,RAF1,WNT10B,FZD4,PRKCA,ADCY9,PLCB1,CAMK2G,FZD2,PRKCB,WNT11,GNAO1,GNAS,GSK3B,WNT5A,CREB3L4,CALML4,TCF7,FZD6,FZD1,FZD9,CALM2,PLCB4,PRKACA,GNAI2,FZD8,MAPK3,WNT9A,ADCY5,DVL1,CAMK2B,PRKACB,CAMK2A,MAP2K2,MAPK1,KRAS,MAP2K1,ADCY6,PLCB3	0.0124423775642974
Pyruvate metabolism	DOWN	6.91803906549215	373	6	12042	6	0.00210665032615043	PKLR,ALDH3A2,ALDH9A1,PCX,ALDH7A1,FH1,DLD,PDHA1,LDHD,PDHB,GLO1,PCK1,ACSS2,ACACA,ALDH2,HAGH,DLAT,GRHPR,ACACB,MDH2,MDH1,ME2,LDHB,PKM,ACAT1,ACYP1,LDHA,ACSS1	0.012867647938108
Porphyrin and chlorophyll metabolism	DOWN	2.79691268692716	2073	13	12042	13	0.00235164183695535	UGT2A1,GUSB,UGT1A2,ALAS1,EARS2,ALAD,COX15,PPOX,EPRS,UGT1A5,ALAS2,CP,COX10,MMAB,UROD,UGT2A2,UGT2B1,CPOX,UROS,BLVRB,HMBS,FECH,UGT1A1,HMOX2,HCCS,BLVRA,HMOX1	0.0141725614707176
p53 signaling pathway	DOWN	3.37452711223203	793	12	12042	12	0.0024150100743402	CHEK1,CCNE1,CDK2,APAF1,CCNB2,ATM,GTSE1,CASP3,CDK1,PIDD1,RRM2,ATR,CCNE2,DDB2,CCNB1,CCND2,CDK4,IGFBP3,PTEN,STEAP3,RCHY1,CCNB3,CASP8,CHEK2,CDKN1A,TSC2,GADD45A,PERP,FAS,ADGRB1,GADD45B,RRM2B,BAX,CCNG1,MDM2,CYCS,THBS1,CASP9,CD82,CDK6,GORAB,CCNG2,PPM1D,GADD45G,SIAH1A,CYCT,EI24,CCND1,SESN1,IGF1,RFWD2,SESN3,MDM4,SERPINE1	0.0143629546526549
Vitamin digestion and absorption	DOWN	4.87558563248308	1017	7	12042	7	0.00251685094893095	SLC46A1,APOB,LMBRD1,MMACHC,BTD,ABCC1,PLB1,SLC19A2,RBP2,APOA1,SLC52A3,SLC5A6,SLC23A1,GIF,TCN2,SLC19A1,LRAT	0.0147742419339843
Inflammatory mediator regulation of TRP channels	UP	1.54045201538649	5017	43	12042	43	0.00258453185948815	IL1RAP,ASIC1,HTR2B,PIK3R3,PLA2G4C,HRH1,SRC,PTGER4,PLCG1,PRKCE,BDKRB2,GNAQ,CAMK2D,ITPR1,ADCY8,MAPK12,ADCY2,ITPR3,IL1B,TRPV1,PRKCD,PLA2G4A,IGF1,NTRK1,ADCY1,PPP1CC,F2RL1,IL1R1,MAPK11,ASIC4,PIK3CA,PLCG2,CYP2J6,TRPV4,PTGER2,PIK3CD,PIK3R1,PRKCA,ADCY9,PLCB1,CAMK2G,PPP1CB,PRKCB,PIK3CB,MAPK10,MAPK13,GNAS,CALML4,CALM2,PRKCQ,PLCB4,PRKACA,ADCY5,CYP2J5,PRKCH,MAPK14,MAP2K6,MAPK8,MAPK9,CAMK2B,PRKACB,PPP1CA,CAMK2A,PLA2G6,ADCY6,ITPR2,PLCB3	0.0148584712799435
Phagosome	UP	1.38277452727106	5993	64	12042	64	0.00259694520158305	DYNC1LI1,TLR2,MBL2,ATP6V0A1,ACTG1,FCGR1,THBS1,DYNC1I2,MARCO,C1RA,NCF2,CD209D,NCF1,H2-AB1,CD209E,H2-AA,MRC1,CD209A,SEC61A1,CYBA,ATP6V0C,COLEC12,TUBA1C,CYBB,CTSS,CD209G,LAMP1,NOS1,ATP6V1A,MRC2,ATP6V0A2,CD209B,ITGB3,CTSL,ATP6V1E1,ITGB2,SFTPD,STX7,NCF4,PIK3C3,TUBB4B,ITGA2,TUBA1B,ATP6V0E,DYNC2H1,TUBB6,TAP2,H2-Q10,ATP6V1D,ATP6V1B2,RAB7,STX12,DYNC1I1,ATP6V0D1,VAMP3,THBS3,PLA2R1,ATP6AP1,TUBA1A,ATP6V1G1,TUBB5,H2-D1,ATP6V1C1,ITGB1,THBS2,RAB5C,TUBB3,ATP6V0B,DYNC1LI2,ITGB5,RAB5A,COLEC11,STX18,ATP6V1H,C3,ATP6V1F,RAC1,TFRC,HGS,PIKFYVE,SEC61G,EEA1,ITGAV,CANX,DYNC1H1,CALR,CD36,RAB5B,LAMP2,SEC22B,TAP1,M6PR,ITGA5	0.0148584712799435
Lysine degradation	DOWN	3.53703604806409	749	11	12042	11	0.00289520167899004	HYKK,SUV39H1,ECHS1,CAMKMT,ALDH3A2,ALDH9A1,ALDH7A1,AASS,PHYKPL,WHSC1,HADHA,AADAT,EZH2,PLOD3,COLGALT2,DLST,DOT1L,ALDH2,TMLHE,KMT2C,SETD3,BBOX1,EHHADH,SETDB1,NSD1,OGDH,HADH,PIPOX,GCDH,EHMT1,SETD2,KMT2A,SETDB2,PRDM2,KMT2E,PRDM9,PLOD1,PRDM6,KMT2D,EHMT2,SETMAR,COLGALT1,PLOD2,ASH1L,KMT2B,ACAT1,EZH1,SETD1B,WHSC1L1,SETD7	0.0163578894862937
Pentose and glucuronate interconversions	DOWN	2.08803911822165	4553	15	12042	15	0.00299747859555566	AKR1A1,UGT2A1,GUSB,UGT1A2,CRYL1,UGT1A5,ISPD,DHDH,RPE,UGT2A2,KL,UGT2B1,UGP2,DCXR,SORD,UGT1A1,AKR1B3,UGDH,XYLB	0.0167266706813723
Calcium signaling pathway	UP	3.49956408020924	333	12	12042	12	0.00313280703325147	P2RX7,PLCD3,SLC25A5,ADORA2B,ORAI2,ATP2B1,HRH2,ADORA2A,CYSLTR1,TNNC1,SPHK2,HTR2B,F2R,HRH1,CACNA1F,NTSR1,TACR3,STIM1,RYR2,EGFR,PLCG1,BDKRB2,GNAQ,CAMK2D,ITPR1,ADRB2,PTK2B,PTAFR,ADCY8,ADCY2,ITPR3,SLC8A1,TACR1,P2RX1,MYLK4,ATP2A2,PLCD1,CD38,GNA14,NOS1,PDGFRA,ADCY1,PDGFRB,GRM5,EDNRA,EDNRB,PLCD4,ITPKC,CAMK4,CHRNA7,PLN,PLCG2,PPP3R1,CACNA1H,SPHK1,RYR3,ADRA1B,ATP2B2,MYLK,PTGER3,HTR5A,GRIN1,PRKCA,ADCY9,STIM2,PLCB1,CAMK2G,PHKA2,PRKCB,PHKG2,PPP3CA,GNAL,AVPR1A,MCU,AGTR1A,SLC8A3,GNAS,PPIF,CACNA1I,TBXA2R,PDE1B,P2RX3,CALML4,GRIN2D,ERBB3,HTR4,CCKAR,P2RX2,CALM2,SLC8A2,ERBB4,CACNA1D,CACNA1B,CACNA1G,PLCB4,PTGFR,DRD1,ITPKB,PRKACA,CHRM3,ADRB1,ERBB2,PLCE1,CACNA1A,ORAI1,CACNA1C,PDE1C,HTR6,VDAC1,PHKA1,GNA11,CAMK2B,PRKACB,VDAC2,ATP2B3,TRHR,CAMK2A,PHKB,CACNA1E,VDAC3,ADRA1D,CHRM5,ITPR2,PLCB3	0.0172686436467032
Glycolysis / Gluconeogenesis	DOWN	1.81124609510587	4020	26	12042	26	0.00325446496416648	AKR1A1,PKLR,ALDH3A2,ALDH9A1,ALDH7A1,MINPP1,DLD,GALM,PDHA1,PGM2,PDHB,GCK,PGAM1,ALDH3B1,PCK1,GPI1,ACSS2,ADH5,ALDH2,G6PC,TPI1,PGM1,ENO2,ENO3,DLAT,GAPDH,HK2,ALDOB,ADPGK,PFKL,HK1,PFKP,FBP1,LDHB,ALDOC,PKM,LDHA,G6PC3,PFKM,ACSS1,GAPDHS,G6PC2,ENO1B	0.0177231104072681
EGFR tyrosine kinase inhibitor resistance	UP	1.50345420747441	5149	45	12042	45	0.0035751250635232	FGF2,GAB1,NRG2,PIK3R3,PDGFA,SRC,AKT3,EGFR,PLCG1,NRG1,FGFR3,EIF4E,GAS6,FGFR2,HGF,BCL2,RPS6,IL6RA,PDGFRA,IGF1,AKT1,SOS1,PDGFRB,ARAF,AXL,HRAS,EIF4EBP1,VEGFA,BCL2L1,SHC3,KDR,JAK2,PDGFB,PIK3CA,RAF1,BAD,PLCG2,PIK3CD,BRAF,PIK3R1,PRKCA,GRB2,BAX,PRKCB,IGF1R,PIK3CB,GSK3B,TGFA,ERBB3,RPS6KB2,NF1,RPS6KB1,PDGFC,FOXO3,STAT3,MAPK3,ERBB2,SHC1,PTEN,SOS2,JAK1,EIF4E2,SHC2,MAP2K2,AKT2,MAPK1,KRAS,MAP2K1,MTOR,MET	0.0192375777227677
Basal cell carcinoma	UP	1.9929587000677	3165	22	12042	22	0.00363798995442621	AXIN2,WNT16,DVL3,BMP4,WNT2B,FZD3,FZD7,WNT7A,TCF7L1,FZD5,FZD10,TCF7L2,PTCH1,LEF1,DVL2,GLI2,SUFU,CTNNB1,WNT5B,APC2,WNT7B,SMO,WNT10B,FZD4,BMP2,GLI3,FZD2,WNT11,GSK3B,WNT5A,SHH,TCF7,FZD6,FZD1,APC,FZD9,STK36,FZD8,AXIN1,WNT9A,DVL1,HHIP	0.0193455465811841
Terpenoid backbone biosynthesis	DOWN	2.37716767394539	3466	13	12042	13	0.00370488261985624	FNTB,PCYOX1,PDSS2,IDI1,RCE1,MVD,NUS1,HMGCS1,MVK,FNTA,PMVK,PDSS1,ZMPSTE24,FDPS,HMGCR,ICMT,DHDDS,GGPS1,ACAT1	0.019472173769477
Butanoate metabolism	DOWN	2.2019579711368	4182	13	12042	13	0.00462852609648057	ECHS1,ACADS,OXCT1,HADHA,ABAT,BDH2,ALDH5A1,HMGCS1,AACS,GAD1,EHHADH,HMGCL,HADH,BDH1,GAD2,L2HGDH,ACAT1	0.024047055121945
Histidine metabolism	DOWN	2.62540135569033	2803	11	12042	11	0.00573502985481589	ALDH3A2,ALDH9A1,ALDH7A1,HDC,MAOA,CNDP2,DDC,MAOB,ALDH3B1,FTCD,ALDH2,UROC1,HNMT,CARNMT1,AMDHD1,HAL,ASPA,CNDP1	0.0294571987997362
Glyoxylate and dicarboxylate metabolism	DOWN	1.69004878700795	5755	21	12042	21	0.00592676685650984	PCCA,DLD,AFMID,ACO1,GCSH,SHMT2,AMT,SHMT1,GLYCTK,HAO1,HAO2,CAT,PCCB,ACO2,CS,GRHPR,MUT,MDH2,MCEE,PGP,MDH1,GLDC,GLUL,AGXT,HOGA1,ACAT1	0.0300999844847466
Purine metabolism	DOWN	3.23448831587429	306	12	12042	12	0.00631152489070774	PRIM1,PRIM2,POLE2,POLE,POLA1,POLA2,RRM1,POLD1,ADK,PKLR,POLD2,POLD3,ADCY6,NUDT9,HPRT,RRM2,PDE6C,DCK,PNPT1,PGM2,POLR3GL,ATIC,NT5M,NUDT2,APRT,PDE3B,NT5C2,URAH,PFAS,NME6,POLR1A,GART,AMPD2,POLR1E,NPR1,ADPRM,ENPP1,POLR2E,UOX,PDE2A,GUK1,URAD,PGM1,POLR3H,POLR2C,PDE4D,HDDC3,ENTPD5,POLR3A,POLR2B,POLR3D,POLR3B,PDE1C,PDE7B,NME3,PDE4A,POLE3,ENTPD6,NME7,PDE6D,IMPDH2,CANT1,AMPD3,GMPR2,NTPCR,AK7,ADCY5,PDE3A,NT5C3B,PPAT,POLE4,ADA,GMPS,PNP2,NPR2,ENPP3,POLD4,AK5,GDA,NME4,POLR2D,ADSS,POLR2I,NUDT5,PAICS,ADCY1,POLR2F,PDE4B,RRM2B,ITPA,POLR1C,PDE11A,POLR3C,NME2,POLR2H,NT5E,PDE8B,PAPSS2,POLR3G,GUCY1A2,POLR2G,ADCY8,POLR3F,PDE1B,ADCY9,POLR1B,NT5C3,ZNRD1,ENPP4,PDE10A,POLR1D,AK4,PAPSS1,ADCY2,ADSL,AK3,PDE8A,POLR2L,POLR3E,ALLC,TWISTNB,POLR2A,GUCY1A3,GUCY2C,AK2,PKM,PRPS2,PDE7A,PNP,ENTPD2,NT5C1A,POLR2J,ENTPD1,PRPS1,PDE5A,GMPR,GUCY1B3,XDH,ENTPD3,POLR3K,NUDT16,NT5C1B,PDE6G,AK1,ENTPD4,PDE9A	0.0315602296692606
Arginine and proline metabolism	DOWN	2.29905136925004	2265	16	12042	16	0.00635394004403256	GOT2,SAT2,ALDH3A2,ALDH9A1,ALDH7A1,LAP3,AGMAT,MAOA,PRODH2,DAO,CKMT1,CNDP2,ALDH4A1,GAMT,MAOB,CKB,ALDH2,PYCR2,ALDH18A1,ARG1,SMS,AMD1,P4HA1,OAT,SRM,HOGA1,CNDP1,P4HA2,ODC1,SAT1,GOT1,L3HYPDH,PYCRL,PRODH,NOS1,P4HA3,SMOX	0.0315602296692606
alpha-Linolenic acid metabolism	DOWN	3.19692042211456	2318	8	12042	8	0.0068910775691966	FADS2,PLA2G6,PLB1,ACOX3,ACOX1,PLA2G3,PLA2G12A,PLA2G12B,ACAA1A,PLA2G1B,PLA2G16,PLA2G4A,PLA2G4C	0.0338561637095311
Th17 cell differentiation	UP	1.62161226280068	3938	35	12042	35	0.00711544364814376	LCK,TGFBR2,TGFB1,IL1RAP,FOS,NFKBIA,TYK2,IKBKG,HSP90AA1,H2-AB1,GATA3,H2-AA,PLCG1,IL6ST,IL2RG,RELA,RORA,MAPK12,IL1B,IL6RA,RUNX1,AHR,IL4RA,IRF4,CD247,IL17D,IL1R1,MAPK11,NFKB1,STAT1,JAK2,NFATC1,ZAP70,STAT6,PPP3R1,RXRG,CD3G,PPP3CA,NFATC2,HIF1A,MAPK10,IL2RB,MAPK13,SMAD4,IL17F,CD3E,NFKBIE,PRKCQ,NFATC3,CHUK,STAT3,MAPK3,SMAD3,JAK1,SMAD2,MAPK14,HSP90AB1,MAPK8,MAPK9,RXRA,STAT5B,IKBKB,TGFBR1,JUN,MAPK1,MTOR	0.0345825863329138
Adherens junction	UP	1.90573154327012	2446	24	12042	24	0.00892480643394578	FGFR1,TGFBR2,ACTG1,SRC,LMO7,PTPRB,NLK,TCF7L1,WASL,FYN,EGFR,TCF7L2,SNAI2,CSNK2A2,CDC42,LEF1,RAC2,PTPN1,PTPRF,PTPN6,SSX2IP,CTNND1,RHOA,CTNNB1,MAP3K7,WASF3,CREBBP,WASF1,PTPRJ,RAC3,CTNNA2,ACTN1,CSNK2B,IGF1R,IQGAP1,SMAD4,WAS,TCF7,PARD3,CSNK2A1,INSR,TJP1,CTNNA1,CDH1,MAPK3,ERBB2,FER,RAC1,SORBS1,SMAD3,PTPRM,SMAD2,WASF2,YES1,VCL,BAIAP2,FARP2,TGFBR1,MAPK1,ACTN4,ACP1,MET	0.0429150266823776
Th1 and Th2 cell differentiation	UP	1.6413929560744	3990	31	12042	31	0.00967770046931637	LCK,MAML2,FOS,NOTCH1,JAG2,NFKBIA,TYK2,IKBKG,H2-AB1,GATA3,H2-AA,PLCG1,IL12RB2,IL2RG,RELA,MAPK12,STAT4,RUNX3,IL4RA,CD247,MAPK11,NFKB1,STAT1,JAK2,JAG1,NFATC1,DLL3,ZAP70,STAT6,PPP3R1,DLL1,MAML1,CD3G,PPP3CA,RBPJ,NFATC2,MAPK10,IL2RB,MAPK13,CD3E,NFKBIE,DLL4,NOTCH2,PRKCQ,NFATC3,CHUK,MAPK3,RBPJL,MAML3,JAK1,MAPK14,MAPK8,MAPK9,STAT5B,IKBKB,JUN,MAPK1	0.0460454801276947
cAMP signaling pathway	UP	1.34080931475472	4836	77	12042	77	0.0103644784067196	ATP2B1,FOS,ADORA2A,ATP1A1,PIK3R3,F2R,CACNA1F,AKT3,NFKBIA,RYR2,GNAI1,HCAR2,NPY1R,CAMK2D,ADRB2,PTCH1,VAV1,ATP1A3,RELA,RAC2,FFAR2,ADCY8,ABCC4,ADCY2,CREB3L1,GRIA4,SOX9,AMH,MYL9,ATP2A2,PLD1,GABBR1,PDE4B,GRIA1,ATP1B1,RHOA,ADORA1,GABBR2,SSTR5,AKT1,ADCY1,CREB1,CREB3L3,PPP1CC,RAPGEF3,RRAS2,PPARA,VIPR2,ARAP3,EDNRA,ATP1B3,NFKB1,CAMK4,SLC9A1,LIPE,CREBBP,PIK3CA,CREB3L2,PLN,NFATC1,RAF1,BAD,PAK1,ATP1B4,PTGER2,PIK3CD,BRAF,ATP2B2,PIK3R1,PTGER3,GRIN1,RAC3,ADCY9,PPP1R12A,CNGB1,CAMK2G,GLI3,PPP1CB,VAV2,PLD2,PIK3CB,MAPK10,GRIA3,GNAS,RAP1B,CREB3L4,CALML4,GRIA2,GRIN2D,PDE3A,RAPGEF4,HTR4,CNGA2,CALM2,PDE4D,CACNA1D,CREB5,ATP1B2,HCN4,RRAS,DRD1,PRKACA,CFTR,GNAI2,MAPK3,ADRB1,ADCYAP1R1,GRIN3A,PLCE1,ADCY5,ORAI1,RAC1,PPP1R1B,TIAM1,CACNA1C,PDE4A,RAP1A,ROCK2,HTR6,MAPK8,MAPK9,CAMK2B,PRKACB,ROCK1,HHIP,CNGA1,ATP2B3,SSTR2,NPR1,PPP1CA,CAMK2A,JUN,VAV3,MAP2K2,AKT2,MAPK1,GHSR,ACOX1,PDE3B,ACOX3,MAP2K1,GRIN2B,ADCY6	0.0487994191649714
Glycine, serine and threonine metabolism	DOWN	2.96878852127607	2386	20	12042	20	1.09056944639363e-05	ALDH7A1,ALAS1,SRR,DLD,SDS,PSAT1,SARDH,CHDH,GCSH,MAOA,DAO,AOC3,PGAM1,ALAS2,GAMT,SHMT2,AMT,SHMT1,MAOB,GLYCTK,DMGDH,GNMT,GRHPR,THA1,AGXT2,PIPOX,PHGDH,GLDC,GCAT,AGXT,CBS,TDH,PSPH,CTH	0.00019103312592245
Cell adhesion molecules (CAMs)	UP	1.69158911325724	4690	56	12042	56	1.09886311371321e-05	JAM3,OCLN,MAG,CLDN11,NCAM2,CDH4,LRRC4C,CLDN19,CLDN4,CLDN5,VTCN1,CNTN1,JAM2,H2-AB1,ALCAM,H2-AA,CD22,PECAM1,CD40,L1CAM,CD274,CD34,VCAM1,LRRC4,CLDN3,ITGA6,VCAN,F11R,CD276,PTPRF,NTNG1,CLDN10,SDC4,SELP,CDH2,CD28,SELPLG,CLDN8,SDC3,ITGB2,NRXN2,ESAM,CNTNAP2,LRRC4B,CADM3,PTPRC,CADM1,SIGLEC1,NLGN3,CLDN7,NRXN1,CD226,NCAM1,ITGA4,NLGN2,ITGAL,H2-Q10,ITGB8,ICOSL,H2-D1,ITGB1,MPZ,NFASC,CLDN23,NEGR1,ITGA9,GLG1,CDH1,NLGN1,CLDN24,ITGA8,CDH5,SDC2,CLDN1,CLDN14,NRCAM,MPZL1,NTNG2,NRXN3,PTPRM,ITGAV,CLDN15,NEO1,CD6,CNTNAP1	0.00019103312592245
One carbon pool by folate	DOWN	3.31337827479806	2993	14	12042	14	1.20856986131068e-05	ALDH1L2,TYMS,MTR,MTHFD1,DHFR,ATIC,MTFMT,GART,ALDH1L1,SHMT2,AMT,SHMT1,FTCD,MTHFR,MTHFD1L,MTHFS,MTHFD2	0.000202323547152751
Citrate cycle (TCA cycle)	DOWN	2.33619047619048	4200	22	12042	22	1.39535348135933e-05	SUCLG2,PCX,FH1,SUCLG1,DLD,IDH1,PDHA1,SDHA,ACO1,SDHD,PDHB,SDHB,IDH3G,ACLY,PCK1,DLST,ACO2,CS,DLAT,OGDH,IDH3B,SDHC,MDH2,MDH1,SUCLA2,IDH3A,IDH2	0.00022524991913372
Mismatch repair	DOWN	13.2093788564377	663	16	12042	16	1.52476142822877e-09	MSH2,LIG1,RFC5,EXO1,PMS2,RFC4,MSH6,MSH3,POLD1,POLD2,RPA1,POLD3,RPA2,RFC1,RFC3,RPA3,PCNA,MLH1,SSBP1,RFC2,POLD4,MLH3	2.18753776426439e-07
Base excision repair	DOWN	5.65033783783784	999	15	12042	15	1.58475010780812e-07	LIG1,POLE2,POLE,MUTYH,PARP1,NEIL3,POLD1,POLD2,POLD3,LIG3,HMGB1,FEN1,APEX1,PCNA,UNG,OGG1,XRCC1,PARP2,MBD4,POLL,POLE3,TDG,PARP3,POLE4,POLD4,NEIL1,PARP4,SMUG1,MPG,NTHL1,POLB,APEX2	4.7753803248618e-06
beta-Alanine metabolism	DOWN	2.67443600233781	3422	19	12042	19	1.60916864374583e-05	ECHS1,ALDH3A2,ALDH9A1,ALDH7A1,UPB1,HADHA,ACADM,ABAT,DPYS,CNDP2,AOC3,ALDH3B1,GADL1,HIBCH,DPYD,ALDH2,GAD1,MLYCD,EHHADH,ALDH6A1,SMS,SRM,GAD2,CNDP1,SMOX	0.000246265846656692
MAPK signaling pathway	UP	1.67901723796315	2781	76	12042	76	1.68601843038019e-05	MAX,DUSP4,FGFR1,TGFBR2,FGF1,CACNB4,TGFB1,MAP3K3,FOS,ELK4,FGF2,MYC,CACNG1,HSPB1,MRAS,JUND,RASGRP3,PLA2G4C,DUSP2,MAP3K14,PDGFA,HSPA1B,HSPA1L,PTPRR,CACNA1F,AKT3,FGF6,RASGRP1,IL1R2,NLK,HSPA8,IKBKG,FGF18,CACNB3,EGFR,FGF21,FGF7,DUSP7,DUSP6,ATF4,FGFR3,TNFRSF1A,RPS6KA3,CACNB2,GNA12,CDC42,RELA,RAC2,FGFR2,MAPK12,FLNC,MAPKAPK3,PTPN7,RASGRP2,IL1B,NFKB2,TGFB3,MEF2C,TAOK2,DUSP1,MAP3K2,DUSP5,PLA2G4A,MAP4K2,PDGFRA,MAP3K5,PAK2,ARRB1,AKT1,SOS1,NTRK1,MAP3K8,MAP3K7,ELK1,RRAS2,PDGFRB,HRAS,NR4A1,IL1R1,CACNB1,MAPK11,STK4,NFKB1,RASA2,TRAF6,FASL,PDGFB,MECOM,NFATC1,TAOK1,RAF1,MAP4K4,PPP3R1,DAXX,CACNA1H,TRAF2,PAK1,BRAF,TAB2,MAPK8IP1,PRKCA,RAC3,STK3,FAS,CRK,GADD45B,GRB2,GADD45G,PRKCB,PPP3CA,MAPK8IP2,MAPT,RPS6KA4,CACNA2D1,MAP4K3,MAPK10,ARRB2,MAPK13,PPM1A,MAPK8IP3,CACNA1I,RAP1B,SRF,GADD45A,MAP3K12,MAPK7,MKNK2,CACNG6,NF1,CRKL,RELB,MAP2K7,ATF2,MAP2K5,CACNA2D2,FLNB,CACNA1D,PTPN5,MAPKAPK2,DUSP10,NFATC3,DDIT3,CACNG5,CACNA1B,CACNA1G,CHUK,FGF14,RRAS,NTRK2,PRKACA,MAPK3,FGF13,CACNG7,PPP5C,CACNG8,MAP2K4,CACNA1A,RAC1,PPM1B,RAPGEF2,SOS2,RPS6KA1,CACNA1C,RAP1A,MAPK14,DUSP3,RASA1,NTF3,MAP2K6,STMN1,MKNK1,MAPK8,MAP3K4,MAPK9,MAP3K11,PRKACB,DUSP8,IKBKB,MAP3K13,TGFBR1,CDC25B,TGFB2,ECSIT,JUN,CACNG4,MAP2K2,AKT2,MAPK1,DUSP16,FLNA,TAOK3,KRAS,CACNA1E,MAP2K1,TAB1,CASP3	0.000246265846656692
Natural killer cell mediated cytotoxicity	UP	1.69133436540238	5524	45	12042	45	1.68899142618528e-05	LCK,PIK3R3,LCP2,TNFSF10,FYN,PLCG1,IFNAR1,PTK2B,VAV1,RAC2,SYK,CD48,PTPN6,KLRB1C,CD247,SOS1,FCER1G,ARAF,HRAS,ITGB2,SH3BP2,SHC3,FASL,PIK3CA,NFATC1,SH2D1A,RAF1,ZAP70,PLCG2,PPP3R1,PAK1,PIK3CD,BRAF,PIK3R1,PRF1,PRKCA,RAC3,ITGAL,FAS,GRB2,PRKCB,PPP3CA,VAV2,NFATC2,PIK3CB,H2-D1,MAPK3,SHC1,RAC1,SOS2,PTPN11,SHC2,VAV3,MAP2K2,MAPK1,KRAS,MAP2K1,CASP3	0.000246265846656692
Fatty acid metabolism	DOWN	3.47602254044353	1853	23	12042	23	1.70107786301443e-07	ELOVL6,ECHS1,ACADS,HSD17B12,CPT2,ACADVL,SCD2,FADS2,HADHA,ACADM,ACADSB,HADHB,SCD3,ACOX3,TECR,ACOX1,ACADL,OXSM,HACD3,PECR,ELOVL5,ACSL6,ACSL1,ACACA,MCAT,ACAA2,EHHADH,FASN,HACD2,HADH,CPT1A,ACAA1A,ACSBG2,MECR,ACSL3,ACSL5,PPT2,ACAT1,PPT1,ACSBG1,HACD4,ACSL4,HACD1	4.80554496301576e-06
Fatty acid degradation	DOWN	3.65549109552078	1853	18	12042	18	2.13896312362127e-06	ECHS1,ACADS,ALDH3A2,CPT2,ALDH9A1,ALDH7A1,ACADVL,HADHA,ACADM,ACADSB,HADHB,ECI1,ACOX3,ACOX1,ACADL,ECI2,ACSL6,ACSL1,ADH5,ALDH2,ACAA2,EHHADH,HADH,CPT1A,GCDH,ACAA1A,ACSBG2,ACSL3,ACSL5,ACAT1,ACSBG1,ACSL4	4.39459696307643e-05
DNA replication	DOWN	25.0223376623377	220	16	12042	16	2.26898511090923e-09	MCM6,PRIM1,MCM5,PRIM2,MCM4,LIG1,POLE2,POLE,MCM3,POLA1,RFC5,RNASEH2A,POLA2,RFC4,MCM2,POLD1,MCM7,POLD2,RPA1,POLD3,RPA2,RFC1,FEN1,RFC3,RPA3,PCNA,DNA2,RNASEH1,SSBP1,RNASEH2B,POLE3,RNASEH2C,RFC2,POLE4,POLD4	2.18753776426439e-07
