Gene_Set	Direction	Enrichment	n	b	N	B	p.value	Driver_Genes	adj.p.val
T cell receptor signaling pathway	UP	1.50645848664214	8225	71	16579	71	1.23357676814484e-05	NFKBIA,LCP2,MAP3K8,AKT3,PIK3R3,IL10,VAV3,PRKCQ,CD8A,MALT1,PIK3R1,CARD11,CD40LG,NRAS,CTLA4,CD28,MAPK11,PTPRC,LCK,CD247,NFKBIE,VAV1,MAPK3,ITK,PPP3R1,MAPK13,ZAP70,IKBKB,RELA,CD3E,PTPN6,BCL10,SOS2,MAPK1,PLCG1,4930544G11RIK,JUN,PIK3CA,KRAS,DLG1,PPP3CC,VAV2,CD8B1,PPP3R2,PAK1,CBL,PAK3,CD3D,CHUK,RASGRP1,SOS1,NFKB1,NFATC2,CDC42,NCK1,MAP3K7,PPP3CA,CD4,CD3G,NFKBIB,NFATC1,IKBKG,MAP2K1,TEC,CBLB,FYN,IFNG,NCK2,FOS,HRAS,GSK3B,TNF,MAPK12,PDCD1,PAK2,MAPK14,PIK3CB,PDPK1,MAPK9,LAT,PIK3CD,NFATC3,MAP2K2,GRB2,PPP3CB,AKT1,MAP2K7,CDK4,AKT2,GRAP2,ICOS,PAK4,RAF1,PAK6,PIK3R2	0.000179863451355312
Phagosome	UP	1.79810809445562	5138	73	16579	73	1.29229451695245e-07	COMP,TLR2,TFRC,THBS4,MARCO,NOS1,TUBB3,MRC1,MSR1,CYBA,TCIRG1,ITGB2,ITGB2L,CD14,NCF1,H2-DMB1,H2-DMB2,H2-OA,CORO1A,H2-AB1,CD209A,CD209B,CD209C,CD209D,CD209E,COLEC11,CTSS,OLR1,RAB5C,THBS2,ITGA5,ACTG1,TUBAL3,TLR4,H2-DMA,TUBB2A,FCGR4,EEA1,NCF2,LAMP2,C1RA,ACTB,ITGB1,ITGAM,PIKFYVE,THBS1,H2-AA,STX12,FCGR2B,FCGR3,PLA2R1,TUBB2B,MPO,LAMP1,SFTPA1,TUBB6,TAP1,TLR6,ATP6V1F,ATP6V0A2,TAP2,DYNC2H1,FCGR1,CTSL,SCARB1,ATP6V0A1,MRC2,TUBB1,DYNC1LI2,VAMP3,COLEC12,PIK3C3,ITGB3,H2-EB1,TUBA1A,TUBB5,TUBA4A,RAB5A,TUBA1B,CYBB,TUBA1C,ATP6AP1,ITGB5,RAC1,NCF4,DYNC1I2,C3,RAB7,ATP6V1B2,CALR,M6PR,SEC61A1,ATP6V1C2,ATP6V0C,SFTPD,TUBB4B,THBS3,ATP6V1A,DYNC1H1,H2-OB,TUBB4A,ITGAV,ATP6V1B1,CANX,SEC61B,ATP6V1H,HGS,ATP6V1C1,ATP6V1G1,ATP6V1E2,RILP,NOX1,TUBA3B,STX7,STX18,RAB5B,ATP6V0D1,SEC61A2,TUBA3A,ITGA2,ATP6V0E2,CD36,DYNC1LI1,ATP6V1G2,ATP6V0B,ATP6V1E1,SEC61G,TUBA8,ATP6V0E,ATP6V1D,DYNC1I1	3.89411414441672e-06
PI3K-Akt signaling pathway	UP	1.74292694824309	3129	100	16579	100	1.47267706918086e-07	COMP,SGK1,TLR2,VWF,THBS4,IL3RA,KDR,LAMC3,PDGFB,DDIT4,LAMB1,F2R,CDKN1A,ITGA10,FGF2,PRKAA1,PGF,AKT3,IL4RA,FOXO3,PKN3,GH,CREB5,EFNA2,IBSP,COL4A1,PIK3R3,GNG11,OSMR,EPHA2,TNN,NOS3,FGF22,COL6A2,FLT4,TEK,LAMA1,CREB3L1,FLT1,COL4A2,VEGFC,ANGPT4,FGF23,PIK3R5,FGF16,COL1A1,IL7,THBS2,ITGA5,COL4A4,PIK3R1,COL6A3,GNG4,TLR4,EGFR,FGFR1,FN1,OSM,ITGB4,LPAR4,NRAS,COL1A2,TNC,SPP1,PPP2R1B,IL6,LAMA5,CSF1,BCL2L1,CSF3R,MDM2,JAK2,ITGA1,ITGB1,IFNAR2,KLK1B4,THBS1,NR4A1,ANGPT2,VTN,GNB5,COL4A3,ITGA6,MAPK3,GNB3,LPAR2,TRP53,CDK2,HGF,COL9A2,ITGA11,LPAR6,IKBKB,SYK,PHLPP2,PDGFRB,RELA,G6PC2,PCK1,CDC37,VEGFA,GNB1,YWHAH,SGK3,MCL1,IGF1R,GNG8,CSF3,LAMC1,IL2RG,PDGFD,JAK3,IFNAR1,PTK2,SOS2,MAPK1,IL2RB,COL6A1,FASL,CSF1R,RPS6KB1,IL7R,ATF2,VEGFB,EFNA1,PIK3CA,KRAS,PIK3CG,TNR,PHLPP1,CREB1,ITGB3,IGF1,PTEN,GNG12,PKN2,PRLR,ITGA2B,JAK1,GYS1,ITGA4,NGF,RPTOR,KITL,FGFR3,CRTC2,COL4A5,ITGB7,PPP2R1A,RPS6,BCL2L11,LAMA2,CHUK,EPOR,G6PC3,SOS1,GNG10,MYB,GNB2,ITGB5,INS1,INS2,RAC1,LAMA3,NFKB1,PPP2R2B,COL9A1,RBL2,CCND1,YWHAB,CHAD,CDKN1B,CREB3L2,CCND3,SGK2,PPP2CB,CASP9,IKBKG,MAP2K1,PRL,EIF4E,ITGA8,PIK3R6,YWHAZ,PRKCA,ITGA7,COL9A3,LPAR1,HSP90B1,EFNA4,FGFR2,FGF13,HRAS,PCK2,TNXB,GSK3B,ATF6B,RPS6KB2,GNB4,GNGT2,EFNA3,THBS3,ANGPT1,PIK3CB,PDPK1,ITGA9,COL6A6,PPP2R5B,YWHAQ,PDGFRA,PIK3CD,ITGAV,INSR,LAMB3,KIT,MET,CREB3L4,MAP2K2,LAMA4,PPP2R5A,LAMB2,GNG2,YWHAG,TSC2,YWHAE,GRB2,FGF17,BAD,PPP2R2D,TCL1,ITGA3,EIF4EBP1,PPP2R3A,BCL2,STK11,FGF14,PIK3AP1,COL4A6,COL2A1,FGF12,IL6RA,CREB3,MTOR,PPP2CA,BRCA1,FGF8,AKT1,PPP2R2A,CHRM1,FGF10,PPP2R5E,HSP90AA1,TSC1,RELN,CDK4,EFNA5,MLST8,PDGFC,THEM4,ITGA2,AKT2,FGFR4,CHRM2,PPP2R3C,ATF4,PPP2R5C,CCNE2,GNG7,IL2RA,RHEB,PKN1,FGF7,PRKAA2,LAMC2,FGF1,CD19,NGFR,FGF18,RXRA,EIF4E2,GHR,ITGB6,MTCP1,PDGFA,PPP2R5D,GNG5,CCNE1,LPAR5,FGF11,HSP90AB1,GYS2,EIF4B,FGF9,EPO,GNG3,IRS1,ITGB8,RAF1,EGF,CCND2,FGF5,PIK3R2,LPAR3,PPP2R2C	4.16031272043593e-06
Serotonergic synapse	UP	1.56155819029981	6715	74	16579	74	1.51673498548499e-05	HTR2B,KCND2,ALOX8,CACNA1F,GNG11,HTR1F,ALOX5,TRPC1,GNAQ,ALOX12,GNAI2,KCNJ6,PRKCB,GNG4,CYP2C29,CYP2C37,CYP2C38,CYP2C39,CYP2C40,CYP2C50,CYP2C54,CYP2C65,CYP2C66,CYP2C68,RAPGEF3,NRAS,PLA2G4A,CACNA1B,HTR4,ITPR2,ALOX15,GNAI3,KCNJ3,APP,GNB5,MAPK3,PLCB1,PTGS2,CASP3,GNB3,HTR1B,DUSP1,GNB1,CACNA1D,BRAF,GNG8,MAPK1,HTR7,ALOX12B,PLCB2,GABRB1,KRAS,PLCB3,CACNA1C,PRKCG,ITPR3,GNG12,GABRB2,DDC,ITPR1,CACNA1S,PTGS1,GNG10,CYP4X1,CYP2D10,CYP2D11,CYP2D12,CYP2D22,CYP2D26,CYP2D34,CYP2D40,CYP2D9,GNB2,GNAI1,CACNA1A,KCNJ9,MAP2K1,PLA2G4E,PRKCA,PRKACA,HRAS,PLCB4,CYP2J11,CYP2J12,CYP2J13,CYP2J5,CYP2J6,CYP2J8,CYP2J9,GNB4,GNGT2,ADCY5,TPH1,SLC18A1,PLA2G4C,GNG2,SLC6A4,GNAS,PLA2G4B,PLA2G4B,GABRB3,HTR1D,GNG7,KCNJ5,ARAF,PRKACB,KCNN2,HTR2A,SLC18A2,GNG5,PLA2G4F,HTR3A,MAOB,GNG3,RAF1,GNAO1,MAOA	0.000214238816699755
Fatty acid degradation	DOWN	4.40476041634107	1391	17	16579	17	1.66438496917998e-06	ACSL1,ACAA2,CPT2,HADHB,ACAT1,HADHA,ACSBG1,HADH,CPT1B,CPT1A,ALDH3A2,ACADVL,ALDH1B1,ACADM,ECI2,EHHADH,ALDH9A1,ACADS,ACAA1A,ACAA1B,ALDH2,ECI1,ECHS1,ADH5,CYP4A12B,ACSL3,ACOX1,ACSL6,ACADSB,GCDH,ALDH7A1,ACADL,CPT1C,CYP4A12A,CYP4A14,CYP4A31,CYP4A32,ADH7,CYP4A10,ADH1,ACSL4,ACSBG2,ADH4,ACAT2,ACSL5,ACOX3	3.0092080242774e-05
Citrate cycle (TCA cycle)	DOWN	3.10081047381546	3208	18	16579	18	1.74586421677336e-05	IDH3A,SDHD,ACO2,IDH1,SUCLG1,DLAT,IDH3B,SDHB,PDHA1,MDH1,CS,CSL,SUCLA2,SDHA,FH1,MDH2,IDH2,SDHC,DLD,ACO1,SUCLG2,PDHB,DLST,OGDH,PCK2,IDH3G,OGDHL,PCX,ACLY,PCK1	0.000239130492721684
Steroid hormone biosynthesis	UP	3.95259975292052	1591	22	16579	22	1.75726727391634e-07	HSD11B2,CYP2E1,CYP7A1,CYP17A1,UGT2B36,CYP3A11,CYP3A13,CYP3A16,CYP3A25,CYP3A41A,CYP3A41B,CYP3A44,CYP2C29,CYP2C37,CYP2C38,CYP2C39,CYP2C40,CYP2C50,CYP2C54,CYP2C65,CYP2C66,CYP2C68,AKR1C18,CYP11B1,CYP11B2,SULT1E1,SULT2B1,CYP1B1,HSD17B6,CYP2D10,CYP2D11,CYP2D12,CYP2D22,CYP2D26,CYP2D34,CYP2D40,CYP2D9,HSD11B1,COMT,CYP7B1,HSD17B12,HSD17B7,UGT2B1,SRD5A3,GM10681,HSD3B1,HSD3B2,HSD3B4,HSD3B5,HSD3B6,SRD5A1,CYP19A1,HSD17B3,CYP21A1,HSD17B1,H2-KE6,CYP11A1,CYP1A1	4.67226357535403e-06
Aminoacyl-tRNA biosynthesis	DOWN	1.75364409643156	7915	36	16579	36	2.10411175460834e-05	NARS2,KARS,RARS,AARS2,MTFMT,FARS2,MARS,LARS,AARS,TARSL2,SARS2,YARS2,LARS2,HARS2,EARS2,TARS2,NARS,CARS2,FARSA,WARS2,MARS2,EPRS,GATC,TARS,PARS2,IARS2,YARS,DARS2,GARS,SARS,HARS,IARS,SEPSECS,FARSB,QARS,RARS2,QRSL1,VARS2,VARS,PSTK,DARS,CARS,WARS	0.000273858789172556
Fatty acid metabolism	DOWN	4.55154426904599	1085	14	16579	14	2.12058796925652e-05	ACSL1,ACAA2,CPT2,HADHB,ACAT1,HADHA,ACSBG1,HADH,CPT1B,CPT1A,MCAT,PPT2,ACADVL,ACADM,EHHADH,ACADS,ACACA,ACAA1A,ACAA1B,TECR,ECHS1,OXSM,MECR,PECR,ELOVL6,ACSL3,ACOX1,ACSL6,ACADSB,HSD17B12,ACADL,CPT1C,ELOVL2,FADS1,SCD1,SCD2,SCD3,SCD4,FASN,PPT1,ACSL4,FADS2,ACSBG2,ACAT2,ACSL5,ELOVL5,ACOX3	0.000273858789172556
Drug metabolism - other enzymes	DOWN	168.886247877759	19	6	16579	6	2.15190087970996e-09	CES2A,CES2B,CES2C,CES2E,CES2G,CES2H,TPMT,IMPDH2,UCKL1,UCK1,ITPA,IMPDH1,XDH,GMPS,HPRT,UGT2B1,UPB1,NAT1,NAT2,NAT3,TK2,UMPS,UCK2,GUSB,DPYD,TYMP,UPP1,UGT2B36,DPYS,TK1,CDA	3.45174943117144e-07
Th17 cell differentiation	UP	1.59287156390744	8083	73	16579	73	2.53538816497034e-07	NFKBIA,TGFB1,IL4RA,IL27RA,PRKCQ,IL6ST,H2-DMB1,H2-DMB2,H2-OA,H2-AB1,FOXP3,RORA,IL1R1,H2-DMA,RARA,IL6,HIF1A,MAPK11,JAK2,LCK,IFNGR1,H2-AA,CD247,NFKBIE,MAPK3,PPP3R1,MAPK13,ZAP70,IKBKB,RELA,CD3E,IL21R,IL12RB1,GATA3,IL2RG,JAK3,IL1RAP,MAPK1,PLCG1,IL2RB,TBX21,AHR,RUNX1,JUN,TGFBR1,RORC,H2-EB1,JAK1,PPP3CC,IL23A,SMAD4,PPP3R2,CD3D,STAT5B,MAPK8,CHUK,STAT1,STAT5A,SMAD2,NFKB1,NFATC2,SMAD3,PPP3CA,IRF4,CD4,CD3G,NFKBIB,NFATC1,IKBKG,IFNG,RXRG,STAT6,FOS,IL1B,MAPK12,RXRB,MAPK14,MAPK9,TYK2,STAT3,H2-OB,LAT,NFATC3,MAPK10,TGFBR2,PPP3CB,IL6RA,MTOR,HSP90AA1,IL17D,IFNGR2,IL2RA,RXRA,HSP90AB1	6.36664139203663e-06
Focal adhesion	UP	1.60394760554296	5549	102	16579	102	2.67653970431603e-07	COMP,VWF,THBS4,KDR,LAMC3,PDGFB,ACTN4,LAMB1,ITGA10,PGF,AKT3,VASP,BIRC3,IBSP,SHC2,COL4A1,FLNB,PIK3R3,VAV3,TNN,COL6A2,FLT4,PXN,LAMA1,FLT1,COL4A2,VEGFC,COL1A1,THBS2,ITGA5,COL4A4,ACTG1,PARVG,PIK3R1,PRKCB,COL6A3,SHC3,EGFR,DOCK1,FN1,ITGB4,MYLPF,CAV2,CAV1,COL1A2,TNC,ZYX,SPP1,LAMA5,RAP1B,ITGA1,ACTB,ITGB1,CAPN2,THBS1,VTN,COL4A3,ITGA6,VAV1,MAPK3,CTNNB1,HGF,COL9A2,ITGA11,ROCK2,PDGFRB,ELK1,VEGFA,PIP5K1C,BRAF,IGF1R,FLNC,ROCK1,LAMC1,PDGFD,PTK2,SOS2,MAPK1,XIAP,COL6A1,4930544G11RIK,VCL,PPP1R12A,JUN,VEGFB,TLN1,PIK3CA,CRK,TNR,PRKCG,MYL12B,ITGB3,IGF1,ILK,PTEN,SHC4,RAC3,SHC1,ITGA2B,FLNA,ITGA4,MYLK2,VAV2,ACTN1,PAK1,COL4A5,ITGB7,PAK3,RAPGEF1,LAMA2,MAPK8,SOS1,ITGB5,RAC1,LAMA3,COL9A1,CDC42,CCND1,CHAD,RAC2,CCND3,MAP2K1,ITGA8,PRKCA,ITGA7,FYN,COL9A3,HRAS,TNXB,GSK3B,SRC,MYL12A,MYLK4,PAK2,MYLK,PARVA,THBS3,BIRC2,RAP1A,BCAR1,PIK3CB,PDPK1,MAPK9,ITGA9,COL6A6,PDGFRA,PIK3CD,ITGAV,LAMB3,MET,LAMA4,LAMB2,MAPK10,MYL9,PPP1CB,GRB2,BAD,ITGA3,BCL2,TLN2,COL4A6,COL2A1,AKT1,ERBB2,ARHGAP5,PARVB,RELN,RASGRF1,MYL7,PDGFC,ITGA2,AKT2,MYL2,PPP1CA,LAMC2,ITGB6,PDGFA,PPP1CC,PAK4,PPP1R12C,CRKL,MYLK3,ITGB8,CAV3,RAF1,PAK6,EGF,PPP1R12B,CCND2,PIK3R2	6.36734708605708e-06
Cell adhesion molecules (CAMs)	UP	2.23028431630189	2732	43	16579	43	2.77067971032885e-06	ICAM2,CDH5,CLDN1,CLDN5,ICAM1,F11R,ESAM,NRXN2,ITGB2,ITGB2L,VCAM1,ICOSL,H2-DMB1,H2-DMB2,H2-OA,CD8A,H2-AB1,PTPRM,CDH3,CDH1,CLDN23,SDC4,SDC1,CLDN14,CD40LG,CLDN4,H2-DMA,CTLA4,SELP,PTPRF,CLDN7,CD28,CLDN6,PTPRC,ITGB1,ITGAM,CLDN3,H2-AA,NTNG2,CLDN2,NRCAM,SELPLG,ITGA6,GLG1,CD6,SELL,CD86,CD34,CD2,TIGIT,LRRC4C,SPN,CDH15,CLDN20,ITGAL,CLDN15,CLDN11,CNTN1,MPZL1,CD40,H2-EB1,SIGLEC1,ITGA4,VTCN1,CLDN10,JAM2,CD8B1,NEO1,ITGB7,VCAN,PVR,CDH4,NCAM2,CD22,MAG,CD80,NRXN3,CD4,CLDN18,ITGA8,NFASC,CD276,CADM3,SDC3,NTNG1,NEGR1,PDCD1,PDCD1LG2,MADCAM1,ITGA9,H2-OB,ITGAV,CLDN9,NLGN2,CD226,CNTN2,SELE,NLGN3,JAM3,SDC2,L1CAM,NCAM1,ALCAM,LRRC4B,OCLN,CDH2,CD274,ICOS,NRXN1,CADM1,CNTNAP2,NLGN1,LRRC4,CNTNAP1,MPZ,CLDN19,ITGB8	4.81672011180246e-05
Retinol metabolism	UP	4.80111826424005	1694	26	16579	26	2.9022196867956e-09	ADH1,LRAT,CYP2A12,CYP2A4,CYP2A5,AOX1,SDR16C5,UGT2B36,CYP3A11,CYP3A13,CYP3A16,CYP3A25,CYP3A41A,CYP3A41B,CYP3A44,CYP2C29,CYP2C37,CYP2C38,CYP2C39,CYP2C40,CYP2C50,CYP2C54,CYP2C65,CYP2C66,CYP2C68,ADH4,CYP2S1,RDH10,CYP26B1,DHRS3,CYP4A10,DHRS9,ALDH1A1,ALDH1A7,RDH5,HSD17B6,ADH7,CYP4A12A,CYP4A14,CYP4A31,CYP4A32,ALDH1A2,RDH16,RDH9,RDH11,UGT2B1,DHRS4,DGAT1,RDH12,CYP4A12B,ADH5,RETSAT,CYP1A1	3.45174943117144e-07
Intestinal immune network for IgA production	UP	3.95365659777425	2590	21	16579	21	2.92622317488167e-08	TGFB1,CXCR4,CCL28,IL10,PIGR,ICOSL,H2-DMB1,H2-DMB2,H2-OA,CXCL12,H2-AB1,IL15RA,CD40LG,H2-DMA,TNFRSF13B,CD28,AICDA,IL6,TNFSF13,TNFRSF13C,H2-AA,CD86,LTBR,CD40,CCR10,H2-EB1,ITGA4,ITGB7,TNFSF13B,CD80,IL15,MADCAM1,H2-OB,ICOS	1.32265287504651e-06
Proteasome	DOWN	1.85824768933646	7908	39	16579	39	3.0021117936041e-07	PSMA3,PSMA7,PSMA1,PSMB2,PSMD4,PSMD3,PSMB5,PSMB7,PSMF1,PSMD7,PSMB6,PSMD1,POMP,PSMD2,PSMB3,PSMA8,PSMD14,PSMD12,PSMD11,PSMC5,PSMC2,PSMC3,PSMD6,PSMA5,PSMA4,PSMC1,PSMA6,PSMC6,PSMD8,PSME4,SHFM1,PSME2,PSME2B,PSME3,PSMB1,PSMD13,ADRM1,PSMC4,PSMB4,PSME1,IFNG,PSMB10,PSMB9,PSMB8	6.71615688671711e-06
Peroxisome	DOWN	1.79331068771823	6587	57	16579	57	3.12033837657211e-07	MLYCD,ACSL1,PEX11A,PXMP2,HSD17B4,DDO,PHYH,ACOT8,CAT,GNPAT,PEX12,SOD1,IDH1,NUDT7,PEX11B,ECI2,DHRS4,ACOX2,EHHADH,GSTK1,PEX5,ECH1,PEX19,PRDX1,PEX6,CROT,SOD2,PRDX5,PEX7,ACAA1A,ACAA1B,ABCD2,IDH2,AMACR,PEX2,PMVK,ABCD3,CRAT,NUDT19,PXMP4,PECR,SCP2,PEX3,PEX13,MPV17L,MPV17L2,ACSL3,XDH,ABCD1,MVK,NUDT12,ACOX1,HACL1,ACSL6,PEX14,MPV17,EPHX2,HMGCL,PEX10,PEX1,PEX26,FAR2,PEX5L,AGPS,HMGCLL1,BAAT,PEX11G,PEX16,PAOX,DECR2,SLC27A2,ABCD4,SLC25A17,FAR1,ACSL4,AGXT,ACSL5,PIPOX,ACOX3,NOS2	6.71615688671711e-06
Linoleic acid metabolism	UP	4.82900768039736	1591	19	16579	19	3.22757358617309e-08	CYP2E1,CYP3A11,CYP3A13,CYP3A16,CYP3A25,CYP3A41A,CYP3A41B,CYP3A44,PLA2G1B,CYP2C29,CYP2C37,CYP2C38,CYP2C39,CYP2C40,CYP2C50,CYP2C54,CYP2C65,CYP2C66,CYP2C68,PLA2G4A,ALOX15,PLA2G5,PLB1,PLA2G6,PLA2G2F,PLA2G4E,CYP2J11,CYP2J12,CYP2J13,CYP2J5,CYP2J6,CYP2J8,CYP2J9,PLA2G4C,PLA2G12B,PLA2G4B,PLA2G4B,PLA2G4F,PLA2G10,PLA2G16,PLA2G12A	1.32623932813658e-06
Neuroactive ligand-receptor interaction	UP	2.37263717785119	1181	36	16579	36	3.32538785096093e-05	HTR2B,S1PR1,F2RL3,ADRA2C,FPR2,FPR3,F2R,RXFP1,DRD4,EDNRB,CALCRL,GRM5,CRHR1,GH,PTGER2,SSTR5,FPR1,GM10334,PRSS2,TRY10,TRY4,TRY5,F2RL1,NPFFR2,LEPR,LTB4R1,GRIA3,ADORA3,PTGDR,HTR1F,NTSR1,S1PR4,PTH2R,GRIN2A,CHRM4,C5AR1,S1PR5,GRID2,TBXA2R,ADRB3,GZMA,LPAR4,MCHR1,LEP,SSTR1,GLP2R,P2RY14,HTR4,AGTR1A,AGTR1B,TSHB,AVPR2,CHRND,CYSLTR1,LPAR2,CHRNB4,GRIK4,LPAR6,HTR1B,HRH3,ADRA2B,PTGER4,GRIA2,HCRTR1,F2RL2,SSTR2,PTGFR,CHRNE,S1PR2,GRPR,VIPR1,GRIN1,PTGIR,MC1R,GRIA4,HTR7,GABRB1,P2RY10,RXFP2,GRIK5,CYSLTR2,NPFFR1,AVPR1A,ADORA2B,P2RX4,GABRP,HRH4,BDKRB2,GRM2,NR3C1,P2RX3,GRID1,PRLR,HRH1,F2,GABRB2,TACR1,GHRHR,GRIN2C,LHCGR,LHB,GALR1,LTB4R2,C3AR1,CHRNA7,BDKRB1,PTGER3,GABRG2,PTH1R,GRIN3B,GABRE,ADORA2A,ADRA1B,GABRD,CNR1,GABBR1,P2RY13,GABRQ,OXTR,NPY1R,AGTR2,GABRR1,GRIN2D,PRL,NPY5R,GPR156,LPAR1,P2RY1,GPR35,GABBR2,PTAFR,GABRR2,TSPO,GRM4,CHRNA3,GPR83,TSHR,GRM6,CCKBR,PTGER1,CHRNA10,P2RX1,CHRM3,FSHR,GRIN2B,GABRA5,P2RY6,GRIK3,OPRL1,GRIN3A,ADRA1D,CHRM5,CNR2,GABRA1,OPRK1,GRM3,HCRTR2,GRIK1,ADRA2A,P2RY4,P2RX6,GIPR,CRHR2,NMUR2,GABRB3,CHRM1,TRPV1,EDNRA,S1PR3,CHRNB2,P2RX7,ADRB2,GABRG1,HTR1D,P2RX5,GABRA2,GABRA4,GABRA6,PARD3,CHRNA5,CHRNA1,CHRM2,NTSR2,APLNR,VIPR2,ADCYAP1R1,GHR,ADORA1,SCTR,CHRNA4,HTR2A,P2RY2,DRD2,NMUR1,TRHR2,CTSG,TACR2,THRB,GRM1,GNRHR,THRA,UTS2R,GLRB,HRH2,GRIK2,GRIA1,CHRNB1,ADRB1,CGA,ADRA1A,LPAR3,GRM8,GLP1R	0.000413942333528839
Complement and coagulation cascades	UP	2.06198325897264	6665	63	16579	63	3.33686589470972e-09	VWF,C4BP,SERPINE1,F2RL3,SERPIND1,F8,F2R,THBD,PLAT,C2,VSIG4,CFI,F12,F11,ITGB2,ITGB2L,CFB,SERPINF2,TFPI,CFH,C5AR1,FGG,PLAUR,SERPINB2,SERPING1,PROCR,FGA,A2M,SERPINA5,C9,C1QA,C1RA,ITGAX,HC,ITGAM,VTN,CD46,FGB,F3,CLU,C1QC,KLKB1,F2RL2,PLAU,PROS1,BDKRB2,F7,F2,SERPINA1A,SERPINA1B,SERPINA1C,SERPINA1D,SERPINA1E,CD59A,CD59B,C1QB,C3AR1,BDKRB1,C4B,C7,KNG1,KNG2,C8G,SERPINC1,C3,F10,CD55,F13A1,PROC,CR2,MASP2,CFD,C6,MASP1,CPB2,F5	3.45174943117144e-07
Hematopoietic cell lineage	UP	1.74085523359108	5807	50	16579	50	3.38846600455023e-05	TFRC,IL3RA,CD9,CD5,IL4RA,CD37,MME,IL1R2,CD14,H2-DMB1,H2-DMB2,H2-OA,CD8A,H2-AB1,FLT3,GP9,IL7,ITGA5,IL11,CD7,IL1R1,H2-DMA,IL6,CSF1,CSF2RA,CSF3R,ITGA1,ITGAM,H2-AA,ITGA6,CD38,CD3E,CD34,CD2,CSF3,ANPEP,CSF1R,FCGR1,IL7R,CD44,ITGB3,H2-EB1,ITGA2B,CD1D1,CD1D2,ITGA4,CD59A,CD59B,KITL,CD8B1,CD3D,FCER2A,EPOR,CD22,CD4,CD3G,CD33,SIGLECH,GP1BA,TNF,IL1B,FLT3L,CD55,H2-OB,KIT,GP5,ITGA3,IL5RA,GYPA,MS4A1,IL6RA,CR2,GM13305,IL11RA1,IL11RA2,IL11RA2,THPO,ITGA2,CD36,IL2RA,CD19,EPO	0.000413942333528839
Leukocyte transendothelial migration	UP	2.0436380890627	5806	73	16579	73	3.67030739134577e-09	CDH5,ACTN4,CLDN1,CXCR4,THY1,CLDN5,ICAM1,F11R,VASP,MMP9,ESAM,CYBA,PIK3R3,VAV3,ITGB2,ITGB2L,VCAM1,NCF1,PXN,CXCL12,SIPA1,GNAI2,ACTG1,CLDN23,PIK3R1,PRKCB,CLDN14,CLDN4,MYLPF,RAPGEF3,MMP2,CTNND1,CLDN7,NCF2,CLDN6,MAPK11,RAP1B,ACTB,ITGB1,GNAI3,ITGAM,CLDN3,CLDN2,VAV1,CTNNB1,ITK,ROCK2,MAPK13,PLCG2,ROCK1,PTK2B,EZR,PTK2,PLCG1,CLDN20,ITGAL,TXK,RAPGEF4,CLDN15,MSN,4930544G11RIK,VCL,CLDN11,PIK3CA,PRKCG,MYL12B,PTPN11,ITGA4,CLDN10,JAM2,VAV2,RHOH,ACTN1,CYBB,GNAI1,RAC1,CDC42,CTNNA1,RAC2,NCF4,CLDN18,PRKCA,MAPK12,MYL12A,MAPK14,RAP1A,BCAR1,PIK3CB,PIK3CD,CLDN9,RASSF5,MYL9,JAM3,ARHGAP5,NOX1,CTNNA2,MYL7,OCLN,MYL2,CTNNA3,CLDN19,PIK3R2	3.45174943117144e-07
Oxidative phosphorylation	DOWN	2.5286298615765	3970	66	16579	66	3.81830689288876e-09	NDUFB5,NDUFB3,COX17,SDHD,UQCRC2,ATP5L,ATP5J,NDUFB4,ATP6V1D,NDUFA4,NDUFAB1,COX10,UQCRFS1,UQCRH,NDUFS2,ATP5B,NDUFA6,UQCRB,ATP5H,ATP6V0E,NDUFA8,COX5A,ATP5G2,NDUFS5,COX7B,SDHB,NDUFA1,ATP5O,ATP5A1,NDUFB2,NDUFA5,ATP6V1E1,ATP5J2,UQCR10,ATP6V0B,COX11,NDUFA12,ATP6V1G2,ATP5G3,COX4I1,COX6B1,NDUFC1,NDUFV1,ATP5C1,SDHA,ATP5G1,ATP5F1,UQCR11,NDUFS3,NDUFV2,ATP6V0E2,SDHC,NDUFB9,NDUFB6,COX6C,NDUFA3,NDUFA2,COX6A2,NDUFA10,COX7A2,CYC1,UQCRQ,NDUFA13,NDUFS6,ATP6V0D1,NDUFS7,PPA2,NDUFA7,NDUFA9,NDUFS4,NDUFB10,NDUFV3,NDUFC2,UQCRC1,NDUFS1,ATP5E,COX5B,COX8A,COX7A1,ATP6V1E2,ATP6V1G1,ATP6V1C1,NDUFB11,NDUFA11,ATP5K,ATP6V1H,NDUFB7,LHPP,NDUFB8,ATP6V1B1,COX15,ATP6V1A,NDUFS8,ATP4B,ATP6V0C,PPA1,ATP6V1C2,ATP6V1B2,COX6A1,ATP6AP1,ATP4A,COX6B2,ATP5D,ATP6V0A1,ATP6V0A2,ATP6V1F,COX4I2,NDUFA4L2,TCIRG1	3.45174943117144e-07
